Pulse Number	Voltage (V)	Measurements (Ù)	Model (Ù)	VTEAM (Ù)
2047	-1.4	5076.45459	5101.41911310378	5081.31611188313
2048	-1.4	5084.999512	5099.57499979965	5079.35692159285
2049	-1.4	5085.120605	5097.76294512305	5077.44045053361
2050	-1.4	5080.182617	5095.98186215112	5075.56502362539
2051	-1.4	5084.605957	5094.23071831655	5073.72905909749
2052	-1.4	5082.337402	5092.50853184256	5071.93106181782
2053	-1.4	5078.721191	5090.81436846551	5070.16961720021
2054	-1.4	5077.869629	5089.14733841761	5068.44338563141
2055	-1.4	5078.283203	5087.50659364546	5066.75109736575
2056	-1.4	5073.520996	5085.89132524256	5065.09154784168
2057	-1.4	5073.804688	5084.30076107635	5063.46359337939
2058	-1.4	5069.475098	5082.73416359243	5061.86614722322
2059	-1.4	5062.642578	5081.19082778018	5060.29817589653
2060	-1.4	5059.744629	5079.67007928587	5058.75869584014
2061	-1.4	5063.160156	5078.1712726606	5057.24677030848
2062	-1.4	5060.385254	5076.69378973157	5055.76150650041
2063	-1.4	5062.188477	5075.23703808657	5054.30205290377
2064	-1.4	5054.368164	5073.80044966219	5052.86759683514
2065	-1.4	5056.725098	5072.38347942749	5051.45736215793
2066	-1.4	5048.224121	5070.98560415546	5050.07060716356
2067	-1.4	5050.899414	5069.60632127526	5048.70662260231
2068	-1.4	5046.20752	5068.24514779906	5047.36472985111
2069	-1.4	5046.698242	5066.9016193176	5046.04427920736
2070	-1.4	5047.538574	5065.57528905945	5044.74464829849
2071	-1.4	5044.778809	5064.26572700895	5043.46524059806
2072	-1.4	5054.092773	5062.9725190787	5042.20548403999
2073	-1.4	5050.099609	5061.69526633247	5040.96482972346
2074	-1.4	5049.804688	5060.43358425491	5039.7427507012
2075	-1.4	5048.503418	5059.18710206482	5038.53874084524
2076	-1.4	5054.10791	5057.95546206869	5037.35231378401
2077	-1.4	5047.756348	5056.73831905196	5036.18300190562
2078	-1.4	5049.770996	5055.5353397052	5035.03035542257
2079	-1.4	5047.09375	5054.34620208288	5033.89394149324
2080	-1.4	5039.360352	5053.17059509261	5032.77334339626
2081	-1.4	5041.652344	5052.00821801272	5031.66815975402
2082	-1.4	5044.782227	5050.85878003635	5030.57800380178
2083	-1.4	5038.083008	5049.72199984034	5029.5025026993
2084	-1.4	5043.650391	5048.59760517727	5028.44129688206
2085	-1.4	5040.899902	5047.48533248925	5027.39403944942
2086	-1.4	5038.641113	5046.38492654197	5026.3603955872
2087	-1.4	5045.817871	5045.29614007788	5025.34004202246
2088	-1.4	5042.07666	5044.21873348722	5024.33266650826
2089	-1.4	5034.001465	5043.15247449583	5023.33796733657
2090	-1.4	5038.166016	5042.09713786873	5022.35565287755
2091	-1.4	5039.379883	5041.05250512853	5021.38544114329
2092	-1.4	5037.335449	5040.01836428779	5020.42705937478
2093	-1.4	5040.621582	5038.99450959449	5019.48024365045
2094	-1.4	5034.164062	5037.98074128982	5018.544738515
2095	-1.4	5037.907227	5036.97686537771	5017.62029662737
2096	-1.4	5038.754883	5035.98269340525	5016.70667842649
2097	-1.4	5037.757812	5034.99804225348	5015.80365181401
2098	-1.4	5038.100586	5034.022733938	5014.91099185278
2099	-1.4	5032.254395	5033.05659541879	5014.02848048023
2100	-1.4	5036.72998	5032.09945841873	5013.15590623584
2101	-1.4	5033.280762	5031.15115925039	5012.29306400176
2102	-1.4	5034.242676	5030.21153865064	5011.43975475602
2103	-1.4	5029.791992	5029.28044162262	5010.59578533735
2104	-1.4	5029.856934	5028.35771728471	5009.76096822123
2105	-1.4	5018.782227	5027.44321872612	5008.93512130634
2106	-1.4	5026.402832	5026.53680286878	5008.11806771098
2107	-1.4	5022.175293	5025.63833033513	5007.30963557875
2108	-1.4	5020.324707	5024.74766532166	5006.50965789326
2109	-1.4	5019.447266	5023.86467547768	5005.71797230101
2110	-1.4	5015.149902	5022.98923178931	5004.93442094235
2111	-1.4	5019.659668	5022.12120846819	5004.15885028991
2112	-1.4	5017.194336	5021.26048284489	5003.39111099412
2113	-1.4	5005.040527	5020.40693526663	5002.63105773553
2114	-1.4	4998.851074	5019.56044899915	5001.87854908347
2115	-1.4	5002.766602	5018.72091013258	5001.13344736084
2116	-1.4	5002.592773	5017.88820749105	5000.39561851463
2117	-1.4	5005.79834	5017.06223254589	4999.66493199193
2118	-1.4	5002.878418	5016.24287933225	4998.94126062111
2119	-1.4	4997.546875	5015.43004436895	4998.22448049801
2120	-1.4	4997.709473	5014.62362658152	4997.51447087676
2121	-1.4	5004.964844	5013.82352722809	4996.81111406512
2122	-1.4	4995.512695	5013.02964982818	4996.11429532402
2123	-1.4	5000.28418	5012.24190009415	4995.42390277123
2124	-1.4	4997.530273	5011.46018586531	4994.73982728883
2125	-1.4	4992.581543	5010.68441704433	4994.06196243437
2126	-1.4	4992.291992	5009.91450553617	4993.39020435551
2127	-1.4	4990.191895	5009.15036518919	4992.72445170804
2128	-1.4	4989.58252	5008.39191173833	4992.0646055771
2129	-1.4	4993.035645	5007.63906275051	4991.41056940135
2130	-1.4	4985.449219	5006.89173757186	4990.76224890012
2131	-1.4	4989.266113	5006.1498572769	4990.11955200332
2132	-1.4	4978.247559	5005.41334461949	4989.48238878396
2133	-1.4	4982.562012	5004.68212398554	4988.85067139322
2134	-1.4	4979.9375	5003.95612134735	4988.22431399796
2135	-1.4	4981.179688	5003.23526421952	4987.60323272047
2136	-1.4	4980.282227	5002.51948161644	4986.9873455805
2137	-1.4	4981.187988	5001.80870401117	4986.37657243935
2138	-1.4	4982.88916	5001.10286329576	4985.77083494602
2139	-1.4	4980.495605	5000.40189274289	4985.17005648528
2140	-1.4	4983.879395	4999.70572696879	4984.57416212757
2141	-1.4	4983.852539	4999.01430189745	4983.98307858072
2142	-1.4	4984.28418	4998.32755472594	4983.39673414333
2143	-1.4	4982.37793	4997.64542389091	4982.81505865978
2144	-1.4	4985.449219	4996.9678490362	4982.23798347685
2145	-1.4	4982.251465	4996.29477098146	4981.66544140179
2146	-1.4	4982.901367	4995.62613169184	4981.09736666183
2147	-1.4	4985.161133	4994.96187424857	4980.5336948651
2148	-1.4	4989.914062	4994.30194282054	4979.97436296281
2149	-1.4	4982.417969	4993.64628263681	4979.41930921282
2150	-1.4	4982.670898	4992.99483995986	4978.86847314425
2151	-1.4	4989.338867	4992.34756205981	4978.32179552347
2152	-1.4	4988.800293	4991.70439718935	4977.779218321
2153	-1.4	4983.769043	4991.06529455952	4977.24068467969
2154	-1.4	4982.749512	4990.43020431612	4976.70613888381
2155	-1.4	4982.021484	4989.79907751701	4976.17552632917
2156	-1.4	4979.083984	4989.1718661099	4975.6487934942
2157	-1.4	4978.702148	4988.54852291097	4975.12588791203
2158	-1.4	4979.780762	4987.92900158405	4974.60675814328
2159	-1.4	4979.52002	4987.31325662041	4974.09135374994
2160	-1.4	4974.149902	4986.70124331923	4973.57962526987
2161	-1.4	4978.591797	4986.09291776854	4973.07152419218
2162	-1.4	4972.769043	4985.4882368268	4972.56700293343
2163	-1.4	4975.932129	4984.88715810494	4972.06601481444
2164	-1.4	4975.820312	4984.28963994902	4971.56851403791
2165	-1.4	4973.486328	4983.69564142329	4971.07445566666
2166	-1.4	4972.865234	4983.10512229376	4970.58379560261
2167	-1.4	4968.771973	4982.5180430123	4970.09649056627
2168	-1.4	4968.693848	4981.93436470111	4969.61249807696
2169	-1.4	4969.88623	4981.35404913764	4969.1317764336
2170	-1.4	4968.394531	4980.77705873997	4968.65428469595
2171	-1.4	4970.14209	4980.20335655259	4968.17998266659
2172	-1.4	4972.412109	4979.63290623251	4967.7088308733
2173	-1.4	4962.712891	4979.06567203582	4967.24079055196
2174	-1.4	4964.456543	4978.50161880461	4966.77582363003
2175	-1.4	4969.593262	4977.94071195422	4966.31389271039
2176	-1.4	4963.456543	4977.38291746083	4965.85496105573
2177	-1.4	4961.714355	4976.82820184941	4965.39899257335
2178	-1.4	4962.39209	4976.27653218199	4964.9459518004
2179	-1.4	4959.075195	4975.72787604623	4964.49580388954
2180	-1.4	4962.416016	4975.18220154426	4964.04851459496
2181	-1.4	4959.217773	4974.63947728191	4963.60405025888
2182	-1.4	4959.23584	4974.09967235811	4963.16237779755
2183	-1.4	4962.577637	4973.56275635465	4962.72346469151
2184	-1.4	4959.895508	4973.02869932614	4962.28727896856
2185	-1.4	4962.999512	4972.49747179029	4961.85378919466
2186	-1.4	4959.385254	4971.96904471839	4961.42296446139
2187	-1.4	4962.927246	4971.44338952607	4960.99477437447
2188	-1.4	4958.831543	4970.92047806428	4960.5691890426
2189	-1.4	4963.236816	4970.40028261045	4960.14617906655
2190	-1.4	4960.816895	4969.88277585998	4959.72571552864
2191	-1.4	4962.540527	4969.36793091785	4959.30776998239
2192	-1.4	4962.909668	4968.85572129046	4958.89231444252
2193	-1.4	4959.324219	4968.34612087769	4958.47932137517
2194	-1.4	4958.724121	4967.83910396516	4958.0687636884
2195	-1.4	4959.317871	4967.33464521666	4957.66061472289
2196	-1.4	4964.081543	4966.83271966674	4957.25484824298
2197	-1.4	4959.145508	4966.33330271355	4956.8514384278
2198	-1.4	4960.126953	4965.83637011181	4956.45035986277
2199	-1.4	4961.321289	4965.34189796592	4956.0515875312
2200	-1.4	4957.904297	4964.84986272331	4955.65509680616
2201	-1.4	4945.292969	4964.36024116787	4955.26086344257
2202	-1.4	4947.45752	4963.8730104136	4954.86886356944
2203	-1.4	4951.226074	4963.38814789835	4954.47907368234
2204	-1.4	4943.015137	4962.90563137778	4954.09147063603
2205	-1.4	4938.840332	4962.42543891937	4953.7060316373
2206	-1.4	4943.604004	4961.94754889666	4953.32273423798
2207	-1.4	4946.097168	4961.47193998357	4952.94155632808
2208	-1.4	4944.984375	4960.99859114885	4952.56247612917
2209	-1.4	4944.490723	4960.52748165067	4952.18547218786
2210	-1.4	4945.464355	4960.05859103137	4951.81052336948
2211	-1.4	4941.071777	4959.59189911224	4951.43760885185
2212	-1.4	4947.108398	4959.1273859885	4951.06670811928
2213	-1.4	4948.750488	4958.66503202438	4950.69780095668
2214	-1.4	4942.00293	4958.20481784826	4950.33086744374
2215	-1.4	4946.521484	4957.74672434798	4949.96588794938
2216	-1.4	4945.911621	4957.29073266619	4949.60284312623
2217	-1.4	4944.435059	4956.83682419589	4949.24171390527
2218	-1.4	4949.926758	4956.38498057599	4948.88248149059
2219	-1.4	4945.155273	4955.93518368699	4948.52512735428
2220	-1.4	4945.031738	4955.48741564679	4948.16963323146
2221	-1.4	4944.682617	4955.04165880652	4947.81598111534
2222	-1.4	4939.847656	4954.59789574653	4947.4641532525
2223	-1.4	4943.126465	4954.15610927243	4947.11413213823
2224	-1.4	4936.792969	4953.71628241122	4946.76590051192
2225	-1.4	4939.746582	4953.27839840752	4946.41944135267
2226	-1.4	4940.040039	4952.84244071984	4946.07473787491
2227	-1.4	4935.673828	4952.40839301698	4945.73177352414
2228	-1.4	4933.953125	4951.97623917445	4945.39053197278
2229	-1.4	4933.97998	4951.54596327103	4945.0509971161
2230	-1.4	4934.226074	4951.11754958537	4944.71315306822
2231	-1.4	4941.179199	4950.6909825926	4944.37698415827
2232	-1.4	4934.442871	4950.26624696115	4944.04247492654
2233	-1.4	4937.236328	4949.84332754949	4943.70961012077
2234	-1.4	4934.046387	4949.42220940304	4943.37837469251
2235	-1.4	4935.882324	4949.00287775109	4943.04875379356
2236	-1.4	4935.192871	4948.58531800379	4942.72073277248
2237	-1.4	4930.258301	4948.16951574924	4942.39429717118
2238	-1.4	4932.889648	4947.75545675057	4942.0694327216
2239	-1.4	4932.862305	4947.34312694315	4941.7461253424
2240	-1.4	4930.333008	4946.93251243179	4941.4243611358
2241	-1.4	4933.662109	4946.52359948805	4941.10412638443
2242	-1.4	4936.174316	4946.11637454759	4940.78540754829
2243	-1.4	4929.30957	4945.71082420754	4940.46819126172
2244	-1.4	4925.208984	4945.30693522398	4940.15246433048
2245	-1.4	4931.113281	4944.9046945094	4939.83821372886
2246	-1.4	4919.942871	4944.50408913026	4939.52542659688
2247	-1.4	4928.726562	4944.10510630462	4939.21409023752
2248	-1.4	4922.518066	4943.70773339972	4938.90419211403
2249	-1.4	4918.380371	4943.3119579297	4938.59571984725
2250	-1.4	4922.94873	4942.91776755333	4938.28866121306
2251	-1.4	4926.858887	4942.52515007179	4937.98300413981
2252	-1.4	4925.236328	4942.13409342646	4937.67873670584
2253	-1.4	4918.362305	4941.74458569683	4937.37584713705
2254	-1.4	4914.98877	4941.35661509835	4937.07432380449
2255	-1.4	4917.979004	4940.97016998037	4936.77415522204
2256	-1.4	4907.616699	4940.58523882417	4936.47533004408
2257	-1.4	4913.142578	4940.20181024092	4936.17783706329
2258	-1.4	4917.017578	4939.81987296978	4935.88166520839
2259	-1.4	4910.708984	4939.43941587595	4935.58680354203
2260	-1.4	4912.374512	4939.06042794881	4935.29324125863
2261	-1.4	4909.695801	4938.68289830008	4935.00096768231
2262	-1.4	4911.96582	4938.30681616205	4934.70997226488
2263	-1.4	4909.58252	4937.93217088573	4934.42024458377
2264	-1.4	4905.410645	4937.55895193919	4934.13177434019
2265	-1.4	4904.376953	4937.18714890578	4933.84455135707
2266	-1.4	4909.237793	4936.81675148254	4933.55856557727
2267	-1.4	4910.001465	4936.44774947844	4933.27380706171
2268	-1.4	4908.446777	4936.08013281286	4932.99026598753
2269	-1.4	4905.826172	4935.71389151398	4932.70793264633
2270	-1.4	4908.665039	4935.34901571716	4932.42679744243
2271	-1.4	4909.977539	4934.98549566351	4932.14685089114
2272	-1.4	4911.814941	4934.62332169827	4931.86808361708
2273	-1.4	4916.69873	4934.26248426945	4931.59048635255
2274	-1.4	4917.45459	4933.90297392628	4931.31404993589
2275	-1.4	4913.30127	4933.54478131784	4931.0387653099
2276	-1.4	4910.29541	4933.18789719164	4930.76462352028
2277	-1.4	4909.643555	4932.83231239225	4930.49161571409
2278	-1.4	4908.253906	4932.47801785993	4930.21973313826
2279	-1.4	4908.936035	4932.12500462934	4929.94896713811
2280	-1.4	4910.287109	4931.77326382818	4929.67930915591
2281	-1.4	4909.029297	4931.42278667594	4929.41075072944
2282	-1.4	4908.23584	4931.07356448266	4929.14328349059
2283	-1.4	4905.811035	4930.72558864762	4928.87689916402
2284	-1.4	4907.660156	4930.3788506582	4928.61158956579
2285	-1.4	4903.203613	4930.03334208861	4928.34734660205
2286	-1.4	4907.849121	4929.68905459879	4928.08416226772
2287	-1.4	4906.620605	4929.34597993318	4927.82202864523
2288	-1.4	4903.161133	4929.0041099196	4927.56093790327
2289	-1.4	4897.937012	4928.66343646819	4927.30088229556
2290	-1.4	4898.941895	4928.3239515702	4927.04185415962
2291	-1.4	4898.754395	4927.98564729703	4926.78384591562
2292	-1.4	4893.035156	4927.64851579904	4926.52685006515
2293	-1.4	4890.365234	4927.31254930463	4926.27085919017
2294	-1.4	4897.970703	4926.97774011911	4926.01586595177
2295	-1.4	4896.455078	4926.64408062374	4925.76186308915
2296	-1.4	4893.809082	4926.3115632747	4925.5088434185
2297	-1.4	4897.175293	4925.98018060217	4925.25679983192
2298	-1.4	4896.559082	4925.64992520928	4925.00572529638
2299	-1.4	4897.812012	4925.32078977124	4924.7556128527
2300	-1.4	4899.496094	4924.99276703437	4924.5064556145
2301	-1.4	4902.908691	4924.66584981519	4924.25824676724
2302	-1.4	4905.345215	4924.34003099949	4924.01097956722
2303	-1.4	4899.667969	4924.01530354151	4923.7646473406
2304	-1.4	4899.292969	4923.69166046299	4923.51924348249
2305	-1.4	4903.23877	4923.36909485235	4923.27476145597
2306	-1.4	4904.473633	4923.04759986385	4923.03119479121
2307	-1.4	4899.671387	4922.72716871672	4922.78853708457
2308	-1.4	4902.758301	4922.40779469438	4922.54678199767
2309	-1.4	4903.21875	4922.0894711436	4922.30592325655
2310	-1.4	4897.531738	4921.77219147374	4922.06595465084
2311	-1.4	4899.242188	4921.45594915593	4921.82687003285
2312	-1.4	4897.731934	4921.14073772233	4921.58866331679
2313	-1.4	4895.540527	4920.82655076535	4921.35132847793
2314	-1.4	4900.041992	4920.51338193693	4921.11485955181
2315	-1.4	4899.339844	4920.20122494778	4920.87925063344
2316	-1.4	4896.406738	4919.89007356666	4920.64449587654
2317	-1.4	4900.433594	4919.57992161968	4920.41058949276
2318	-1.4	4891.442383	4919.2707629896	4920.1775257509
2319	-1.4	4892.354492	4918.96259161512	4919.94529897625
2320	-1.4	4887.910645	4918.65540149021	4919.71390354978
2321	-1.4	4893.711426	4918.34918666346	4919.48333390745
2322	-1.4	4898.388184	4918.04394123737	4919.25358453954
2323	-1.4	4893.260742	4917.73965936775	4919.02464998988
2324	-1.4	4898.864746	4917.43633526308	4918.79652485526
2325	-1.4	4896.804199	4917.13396318382	4918.56920378468
2326	-1.4	4897.948242	4916.83253744186	4918.34268147872
2327	-1.4	4897.288086	4916.53205239986	4918.11695268889
2328	-1.4	4893.054688	4916.23250247069	4917.89201221698
2329	-1.4	4894.48877	4915.93388211677	4917.66785491443
2330	-1.4	4891.871094	4915.63618584957	4917.44447568173
2331	-1.4	4894.185547	4915.33940822896	4917.22186946775
2332	-1.4	4893.370605	4915.04354386269	4917.00003126921
2333	-1.4	4895.473633	4914.74858740578	4916.77895613005
2334	-1.4	4895.383789	4914.45453356004	4916.55863914082
2335	-1.4	4891.058594	4914.16137707346	4916.33907543817
2336	-1.4	4898.268555	4913.8691127397	4916.12026020421
2337	-1.4	4894.383789	4913.57773539759	4915.90218866601
2338	-1.4	4898.670898	4913.28723993054	4915.68485609503
2339	-1.4	4888.292969	4912.9976212661	4915.46825780656
2340	-1.4	4892.334473	4912.70887437542	4915.25238915923
2341	-1.4	4891.084961	4912.42099427274	4915.03724555442
2342	-1.4	4884.595215	4912.13397601494	4914.82282243583
2343	-1.4	4887.350586	4911.84781470099	4914.60911528889
2344	-1.4	4890.531738	4911.56250547155	4914.39611964028
2345	-1.4	4885.563965	4911.27804350844	4914.18383105749
2346	-1.4	4883.633301	4910.99442403421	4913.97224514824
2347	-1.4	4887.897461	4910.71164231167	4913.76135756009
2348	-1.4	4885.59668	4910.42969364342	4913.55116397989
2349	-1.4	4885.181641	4910.14857337145	4913.34166013338
2350	-1.4	4888.194336	4909.86827687665	4913.13284178468
2351	-1.4	4884.318359	4909.58879957844	4912.92470473587
2352	-1.4	4890.207031	4909.31013693426	4912.71724482653
2353	-1.4	4890.649902	4909.03228443923	4912.51045793329
2354	-1.4	4888.221191	4908.75523762569	4912.30433996943
2355	-1.4	4891.930176	4908.47899206281	4912.09888688443
2356	-1.4	4886.809082	4908.20354335615	4911.89409466354
2357	-1.4	4889.936035	4907.92888714733	4911.68995932739
2358	-1.4	4890.740723	4907.65501911357	4911.48647693157
2359	-1.4	4886.862305	4907.38193496735	4911.28364356621
2360	-1.4	4888.828125	4907.10963045598	4911.08145535563
2361	-1.4	4884.364746	4906.83810136129	4910.87990845789
2362	-1.4	4885.649414	4906.56734349918	4910.67899906443
2363	-1.4	4884.943359	4906.29735271933	4910.47872339973
2364	-1.4	4885.913574	4906.02812490477	4910.27907772086
2365	-1.4	4883.185059	4905.75965597158	4910.08005831716
2366	-1.4	4884.536133	4905.49194186849	4909.88166150986
2367	-1.4	4887.509277	4905.22497857657	4909.68388365173
2368	-1.4	4879.631348	4904.95876210887	4909.4867211267
2369	-1.4	4884.70752	4904.69328851007	4909.29017034955
2370	-1.4	4885.089355	4904.42855385618	4909.09422776553
2371	-1.4	4883.751465	4904.16455425416	4908.89888985005
2372	-1.4	4882.771484	4903.90128584166	4908.70415310831
2373	-1.4	4882.875977	4903.63874478663	4908.51001407499
2374	-1.4	4881.828125	4903.37692728706	4908.31646931394
2375	-1.4	4882.44043	4903.11582957063	4908.12351541782
2376	-1.4	4881.519043	4902.85544789442	4907.93114900781
2377	-1.4	4880.250977	4902.59577854461	4907.73936673329
2378	-1.4	4887.73877	4902.33681783615	4907.54816527153
2379	-1.4	4882.362793	4902.07856211249	4907.3575413274
2380	-1.4	4887.013672	4901.8210077453	4907.16749163302
2381	-1.4	4885.405762	4901.56415113413	4906.97801294755
2382	-1.4	4884.805664	4901.30798870617	4906.7891020568
2383	-1.4	4884.087891	4901.05251691596	4906.60075577301
2384	-1.4	4887.13916	4900.79773224509	4906.41297093455
2385	-1.4	4887.897949	4900.54363120195	4906.22574440563
2386	-1.4	4888.154297	4900.29021032145	4906.039073076
2387	-1.4	4888.319824	4900.03746616475	4905.85295386074
2388	-1.4	4889.322266	4899.78539531899	4905.66738369994
2389	-1.4	4888.174805	4899.53399439704	4905.48235955843
2390	-1.4	4884.312012	4899.28326003724	4905.29787842555
2391	-1.4	4885.175293	4899.03318890314	4905.11393731487
2392	-1.4	4884.483398	4898.78377768325	4904.93053326394
2393	-1.4	4888.286133	4898.5350230908	4904.74766333402
2394	-1.4	4884.885254	4898.28692186347	4904.56532460988
2395	-1.4	4882.572266	4898.03947076319	4904.38351419949
2396	-1.4	4887.837402	4897.79266657586	4904.20222923381
2397	-1.4	4884.70752	4897.54650611114	4904.02146686657
2398	-1.4	4879.553223	4897.30098620219	4903.84122427398
2399	-1.4	4884.463867	4897.05610370547	4903.66149865454
2400	-1.4	4885.814453	4896.81185550049	4903.48228722881
2401	-1.4	4880.255371	4896.5682384896	4903.30358723916
2402	-1.4	4885.853516	4896.32524959777	4903.12539594953
2403	-1.4	4882.506836	4896.08288577233	4902.94771064528
2404	-1.4	4880.630371	4895.84114398282	4902.77052863288
2405	-1.4	4883.844238	4895.60002122071	4902.59384723975
2406	-1.4	4881.710938	4895.35951449925	4902.41766381405
2407	-1.4	4881.723633	4895.1196208532	4902.24197572443
2408	-1.4	4876.293945	4894.88033733867	4902.06678035986
2409	-1.4	4881.374512	4894.64166103289	4901.8920751294
2410	-1.4	4888.743164	4894.40358903402	4901.71785746199
2411	-1.4	4884.548828	4894.16611846096	4901.54412480631
2412	-1.4	4881.638184	4893.92924645312	4901.37087463049
2413	-1.4	4874.457031	4893.69297017026	4901.19810442198
2414	-1.4	4873.472168	4893.45728679228	4901.02581168735
2415	-1.4	4875.947266	4893.22219351903	4900.85399395207
2416	-1.4	4883.680176	4892.98768757013	4900.68264876034
2417	-1.4	4874.646484	4892.75376618478	4900.51177367491
2418	-1.4	4879.868164	4892.52042662158	4900.3413662769
2419	-1.4	4886.546387	4892.28766615834	4900.17142416558
2420	-1.4	4880.77002	4892.05548209191	4900.00194495824
2421	-1.4	4876.774414	4891.823871738	4899.83292628998
2422	-1.4	4876.386719	4891.592832431	4899.66436581356
2423	-1.4	4880.040039	4891.36236152382	4899.4962611992
2424	-1.4	4879.723633	4891.1324563877	4899.32861013443
2425	-1.4	4874.181641	4890.90311441205	4899.16141032391
2426	-1.4	4874.833496	4890.6743330043	4898.99465948928
2427	-1.4	4871.597656	4890.44610958971	4898.82835536895
2428	-1.4	4873.529785	4890.21844161122	4898.66249571802
2429	-1.4	4877.285645	4889.99132652926	4898.49707830802
2430	-1.4	4873.309082	4889.76476182165	4898.33210092684
2431	-1.4	4876.58252	4889.53874498339	4898.1675613785
2432	-1.4	4874.130859	4889.31327352653	4898.00345748306
2433	-1.4	4878.302246	4889.08834497998	4897.83978707642
2434	-1.4	4876.550781	4888.86395688942	4897.67654801018
2435	-1.4	4875.551758	4888.64010681709	4897.51373815149
2436	-1.4	4872.225586	4888.41679234167	4897.35135538294
2437	-1.4	4872.389648	4888.19401105814	4897.18939760234
2438	-1.4	4877.37793	4887.9717605776	4897.02786272264
2439	-1.4	4878.80957	4887.75003852716	4896.86674867175
2440	-1.4	4876.650879	4887.52884254978	4896.70605339242
2441	-1.4	4876.34082	4887.30817030414	4896.54577484211
2442	-1.4	4875.769043	4887.0880194645	4896.38591099279
2443	-1.4	4874.083984	4886.86838772053	4896.2264598309
2444	-1.4	4876.748535	4886.64927277722	4896.06741935713
2445	-1.4	4870.823242	4886.43067235473	4895.90878758633
2446	-1.4	4864.381348	4886.21258418825	4895.75056254738
2447	-1.4	4870.987305	4885.99500602785	4895.59274228304
2448	-1.4	4872.299805	4885.7779356384	4895.43532484983
2449	-1.4	4870.062988	4885.56137079938	4895.27830831792
2450	-1.4	4870.216797	4885.34530930482	4895.12169077097
2451	-1.4	4875.205566	4885.1297489631	4894.96547030603
2452	-1.4	4877.143066	4884.91468759688	4894.80964503342
2453	-1.4	4875.257812	4884.70012304297	4894.65421307658
2454	-1.4	4870.162109	4884.48605315218	4894.49917257201
2455	-1.4	4870.118652	4884.2724757892	4894.34452166907
2456	-1.4	4873.939941	4884.05938883254	4894.19025852992
2457	-1.4	4868.403809	4883.84679017434	4894.03638132941
2458	-1.4	4867.26416	4883.63467772028	4893.8828882549
2459	-1.4	4872.546875	4883.42304938947	4893.72977750623
2460	-1.4	4869.120117	4883.21190311434	4893.57704729555
2461	-1.4	4869.794434	4883.0012368405	4893.42469584723
2462	-1.4	4867.705078	4882.79104852665	4893.27272139775
2463	-1.4	4872.148438	4882.58133614448	4893.12112219559
2464	-1.4	4872.503418	4882.37209767853	4892.96989650113
2465	-1.4	4868.881348	4882.16333112609	4892.81904258651
2466	-1.4	4871.350098	4881.95503449712	4892.66855873558
2467	-1.4	4872.876465	4881.74720581411	4892.51844324376
2468	-1.4	4870.700195	4881.53984311198	4892.36869441794
2469	-1.4	4867.502441	4881.33294443801	4892.21931057638
2470	-1.4	4870.935059	4881.12650785167	4892.07029004863
2471	-1.4	4869.442871	4880.92053142459	4891.9216311754
2472	-1.4	4871.189941	4880.71501324042	4891.77333230847
2473	-1.4	4870.07959	4880.50995139472	4891.62539181062
2474	-1.4	4869.242188	4880.30534399492	4891.47780805549
2475	-1.4	4863.608887	4880.10118916014	4891.33057942754
2476	-1.4	4865.907227	4879.89748502115	4891.18370432188
2477	-1.4	4870.872559	4879.69422972026	4891.03718114426
2478	-1.4	4869.228027	4879.49142141122	4890.89100831092
2479	-1.4	4862.70459	4879.28905825913	4890.74518424852
2480	-1.4	4866.033203	4879.08713844035	4890.59970739404
2481	-1.4	4859.619141	4878.88566014242	4890.45457619472
2482	-1.4	4857.598145	4878.68462156392	4890.30978910794
2483	-1.4	4859.182617	4878.48402091444	4890.16534460113
2484	-1.4	4858.960938	4878.28385641446	4890.02124115173
2485	-1.4	4862.292969	4878.08412629526	4889.87747724703
2486	-1.4	4869.044922	4877.88482879885	4889.73405138416
2487	-1.4	4868.413086	4877.68596217786	4889.59096206997
2488	-1.4	4865.27002	4877.48752469549	4889.44820782094
2489	-1.4	4861.739746	4877.28951462538	4889.30578716311
2490	-1.4	4860.887695	4877.09193025156	4889.16369863202
2491	-1.4	4862.851562	4876.89476986835	4889.02194077258
2492	-1.4	4859.21875	4876.69803178029	4888.88051213903
2493	-1.4	4853.912109	4876.50171430205	4888.73941129487
2494	-1.4	4858.787109	4876.30581575834	4888.59863681273
2495	-1.4	4860.750488	4876.11033448388	4888.45818727436
2496	-1.4	4858.833008	4875.91526882323	4888.3180612705
2497	-1.4	4859.062012	4875.72061713081	4888.17825740082
2498	-1.4	4858.70166	4875.52637777074	4888.03877427388
2499	-1.4	4856.493164	4875.33254911684	4887.899610507
2500	1.9	5062.550781	4907.69621017706	4887.76076472622
2501	1.9	5114.758789	4933.30764125123	4895.23549395031
2502	1.9	5134.259277	4954.50372250279	4902.57492663475
2503	1.9	5141.807129	4972.58530500997	4909.7817594868
2504	1.9	5179.608887	4988.35148928785	4916.8586643427
2505	1.9	5183.229004	5002.32851021086	4923.80828558048
2506	1.9	5180.566406	5014.88136949518	4930.6332377826
2507	1.9	5195.553711	5026.27364128546	4937.33610363765
2508	1.9	5200.974609	5036.70188660554	4943.91943206912
2509	1.9	5209.19043	5046.31660631706	4950.38573657993
2510	1.9	5203.542969	5055.23559531594	4956.73749380082
2511	1.9	5220.408691	5063.55278239657	4962.97714223088
