time (s)	Resistance (Ù)	Resistance (Ù)
	Device 1	Device 2
0.0617	16390	12960
0.06175	16390	12970
0.0618	16390	12990
0.06185	16390	13000
0.0619	16390	13010
0.06195	16390	13020
0.062	16390	13030
0.06205	16390	13050
0.0621	16390	13060
0.06215	16390	13070
0.0622	16390	13080
0.06225	16390	13090
0.0623	16390	13110
0.06235	16390	13120
0.0624	16390	13130
0.06245	16390	13140
0.0625	16390	13150
0.06255	16390	13170
0.0626	16390	13180
0.06265	16390	13190
0.0627	16390	13200
0.06275	16390	13220
0.0628	16390	13230
0.06285	16390	13240
0.0629	16390	13250
0.06295	16390	13260
0.063	16390	13280
0.06305	16390	13290
0.0631	16390	13300
0.06315	16390	13310
0.0632	16390	13320
0.06325	16390	13340
0.0633	16390	13350
0.06335	16390	13360
0.0634	16390	13370
0.06345	16390	13390
0.0635	16390	13400
0.06355	16390	13410
0.0636	16390	13420
0.06365	16390	13430
0.0637	16390	13450
0.06375	16390	13460
0.0638	16390	13470
0.06385	16390	13480
0.0639	16390	13500
0.06395	16390	13510
0.064	16390	13520
0.06405	16390	13530
0.0641	16380	13540
0.06415	16380	13560
0.0642	16380	13570
0.06425	16380	13580
0.0643	16380	13590
0.06435	16380	13610
0.0644	16370	13620
0.06445	16370	13630
0.0645	16370	13640
0.06455	16360	13650
0.0646	16360	13670
0.06465	16360	13680
0.0647	16350	13690
0.06475	16350	13700
0.0648	16340	13710
0.06485	16340	13730
0.0649	16330	13740
0.06495	16330	13750
0.065	16320	13760
0.06505	16310	13770
0.0651	16310	13790
0.06515	16300	13800
0.0652	16290	13810
0.06525	16280	13820
0.0653	16270	13830
0.06535	16260	13850
0.0654	16250	13860
0.06545	16240	13870
0.0655	16230	13880
0.06555	16210	13890
0.0656	16200	13910
0.06565	16190	13920
0.0657	16170	13930
0.06575	16160	13940
0.0658	16140	13950
0.06585	16120	13970
0.0659	16110	13980
0.06595	16090	13990
0.066	16070	14000
0.06605	16050	14010
0.0661	16030	14030
0.06615	16010	14040
0.0662	15990	14050
0.06625	15960	14060
0.0663	15940	14070
0.06635	15920	14080
0.0664	15890	14100
0.06645	15870	14110
0.0665	15840	14120
0.06655	15820	14130
0.0666	15790	14140
0.06665	15760	14150
0.0667	15730	14170
0.06675	15710	14180
0.0668	15680	14190
0.06685	15650	14200
0.0669	15620	14210
0.06695	15590	14220
0.067	15560	14240
0.06705	15530	14250
0.0671	15500	14260
0.06715	15470	14270
0.0672	15440	14280
0.06725	15400	14290
0.0673	15370	14310
0.06735	15340	14320
0.0674	15310	14330
0.06745	15270	14340
0.0675	15240	14350
0.06755	15210	14360
0.0676	15180	14370
0.06765	15140	14390
0.0677	15110	14400
0.06775	15080	14410
0.0678	15040	14420
0.06785	15010	14430
0.0679	14980	14440
0.06795	14940	14450
0.068	14910	14460
0.06805	14880	14480
0.0681	14840	14490
0.06815	14810	14500
0.0682	14780	14510
0.06825	14740	14520
0.0683	14710	14530
0.06835	14680	14540
0.0684	14640	14550
0.06845	14610	14570
0.0685	14580	14580
0.06855	14540	14590
0.0686	14510	14600
0.06865	14480	14610
0.0687	14450	14620
0.06875	14410	14630
0.0688	14380	14640
0.06885	14350	14650
0.0689	14320	14660
0.06895	14290	14670
0.069	14250	14690
0.06905	14220	14700
0.0691	14190	14710
0.06915	14160	14720
0.0692	14130	14730
0.06925	14100	14740
0.0693	14060	14750
0.06935	14030	14760
0.0694	14000	14770
0.06945	13970	14780
0.0695	13940	14790
0.06955	13910	14800
0.0696	13880	14810
0.06965	13850	14820
0.0697	13820	14830
0.06975	13790	14840
0.0698	13760	14860
0.06985	13730	14870
0.0699	13700	14880
0.06995	13680	14890
0.07	13650	14900
0.07005	13620	14910
0.0701	13590	14920
0.07015	13560	14930
0.0702	13530	14940
0.07025	13510	14950
0.0703	13480	14960
0.07035	13450	14970
0.0704	13420	14980
0.07045	13400	14990
0.0705	13370	15000
0.07055	13340	15010
0.0706	13320	15020
0.07065	13290	15030
0.0707	13260	15040
0.07075	13240	15050
0.0708	13210	15060
0.07085	13190	15070
0.0709	13160	15080
0.07095	13140	15090
0.071	13110	15100
0.07105	13090	15100
0.0711	13060	15110
0.07115	13040	15120
0.0712	13010	15130
0.07125	12990	15140
0.0713	12960	15150
0.07135	12940	15160
0.0714	12920	15170
0.07145	12890	15180
0.0715	12870	15190
0.07155	12850	15200
0.0716	12830	15210
0.07165	12800	15220
0.0717	12780	15230
0.07175	12760	15240
0.0718	12740	15240
0.07185	12720	15250
0.0719	12690	15260
0.07195	12670	15270
0.072	12650	15280
0.07205	12630	15290
0.0721	12610	15300
0.07215	12590	15310
0.0722	12570	15320
0.07225	12550	15320
0.0723	12530	15330
0.07235	12510	15340
0.0724	12490	15350
0.07245	12470	15360
0.0725	12450	15370
0.07255	12430	15380
0.0726	12410	15390
0.07265	12400	15390
0.0727	12380	15400
0.07275	12360	15410
0.0728	12340	15420
0.07285	12320	15430
0.0729	12310	15440
0.07295	12290	15440
0.073	12270	15450
0.07305	12250	15460
0.0731	12240	15470
0.07315	12220	15480
0.0732	12210	15480
0.07325	12190	15490
0.0733	12170	15500
0.07335	12160	15510
0.0734	12140	15520
0.07345	12130	15520
0.0735	12110	15530
0.07355	12100	15540
0.0736	12080	15550
0.07365	12070	15560
0.0737	12050	15560
0.07375	12040	15570
0.0738	12030	15580
0.07385	12010	15590
0.0739	12000	15590
0.07395	11990	15600
0.074	11970	15610
0.07405	11960	15620
0.0741	11950	15620
0.07415	11930	15630
0.0742	11920	15640
0.07425	11910	15650
0.0743	11900	15650
0.07435	11890	15660
0.0744	11870	15670
0.07445	11860	15670
0.0745	11850	15680
0.07455	11840	15690
0.0746	11830	15700
0.07465	11820	15700
0.0747	11810	15710
0.07475	11800	15720
0.0748	11790	15720
0.07485	11780	15730
0.0749	11770	15740
0.07495	11760	15740
0.075	11750	15750
0.075	11750	15750
0.075	11750	15750
0.075	11750	15750
0.075	11750	15750
0.075	11750	15750
0.075	11750	15750
0.07501	11750	15750
0.07501	11750	15750
0.07503	11750	15750
0.07505	11740	15760
0.0751	11730	15760
0.07515	11720	15770
0.0752	11710	15780
0.07525	11710	15780
0.0753	11700	15790
0.07535	11690	15800
0.0754	11680	15800
0.07545	11670	15810
0.0755	11660	15810
0.07555	11650	15820
0.0756	11640	15830
0.07565	11640	15830
0.0757	11630	15840
0.07575	11620	15840
0.0758	11610	15850
0.07585	11600	15850
0.0759	11590	15860
0.07595	11590	15860
0.076	11580	15870
0.07605	11570	15880
0.0761	11560	15880
0.07615	11560	15890
0.0762	11550	15890
0.07625	11540	15900
0.0763	11540	15900
0.07635	11530	15910
0.0764	11520	15910
0.07645	11520	15920
0.0765	11510	15920
0.07655	11500	15920
0.0766	11500	15930
0.07665	11490	15930
0.0767	11480	15940
0.07675	11480	15940
0.0768	11470	15950
0.07685	11470	15950
0.0769	11460	15960
0.07695	11460	15960
0.077	11450	15970
0.07705	11450	15970
0.0771	11440	15970
0.07715	11440	15980
0.0772	11430	15980
0.07725	11430	15990
0.0773	11420	15990
0.07735	11420	15990
0.0774	11420	16000
0.07745	11410	16000
0.0775	11410	16010
0.07755	11400	16010
0.0776	11400	16010
0.07765	11400	16020
0.0777	11390	16020
0.07775	11390	16020
0.0778	11390	16030
0.07785	11380	16030
0.0779	11380	16040
0.07795	11380	16040
0.078	11380	16040
0.07805	11370	16050
0.0781	11370	16050
0.07815	11370	16050
0.0782	11370	16060
0.07825	11360	16060
0.0783	11360	16060
0.07835	11360	16070
0.0784	11360	16070
0.07845	11360	16070
0.0785	11350	16080
0.07855	11350	16080
0.0786	11350	16080
0.07865	11350	16080
0.0787	11350	16090
0.07875	11350	16090
0.0788	11350	16090
0.07885	11350	16100
0.0789	11340	16100
0.07895	11340	16100
0.079	11340	16110
0.07905	11340	16110
0.0791	11340	16110
0.07915	11340	16110
0.0792	11340	16120
0.07925	11340	16120
0.0793	11340	16120
0.07935	11340	16120
0.0794	11340	16130
0.07945	11340	16130
0.0795	11340	16130
0.07955	11340	16130
0.0796	11340	16140
0.07965	11340	16140
0.0797	11340	16140
0.07975	11340	16140
0.0798	11340	16150
0.07985	11340	16150
0.0799	11340	16150
0.07995	11340	16150
0.08	11340	16160
0.08005	11340	16160
0.0801	11340	16160
0.08015	11340	16160
0.0802	11340	16170
0.08025	11340	16170
0.0803	11340	16170
0.08035	11340	16170
0.0804	11340	16170
0.08045	11340	16180
0.0805	11340	16180
0.08055	11340	16180
0.0806	11340	16180
0.08065	11340	16190
0.0807	11340	16190
0.08075	11340	16190
0.0808	11340	16190
0.08085	11340	16190
0.0809	11340	16200
0.08095	11340	16200
0.081	11340	16200
0.08105	11340	16200
0.0811	11340	16200
0.08115	11340	16210
0.0812	11340	16210
0.08125	11340	16210
0.0813	11340	16210
0.08135	11340	16210
0.0814	11340	16210
0.08145	11340	16220
0.0815	11340	16220
0.08155	11340	16220
0.0816	11340	16220
0.08165	11340	16220
0.0817	11340	16230
0.08175	11340	16230
0.0818	11340	16230
0.08185	11340	16230
0.0819	11340	16230
0.08195	11340	16230
0.082	11340	16240
0.08205	11340	16240
0.0821	11340	16240
0.08215	11340	16240
0.0822	11340	16240
0.08225	11340	16240
0.0823	11340	16240
0.08235	11340	16250
0.0824	11340	16250
0.08245	11340	16250
0.0825	11340	16250
0.08255	11340	16250
0.0826	11340	16250
0.08265	11340	16260
0.0827	11340	16260
0.08275	11340	16260
0.0828	11340	16260
0.08285	11340	16260
0.0829	11340	16260
0.08295	11340	16260
0.083	11340	16270
0.08305	11340	16270
0.0831	11340	16270
0.08315	11340	16270
0.0832	11340	16270
0.08325	11340	16270
0.0833	11340	16270
0.08335	11340	16270
0.0834	11340	16280
0.08345	11340	16280
0.0835	11340	16280
0.08355	11340	16280
0.0836	11340	16280
0.08365	11340	16280
0.0837	11340	16280
0.08375	11340	16280
0.0838	11340	16290
0.08385	11340	16290
0.0839	11340	16290
0.08395	11340	16290
0.084	11340	16290
0.08405	11340	16290
0.0841	11340	16290
0.08415	11340	16290
0.0842	11340	16290
0.08425	11340	16300
0.0843	11340	16300
0.08435	11340	16300
0.0844	11340	16300
0.08445	11340	16300
0.0845	11340	16300
0.08455	11340	16300
0.0846	11340	16300
0.08465	11340	16300
0.0847	11340	16310
0.08475	11340	16310
0.0848	11340	16310
0.08485	11340	16310
0.0849	11340	16310
0.08495	11340	16310
0.085	11340	16310
0.08505	11340	16310
0.0851	11340	16310
0.08515	11340	16310
0.0852	11340	16320
0.08525	11340	16320
0.0853	11340	16320
0.08535	11340	16320
0.0854	11340	16320
0.08545	11340	16320
0.0855	11340	16320
0.08555	11340	16320
0.0856	11340	16320
0.08565	11340	16320
0.0857	11340	16320
0.08575	11340	16330
0.0858	11340	16330
0.08585	11340	16330
0.0859	11340	16330
0.08595	11340	16330
0.086	11340	16330
0.08605	11340	16330
0.0861	11340	16330
0.08615	11340	16330
0.0862	11340	16330
0.08625	11340	16330
0.0863	11340	16330
0.08635	11340	16340
0.0864	11340	16340
0.08645	11340	16340
0.0865	11340	16340
0.08655	11340	16340
0.0866	11340	16340
0.08665	11340	16340
0.0867	11340	16340
0.08675	11340	16340
0.0868	11340	16340
0.08685	11340	16340
0.0869	11340	16340
0.08695	11340	16340
0.087	11340	16340
0.08705	11340	16350
0.0871	11340	16350
0.08715	11340	16350
0.0872	11340	16350
0.08725	11340	16350
0.0873	11340	16350
0.08735	11340	16350
0.0874	11340	16350
0.08745	11340	16350
0.0875	11340	16350
0.08755	11340	16350
0.0876	11340	16350
0.08765	11340	16350
0.0877	11340	16350
0.08775	11340	16350
0.0878	11340	16360
0.08785	11340	16360
0.0879	11340	16360
0.08795	11340	16360
0.088	11340	16360
0.08805	11340	16360
0.0881	11340	16360
0.08815	11340	16360
0.0882	11340	16360
0.08825	11340	16360
0.0883	11340	16360
0.08835	11340	16360
0.0884	11340	16360
0.08845	11340	16360
0.0885	11340	16360
0.08855	11340	16360
0.0886	11340	16360
0.08865	11340	16370
0.0887	11340	16370
0.08875	11340	16370
0.0888	11340	16370
0.08885	11340	16370
0.0889	11340	16370
0.08895	11340	16370
0.089	11340	16370
0.08905	11340	16370
0.0891	11340	16370
0.08915	11340	16370
0.0892	11340	16370
0.08925	11340	16370
0.0893	11340	16370
0.08935	11340	16370
0.0894	11340	16370
0.08945	11340	16370
0.0895	11340	16370
0.08955	11340	16370
0.0896	11340	16370
0.08965	11340	16380
0.0897	11340	16380
0.08975	11340	16380
0.0898	11340	16380
0.08985	11340	16380
0.0899	11340	16380
0.08995	11340	16380
0.09	11340	16380
0.09005	11340	16380
0.0901	11340	16380
0.09015	11340	16380
0.0902	11340	16380
0.09025	11340	16380
0.0903	11340	16380
0.09035	11340	16380
0.0904	11340	16380
0.09045	11340	16380
0.0905	11340	16380
0.09055	11340	16380
0.0906	11340	16380
0.09065	11340	16380
0.0907	11340	16380
0.09075	11340	16380
0.0908	11340	16390
0.09085	11340	16390
0.0909	11340	16390
0.09095	11340	16390
0.091	11340	16390
0.09105	11340	16390
0.0911	11340	16390
0.09115	11340	16390
0.0912	11340	16390
0.09125	11340	16390
0.0913	11340	16390
0.09135	11340	16390
0.0914	11340	16390
0.09145	11340	16390
0.0915	11340	16390
0.09155	11340	16390
0.0916	11340	16390
0.09165	11340	16390
0.0917	11340	16390
0.09175	11340	16390
0.0918	11340	16390
0.09185	11340	16390
0.0919	11340	16390
0.09195	11340	16390
0.092	11340	16390
0.09205	11340	16390
0.0921	11340	16390
0.09215	11340	16390
0.0922	11340	16390
0.09225	11340	16390
0.0923	11340	16400
0.09235	11340	16400
0.0924	11340	16400
0.09245	11340	16400
0.0925	11340	16400
0.09255	11340	16400
0.0926	11340	16400
0.09265	11340	16400
0.0927	11340	16400
0.09275	11340	16400
0.0928	11340	16400
0.09285	11340	16400
0.0929	11340	16400
0.09295	11340	16400
0.093	11340	16400
0.09305	11340	16400
0.0931	11340	16400
0.09315	11340	16400
0.0932	11340	16400
0.09325	11340	16400
0.0933	11340	16400
0.09335	11340	16400
0.0934	11340	16400
0.09345	11340	16400
0.0935	11340	16400
0.09355	11340	16400
0.0936	11340	16400
0.09365	11340	16400
0.0937	11340	16400
0.09375	11340	16400
0.0938	11340	16400
0.09385	11340	16400
0.0939	11340	16400
0.09395	11340	16400
0.094	11340	16400
0.09405	11340	16400
0.0941	11340	16400
0.09415	11340	16400
0.0942	11340	16400
0.09425	11340	16400
0.0943	11340	16400
0.09435	11340	16410
0.0944	11340	16410
0.09445	11340	16410
0.0945	11340	16410
0.09455	11340	16410
0.0946	11340	16410
0.09465	11340	16410
0.0947	11340	16410
0.09475	11340	16410
0.0948	11340	16410
0.09485	11340	16410
0.0949	11340	16410
0.09495	11340	16410
0.095	11340	16410
0.09505	11340	16410
0.0951	11340	16410
0.09515	11340	16410
0.0952	11340	16410
0.09525	11340	16410
0.0953	11340	16410
0.09535	11340	16410
0.0954	11340	16410
0.09545	11340	16410
0.0955	11340	16410
0.09555	11340	16410
0.0956	11340	16410
0.09565	11340	16410
0.0957	11340	16410
0.09575	11340	16410
0.0958	11340	16410
0.09585	11340	16410
0.0959	11340	16410
0.09595	11340	16410
0.096	11340	16410
0.09605	11340	16410
0.0961	11340	16410
0.09615	11340	16410
0.0962	11340	16410
0.09625	11340	16410
0.0963	11340	16410
0.09635	11340	16410
0.0964	11340	16410
0.09645	11340	16410
0.0965	11340	16410
0.09655	11340	16410
0.0966	11340	16410
0.09665	11340	16410
0.0967	11340	16410
0.09675	11340	16410
0.0968	11340	16410
0.09685	11340	16410
0.0969	11340	16410
0.09695	11340	16410
0.097	11340	16410
0.09705	11340	16410
0.0971	11340	16410
0.09715	11340	16410
0.0972	11340	16410
0.09725	11340	16410
0.0973	11340	16410
0.09735	11340	16410
0.0974	11340	16410
0.09745	11340	16410
0.0975	11340	16410
0.09755	11340	16410
0.0976	11340	16410
0.09765	11340	16410
0.0977	11340	16410
0.09775	11340	16410
0.0978	11340	16410
0.09785	11340	16410
0.0979	11340	16410
0.09795	11340	16410
0.098	11340	16410
0.09805	11340	16410
0.0981	11340	16410
0.09815	11340	16410
0.0982	11340	16410
0.09825	11340	16410
0.0983	11340	16410
0.09835	11340	16410
0.0984	11340	16410
0.09845	11340	16410
0.0985	11340	16410
0.09855	11340	16410
0.0986	11340	16410
0.09865	11340	16410
0.0987	11340	16410
0.09875	11340	16410
0.0988	11340	16410
0.09885	11340	16420
0.0989	11340	16420
0.09895	11340	16420
0.099	11340	16420
0.09905	11340	16420
0.0991	11340	16420
0.09915	11340	16420
0.0992	11340	16420
0.09925	11340	16420
0.0993	11340	16420
0.09935	11340	16420
0.0994	11340	16420
0.09945	11340	16420
0.0995	11340	16420
0.09955	11340	16420
0.0996	11340	16420
0.09965	11340	16420
0.0997	11340	16420
0.09975	11340	16420
0.0998	11340	16420
0.09985	11340	16420
0.0999	11340	16420
0.09995	11340	16420
0.1	11340	16420
0.1	11340	16420
0.1001	11340	16420
0.1001	11340	16420
0.1002	11340	16420
0.1002	11340	16420
0.1003	11340	16420
0.1003	11340	16420
0.1004	11340	16420
0.1004	11340	16420
0.1005	11340	16420
0.1005	11340	16420
0.1006	11340	16420
0.1006	11340	16420
0.1007	11340	16420
0.1007	11340	16420
0.1008	11340	16420
0.1008	11350	16420
0.1009	11350	16420
0.1009	11350	16420
0.101	11350	16420
0.101	11350	16420
0.1011	11350	16420
0.1011	11350	16420
0.1012	11360	16420
0.1012	11360	16420
0.1013	11360	16420
0.1013	11360	16420
0.1014	11360	16420
0.1014	11360	16420
0.1015	11370	16420
0.1015	11370	16420
0.1016	11370	16420
0.1016	11370	16420
0.1017	11370	16420
0.1017	11380	16420
0.1018	11380	16420
0.1018	11380	16420
0.1019	11380	16420
0.1019	11390	16420
0.102	11390	16420
0.102	11390	16420
0.1021	11390	16420
0.1021	11400	16420
0.1022	11400	16420
0.1022	11400	16420
0.1023	11410	16420
0.1023	11410	16420
0.1024	11410	16420
0.1024	11420	16420
0.1025	11420	16420
0.1025	11420	16420
0.1026	11430	16420
0.1026	11430	16420
0.1027	11430	16420
0.1027	11440	16420
0.1028	11440	16420
0.1028	11440	16420
0.1029	11450	16420
0.1029	11450	16420
0.103	11450	16420
0.103	11460	16420
0.1031	11460	16420
0.1031	11470	16420
0.1032	11470	16420
0.1032	11480	16420
0.1033	11480	16420
0.1033	11480	16420
0.1034	11490	16420
0.1034	11490	16420
0.1035	11500	16420
0.1035	11500	16420
0.1036	11510	16420
0.1036	11510	16420
0.1037	11520	16420
0.1037	11520	16420
0.1038	11530	16420
0.1038	11530	16420
0.1039	11540	16420
0.1039	11540	16420
0.104	11550	16420
0.104	11550	16420
0.1041	11560	16420
0.1041	11560	16420
0.1042	11570	16420
0.1042	11570	16420
0.1043	11580	16420
0.1043	11580	16420
0.1044	11590	16420
0.1044	11600	16420
0.1045	11600	16420
0.1045	11610	16420
0.1046	11610	16420
0.1046	11620	16420
0.1047	11630	16420
0.1047	11630	16420
0.1048	11640	16420
0.1048	11640	16420
0.1049	11650	16420
0.1049	11660	16420
0.105	11660	16420
0.105	11670	16420
0.1051	11680	16420
0.1051	11680	16420
0.1052	11690	16420
0.1052	11700	16420
0.1053	11700	16420
0.1053	11710	16420
0.1054	11720	16420
0.1054	11720	16420
0.1055	11730	16420
0.1055	11740	16420
0.1056	11750	16420
0.1056	11750	16420
0.1057	11760	16420
0.1057	11770	16420
0.1058	11770	16420
0.1058	11780	16420
0.1059	11790	16420
0.1059	11800	16420
0.106	11810	16420
0.106	11810	16420
0.1061	11820	16420
0.1061	11830	16420
0.1062	11840	16420
0.1062	11840	16420
0.1063	11850	16420
0.1063	11860	16420
0.1064	11870	16420
0.1064	11880	16420
0.1065	11880	16420
0.1065	11890	16420
0.1066	11900	16420
0.1066	11910	16420
0.1067	11920	16420
0.1067	11930	16420
0.1068	11930	16420
0.1068	11940	16420
0.1069	11950	16420
0.1069	11960	16420
0.107	11970	16420
0.107	11980	16420
0.1071	11990	16420
0.1071	12000	16420
0.1072	12000	16420
0.1072	12010	16420
0.1073	12020	16420
0.1073	12030	16420
0.1074	12040	16420
0.1074	12050	16420
0.1075	12060	16420
0.1075	12070	16420
0.1076	12080	16420
0.1076	12090	16420
0.1077	12100	16420
0.1077	12110	16420
0.1078	12120	16420
0.1078	12130	16420
0.1079	12130	16420
0.1079	12140	16420
