time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = -7 V 	Vb = -8 V 	Vb = -9 V 	Vb = -10 V 
6.36636636636637E-4	3207658.72278652	2676061.66788349	2266204.57686995	1977900.75550447
6.37637637637638E-4	3208372.81714213	2676757.05127752	2266860.65710375	1978498.82200913
6.38638638638639E-4	3209085.80468434	2677451.3850579	2267515.8029398	1979096.01694213
6.3963963963964E-4	3209797.68883887	2678144.67238843	2268170.01703585	1979692.43758163
6.40640640640641E-4	3210508.47301555	2678836.83338858	2268823.30203838	1980288.08593285
6.41641641641642E-4	3211218.16060842	2679528.12028386	2269475.66058257	1980882.96399323
6.42642642642643E-4	3211926.75499585	2680218.20432417	2270127.09529242	1981477.1682798
6.43643643643644E-4	3212634.36361256	2680907.33733291	2270777.50798164	1982070.41719257
6.44644644644645E-4	3213340.78150225	2681595.43949792	2271427.20364952	1982663.09057184
6.45645645645646E-4	3214046.11622893	2682282.51389857	2272075.88248935	1983254.90716786
6.46646646646647E-4	3214750.37110919	2682968.56360047	2272723.64788015	1983845.96334528
6.47647647647648E-4	3215453.5494444	2683653.59165554	2273370.50239087	1984436.35497688
6.48648648648649E-4	3216155.65452082	2684337.60110205	2274016.34848772	1985025.80224317
6.4964964964965E-4	3216856.68960966	2685020.51304339	2274661.48899391	1985614.6825253
6.50650650650651E-4	3217556.65796724	2685702.57625504	2275305.52635845	1986202.71634975
6.51651651651652E-4	3218255.56283501	2686383.46629173	2275948.76296246	1986790.09288109
6.52652652652653E-4	3218953.40743966	2687063.43153819	2276591.10136969	1987376.62703101
6.53653653653654E-4	3219650.29748994	2687742.39316581	2277232.54408509	1987962.32106386
6.54654654654655E-4	3220346.03103502	2688420.35413289	2277873.09360312	1988547.45649159
6.55655655655656E-4	3221040.71390994	2689097.31738465	2278512.75240785	1989131.75559475
6.56656656656657E-4	3221734.34928328	2689773.28585333	2279151.522973	1989715.40631232
6.57657657657658E-4	3222426.94030932	2690448.26245827	2279789.40776198	1990298.13197399
6.58658658658659E-4	3223118.49012808	2691122.16926404	2280426.40922799	1990880.30561416
6.5965965965966E-4	3223809.00186548	2691795.25169019	2281062.52981404	1991461.65090098
6.60660660660661E-4	3224498.58005544	2692467.18948607	2281697.77195302	1992042.2624234
6.61661661661662E-4	3225186.92352958	2693138.22769139	2282332.03976897	1992622.23429601
6.62662662662663E-4	3225874.33963814	2693808.28843832	2282965.6305711	1993201.29156785
6.63663663663664E-4	3226560.73002922	2694477.37457033	2283598.15383725	1993779.80490162
6.64664664664665E-4	3227246.19857737	2695145.48891847	2284229.90645096	1994357.49968077
6.65665665665666E-4	3227930.54653934	2695812.63430151	2284860.89039174	1994934.46987605
6.66666666666667E-4	3228613.8779128	2696478.81352595	2285490.81475318	1995510.71730285
6.67667667667668E-4	3229296.19571352	2697143.94959556	2286120.07267127	1996086.2437697
6.68668668668669E-4	3229977.50294388	2697808.28466426	2286748.27626199	1996661.14253648
6.6966966966967E-4	3230657.80259294	2698471.50256992	2287375.72034763	1997235.23236796
6.70670670670671E-4	3231337.0976365	2699133.84509706	2288002.30977021	1997808.6066249
6.71671671671672E-4	3232015.49081544	2699795.23531657	2288628.04685489	1998381.26708894
6.72672672672673E-4	3232692.78537607	2700455.67596296	2289252.93391736	1998953.21553507
6.73673673673674E-4	3233368.98469535	2701115.16975896	2289876.9732639	1999524.54462222
6.74674674674675E-4	3234044.29081293	2701773.64042408	2290500.16719138	2000095.07421842
6.75675675675676E-4	3234718.70620177	2702431.32763237	2291122.51798738	2000664.98774792
6.76676676676677E-4	3235392.03522755	2703087.91833087	2291744.02793019	2001234.01496294
6.77677677677678E-4	3236064.38011465	2703743.65183205	2292364.60311075	2001802.52004383
6.78678678678679E-4	3236735.74373573	2704398.45192215	2292984.53432339	2002370.23306617
6.7967967967968E-4	3237406.12895085	2705052.32125473	2293603.43936498	2002937.24631275
6.80680680680681E-4	3238075.53860761	2705705.26247208	2294221.60862313	2003503.56150657
6.81681681681682E-4	3238743.97554119	2706357.27820522	2294838.9482819	2004069.18036426
6.82682682682683E-4	3239411.54076123	2707008.37107403	2295455.46056498	2004634.1944827
6.83683683683684E-4	3240078.04056253	2707658.4656998	2296071.14768715	2005198.42568261
6.84684684684685E-4	3240743.47816995	2708307.7986426	2296686.0118543	2005761.96565876
6.85685685685686E-4	3241408.05231685	2708956.06075903	2297300.0552635	2006324.81610267
6.86686686686687E-4	3242071.76535339	2709603.48825727	2297913.28010302	2006886.97869967
6.87687687687688E-4	3242734.42465999	2710250.08337413	2298525.6885524	2007448.54446721
6.88688688688689E-4	3243396.13074849	2710895.61601578	2299137.28278247	2008009.33629287
6.8968968968969E-4	3244056.88635729	2711540.32137359	2299748.06495543	2008569.44529094
6.90690690690691E-4	3244716.69421304	2712184.12443098	2300358.03722487	2009128.87312224
6.91691691691692E-4	3245375.55703066	2712827.02771006	2300967.20173583	2009687.62144155
6.92692692692693E-4	3246033.47751341	2713468.95671381	2301575.56062483	2010245.7806943
6.93693693693694E-4	3246690.55499834	2714110.14496894	2302183.02187288	2010803.17482232
6.94694694694695E-4	3247346.59873719	2714750.3639404	2302789.87004081	2011359.89436688
6.95695695695696E-4	3248001.61181189	2715389.61642927	2303395.73089948	2011915.94095883
6.96696696696697E-4	3248655.78975725	2716028.13496853	2304000.98239649	2012471.40459122
6.97697697697698E-4	3249309.13480844	2716665.61547944	2304605.25127626	2013026.1100404
6.98698698698699E-4	3249961.45727054	2717302.29015542	2305208.82095244	2013580.14739445
6.996996996997E-4	3250612.85600041	2717938.08485439	2305811.59972747	2014133.51826075
7.00700700700701E-4	3251263.3336105	2718573.00200551	2306413.5896714	2014686.22424091
7.01701701701702E-4	3251912.89270218	2719206.96797395	2307014.79284614	2015238.35476892
7.02702702702703E-4	3252561.53586581	2719840.21333064	2307615.21130555	2015789.73565331
7.03703703703704E-4	3253209.2656808	2720472.51231297	2308214.84709544	2016340.45642212
7.04704704704705E-4	3253856.17986724	2721103.8676232	2308813.70225364	2016890.51865403
7.05705705705706E-4	3254502.09054626	2721734.50886372	2309411.77881001	2017439.92392209
7.06706706706707E-4	3255147.09555024	2722364.1356476	2310008.98622763	2017988.76110825
7.07707707707708E-4	3255791.10266332	2722992.97724646	2310605.60419734	2018536.85704125
7.08708708708709E-4	3256434.39866749	2723620.96037342	2311201.26472935	2019084.3006961
7.0970970970971E-4	3257076.70182143	2724248.0873692	2311796.24713904	2019631.09362348
7.10710710710711E-4	3257718.10938177	2724874.36056495	2312390.55305917	2020177.23736854
7.11711711711712E-4	3258358.62384259	2725499.78228232	2312983.90822988	2020722.82026807
7.12712712712713E-4	3258998.24768752	2726124.3548335	2313576.6827133	2021267.58346488
7.13713713713714E-4	3259636.98338989	2726748.00570395	2314168.5108647	2021811.87547098
7.14714714714715E-4	3260274.83341272	2727370.96163905	2314759.67017576	2022355.43772655
7.15715715715716E-4	3260911.89391201	2727992.92585587	2315350.07075526	2022898.44483148
7.16716716716717E-4	3261547.97979446	2728614.12477752	2315939.71454832	2023440.7254214
7.17717717717718E-4	3262183.18732562	2729234.48595358	2316528.60349258	2023982.28130885
7.18718718718719E-4	3262817.42561209	2729854.01164057	2317116.73951825	2024523.37254854
7.1971971971972E-4	3263450.97701381	2730472.70408591	2317704.12454815	2025063.74208428
7.20720720720721E-4	3264083.56398573	2731090.56552794	2318290.76049773	2025603.56347274
7.21721721721722E-4	3264715.28223626	2731707.59819602	2318876.64927514	2026142.66633729
7.22722722722723E-4	3265346.13414813	2732323.7303946	2319461.70210492	2026681.13814071
7.23723723723724E-4	3265976.12209429	2732939.18608296	2320046.19290964	2027218.98035869
7.24724724724725E-4	3266605.24843794	2733553.67199735	2320629.76110038	2027756.19446172
7.25725725725726E-4	3267233.60795689	2734167.41178291	2321212.68023997	2028292.86729563
7.26726726726727E-4	3267861.01802047	2734780.33380757	2321794.86163932	2028828.74417933
7.27727727727728E-4	3268487.57351362	2735392.44024762	2322376.30716342	2029364.16789113
7.28728728728729E-4	3269113.27676111	2736003.73327071	2322957.01867021	2029898.88403803
7.2972972972973E-4	3269738.13007826	2736614.21503582	2323536.99801062	2030432.97934608
7.30730730730731E-4	3270362.13577096	2737223.88769338	2324116.24702855	2030966.54014089
7.31731731731732E-4	3270985.29613573	2737832.68034925	2324694.76756097	2031499.31320058
7.32732732732733E-4	3271607.61345977	2738440.81424485	2325272.56143792	2032031.63930135
7.33733733733734E-4	3272229.090021	2739047.99955378	2325849.63048255	2032563.26550618
7.34734734734735E-4	3272849.72808815	2739654.45721116	2326425.97651117	2033094.36251643
7.35735735735736E-4	3273469.52992074	2740260.11638563	2327001.60133325	2033624.67826563
7.36736736736737E-4	3274088.58882639	2740864.97917705	2327576.5067515	2034154.46764577
7.37737737737738E-4	3274706.72480978	2741469.04767699	2328150.69456186	2034683.73177085
7.38738738738739E-4	3275324.03128303	2742072.32396882	2328724.07768479	2035212.30353987
7.3973973973974E-4	3275940.51046948	2742674.8101277	2329296.92450916	2035740.35265725
7.40740740740741E-4	3276556.16458356	2743276.43604388	2329868.88155665	2036267.62848617
7.41741741741742E-4	3277170.9958308	2743877.42030662	2330440.30540898	2036794.4682576
7.42742742742743E-4	3277785.00640791	2744477.47644787	2331010.84345709	2037320.62161394
7.43743743743744E-4	3278398.19850281	2745076.82275814	2331580.76307069	2037846.17384492
7.44744744744745E-4	3279010.5742947	2745675.38918977	2332149.97746156	2038371.2098527
7.45745745745746E-4	3279622.13595406	2746273.17776969	2332718.48837282	2038895.48041406
7.46746746746747E-4	3280232.88564274	2746870.19051695	2333286.29754116	2039419.32082222
7.47747747747748E-4	3280842.91524396	2747466.35792039	2333853.40669685	2039942.48213013
7.48748748748749E-4	3281452.04732374	2748061.89655048	2334419.81756375	2040465.04912615
7.4974974974975E-4	3282060.37386729	2748656.52249822	2334985.53185937	2040987.02315903
7.50750750750751E-4	3282667.89700232	2749250.45204099	2335550.5512949	2041508.40557293
7.51751751751752E-4	3283274.61884815	2749843.61572917	2336114.79012285	2042029.28057599
7.52752752752753E-4	3283880.5415157	2750436.01553531	2336678.51239893	2042549.48367249
7.53753753753754E-4	3284485.66710756	2751027.65342433	2337241.45745842	2043069.0991554
7.54754754754755E-4	3285089.99771805	2751618.53135362	2337803.62730799	2043588.12835072
7.55755755755756E-4	3285693.53543324	2752208.65127301	2338365.28502328	2044106.57258001
7.56756756756757E-4	3286296.28233098	2752797.94442665	2338926.08396296	2044624.51556267
7.57757757757758E-4	3286898.240481	2753386.62484397	2339486.37368526	2045141.79371404
7.58758758758759E-4	3287499.50038574	2753974.41184031	2340045.80838499	2045658.57305481
7.5975975975976E-4	3288099.88710165	2754561.51915905	2340604.65015902	2046174.60823682
7.60760760760761E-4	3288699.49123075	2755147.87810519	2341162.81384315	2046690.2292446
7.61761761761762E-4	3289298.31481053	2755733.49058414	2341720.30108097	2047205.19099781
7.62762762762763E-4	3289896.35987055	2756318.3584941	2342277.11351008	2047719.57691231
7.63763763763764E-4	3290493.62843246	2756902.48372599	2342833.25276213	2048233.38827447
7.64764764764765E-4	3291090.12251006	2757485.86816357	2343388.7204629	2048746.62636637
7.65765765765766E-4	3291685.8441093	2758068.44379064	2343943.51823224	2049259.37404207
7.66766766766767E-4	3292280.79522835	2758650.422155	2344497.64768418	2049771.46933182
7.67767767767768E-4	3292874.97785767	2759231.52572443	2345051.02465703	2050282.99517211
7.68768768768769E-4	3293468.39397998	2759811.96576749	2345603.90806283	2050793.952828
7.6976976976977E-4	3294061.13275861	2760391.74386878	2346155.95662445	2051304.34356032
7.70770770770771E-4	3294653.02167238	2760970.65324759	2346707.51439498	2051814.24975015
7.71771771771772E-4	3295244.1499818	2761548.90436036	2347258.24090794	2052323.51031133
7.72772772772773E-4	3295834.51963918	2762126.42949389	2347808.39412758	2052832.20770657
7.73773773773774E-4	3296424.13258935	2762703.2304688	2348357.97532166	2053340.34318005
7.74774774774775E-4	3297012.99076963	2763279.23999332	2348906.73059181	2053847.91797183
7.75775775775776E-4	3297601.09610994	2763854.667191	2349454.91696717	2054355.01399547
7.76776776776777E-4	3298188.45053279	2764429.30654545	2350002.45084921	2054861.47103888
7.77777777777778E-4	3298775.05595333	2765003.16010863	2350549.33378938	2055367.37109642
7.78778778778779E-4	3299360.91427942	2765576.43620838	2351095.56733362	2055872.71539189
7.7977977977978E-4	3299946.02741161	2766148.86140791	2351641.15302233	2056377.58546865
7.80780780780781E-4	3300530.4832139	2766720.64376455	2352186.09239046	2056881.82180713
7.81781781781782E-4	3301114.11152205	2767291.71628384	2352730.38696752	2057385.50603092
7.82782782782783E-4	3301697.00029496	2767862.08072605	2353274.03827757	2057888.63934777
7.83783783783784E-4	3302279.15140444	2768431.73884491	2353816.96368839	2058391.22296147
7.84784784784785E-4	3302860.5667152	2769000.69238763	2354359.41716601	2058893.33795744
7.85785785785786E-4	3303441.24808488	2769568.94309495	2354901.06381284	2059394.82567345
7.86786786786787E-4	3304021.19736412	2770136.42461816	2355442.24114089	2059895.76727432
7.87787787787788E-4	3304600.41639654	2770703.34293421	2355982.61503337	2060396.16394818
7.88788788788789E-4	3305178.90701882	2771269.4276	2356522.43854474	2060896.01687929
7.8978978978979E-4	3305756.67106072	2771834.88432823	2357061.6293077	2061395.40670028
7.90790790790791E-4	3306333.79523801	2772399.64682857	2357600.18880384	2061894.17559717
7.91791791791792E-4	3306910.11147462	2772963.71680356	2358138.11850957	2062392.40428121
7.92792792792793E-4	3307485.70657921	2773527.09594953	2358675.41989612	2062890.09392134
7.93793793793794E-4	3308060.58235419	2774089.78595654	2359212.09442958	2063387.24568269
7.94794794794795E-4	3308634.74059524	2774651.78850847	2359748.1435709	2063883.93975022
7.95795795795796E-4	3309208.18309131	2775213.03794726	2360283.56877593	2064379.94021082
7.96796796796797E-4	3309780.91162467	2775773.73795186	2360818.37149545	2064875.56414248
7.97797797797798E-4	3310352.92797095	2776333.62100842	2361352.55317519	2065370.57588017
7.98798798798799E-4	3310924.23389915	2776892.89053767	2361886.11525584	2065865.13419268
7.997997997998E-4	3311494.8311717	2777451.4809392	2362419.05917308	2066359.08277038
8.00800800800801E-4	3312064.72154447	2778009.39386036	2362951.38635761	2066852.42300569
8.01801801801802E-4	3312633.99050496	2778566.6309425	2363483.01583407	2067345.39157976
8.02802802802803E-4	3313202.47221634	2779123.19382103	2364014.19622658	2067837.75407859
8.03803803803804E-4	3313770.25225685	2779679.08412542	2364544.59953653	2068329.66840909
8.04804804804805E-4	3314337.33235647	2780234.23687445	2365074.47409301	2068820.97908519
8.05805805805806E-4	3314903.71423881	2780788.85350018	2365603.7389961	2069311.76557505
8.06806806806807E-4	3315469.39962112	2781342.66935563	2366132.39564709	2069802.02899599
8.07807807807808E-4	3316034.39021432	2781895.88562045	2366660.44544242	2070291.77046178
8.08808808808809E-4	3316598.68772302	2782448.43737037	2367187.88977374	2070781.0689302
8.0980980980981E-4	3317162.29384558	2783000.32619988	2367714.73002792	2071269.69196522
8.10810810810811E-4	3317725.21027413	2783551.55369773	2368240.96758705	2071757.9518951
8.11811811811812E-4	3318287.43869458	2784102.12144699	2368766.60382852	2072245.61652477
8.12812812812813E-4	3318849.06340105	2784652.03102505	2369291.5587578	2072732.76471527
8.13813813813814E-4	3319409.92073773	2785201.21811414	2369816.07784434	2073219.47499528
8.14814814814815E-4	3319970.09508737	2785749.81613788	2370339.83716799	2073705.51614599
8.15815815815816E-4	3320529.58811139	2786297.76068857	2370863.16300038	2074191.19883375
8.16816816816817E-4	3321088.40146512	2786845.05332115	2371385.73215209	2074676.29207825
8.17817817817818E-4	3321646.53679788	2787391.69558502	2371907.7892415	2075160.95142246
8.18818818818819E-4	3322203.99575301	2787937.68902407	2372429.33533778	2075644.94661227
8.1981981981982E-4	3322760.86188266	2788483.03517668	2372950.12933904	2076128.51004938
8.20820820820821E-4	3323316.89107382	2789027.67023212	2373470.41502309	2076611.64255971
8.21821821821822E-4	3323872.33069642	2789571.79174887	2373990.11290705	2077094.19139389
8.22822822822823E-4	3324427.1004553	2790115.14002863	2374509.22431757	2077576.31126781
8.23823823823824E-4	3324981.28348458	2790657.91238737	2375027.75057682	2078057.773122
8.24824824824825E-4	3325534.71825346	2791200.04506998	2375545.6930025	2078538.88467566
8.25825825825826E-4	3326087.48798272	2791741.53958246	2376063.05290787	2079019.41710345
8.26826826826827E-4	3326639.59426873	2792282.39742548	2376579.83160174	2079499.44807992
8.27827827827828E-4	3327191.03870215	2792822.62009442	2377096.03038854	2079979.05495696
8.28828828828829E-4	3327741.8228679	2793362.20907942	2377611.57065958	2080458.00985751
8.2982982982983E-4	3328291.94834522	2793901.1012103	2378126.69343671	2080936.61888753
8.30830830830831E-4	3328841.49754684	2794439.4919319	2378641.08055499	2081414.65440174
8.31831831831832E-4	3329390.22952327	2794977.12424955	2379155.05240038	2081892.19365961
8.32832832832833E-4	3329938.3883543	2795514.19337088	2379668.29151309	2082369.23769043
8.33833833833834E-4	3330485.89475755	2796050.63618063	2380181.03809469	2082845.78752028
8.34834834834835E-4	3331032.83073919	2796586.45413787	2380693.21377825	2083321.91992595
8.35835835835836E-4	3331579.03683952	2797121.64869657	2381204.81983365	2083797.48434106
8.36836836836837E-4	3332124.59514938	2797656.22130564	2381715.85752653	2084272.63321203
8.37837837837838E-4	3332669.50720349	2798190.17340892	2382226.32811832	2084747.14075973
8.38838838838839E-4	3333213.77453113	2798723.44246447	2382736.23286624	2085221.23478699
8.3983983983984E-4	3333757.39865613	2799256.22184851	2383245.57302338	2085694.91606759
8.40840840840841E-4	3334300.38109694	2799788.25721464	2383754.34983861	2086168.03479982
8.41841841841842E-4	3334842.803158	2800319.741707	2384262.56455671	2086640.66742641
8.42842842842843E-4	3335384.426973	2800850.61283785	2384770.21841831	2087112.81494524
8.43843843843844E-4	3335925.49341838	2801380.87202123	2385277.31265995	2087584.5534063
8.44844844844845E-4	3336465.92419992	2801910.52066635	2385783.84851409	2088055.73361412
8.45845845845846E-4	3337005.80022652	2802439.56017753	2386289.82720911	2088526.43168958
8.46846846846847E-4	3337544.96405766	2802967.99195425	2386795.17164011	2088996.64861835
8.47847847847848E-4	3338083.496685	2803495.75407072	2387300.11801511	2089466.38538309
8.48848848848849E-4	3338621.39958474	2804023.0378782	2387804.3544051	2089935.71763599
8.4984984984985E-4	3339158.67422788	2804549.59162485	2388308.11675233	2090404.49693253
8.50850850850851E-4	3339695.32208029	2805075.60643479	2388811.3280218	2090872.79899515
8.51851851851852E-4	3340231.34460271	2805601.08346705	2389313.98941787	2091340.62479454
8.52852852852853E-4	3340766.82202114	2806125.83499855	2389816.10214096	2091807.97529843
8.53853853853854E-4	3341301.51947503	2806650.0514895	2390317.66738754	2092274.92576541
8.54854854854855E-4	3341835.67472101	2807173.67127014	2390818.6863502	2092741.32849445
8.55855855855856E-4	3342369.21042918	2807696.69569737	2391319.16021761	2093207.25881373
8.56856856856857E-4	3342902.20644057	2808219.06344987	2391819.0901746	2093672.71767925
8.57857857857858E-4	3343434.50728388	2808740.96389618	2392318.40000774	2094137.70604415
8.58858858858859E-4	3343966.19288108	2809262.21035856	2392817.32307724	2094602.29877751
8.5985985985986E-4	3344497.26465276	2809782.80438823	2393315.55114651	2095066.34891445
8.60860860860861E-4	3345027.7240146	2810302.93470201	2393813.39445973	2095529.931393
8.61861861861862E-4	3345557.57237738	2810822.35292664	2394310.62250223	2095993.04715479
8.62862862862863E-4	3346086.88901164	2811341.24755818	2394807.23668594	2096455.77076025
8.63863863863864E-4	3346615.51949978	2811859.55752679	2395303.4690993	2096917.95582817
8.64864864864865E-4	3347143.54319229	2812377.28414851	2395799.01315544	2097379.67698741
8.65865865865866E-4	3347670.88388365	2812894.42873496	2396294.17741474	2097840.93516831
8.66866866866867E-4	3348197.7757514	2813410.99259333	2396788.65594532	2098301.73129842
8.67867867867868E-4	3348723.98738657	2813926.97702643	2397282.6800755	2098762.13955592
8.68868868868869E-4	3349249.59776327	2814442.32150122	2397776.17421653	2099222.01428277
8.6986986986987E-4	3349774.60825396	2814957.21280608	2398269.13950434	2099681.42972495
8.70870870870871E-4	3350299.02022639	2815471.40504314	2398761.57707119	2100140.38679894
8.71871871871872E-4	3350822.83504365	2815985.08478464	2399253.48804574	2100598.88641848
8.72872872872873E-4	3351346.05406416	2816498.19154938	2399744.87355302	2101057.00238345
8.73873873873874E-4	3351868.75553378	2817010.72661418	2400235.73471445	2101514.58975191
8.74874874874875E-4	3352390.78693038	2817522.69125159	2400726.07264787	2101971.72239092
8.75875875875876E-4	3352912.22657803	2818034.08672992	2401215.81255576	2102428.40120338
8.76876876876877E-4	3353432.99918574	2818544.91431325	2401705.18328423	2102884.62708948
8.77877877877878E-4	3353953.33598207	2819055.11404695	2402193.88245448	2103340.47347469
8.78878878878879E-4	3354473.00840491	2819564.87083022	2402682.13866347	2103795.72366999
8.7987987987988E-4	3354992.09441174	2820073.94119198	2403169.87718022	2104250.66853606
8.80880880880881E-4	3355510.59532454	2820582.50981975	2403657.09910139	2104705.09159383
8.81881881881882E-4	3356028.51246082	2821090.51681005	2404143.80552014	2105159.13842821
8.82882882882883E-4	3356545.84713362	2821597.963402	2404629.99752615	2105612.66536875
8.83883883883884E-4	3357062.6006516	2822104.85083062	2405115.67620569	2106065.6735107
8.84884884884885E-4	3357578.85026246	2822611.11958373	2405600.84264154	2106518.38003177
8.85885885885886E-4	3358094.44529401	2823116.95311759	2406085.49791311	2106970.56950982
8.86886886886887E-4	3358609.46307048	2823622.1098159	2406569.64309636	2107422.38680552
8.87887887887888E-4	3359123.82919415	2824126.7729266	2407053.27926389	2107873.68894528
8.88888888888889E-4	3359637.77201836	2824630.88298813	2407536.40748488	2108324.54875571
8.8988988988989E-4	3360151.06575909	2825134.4412113	2408019.02882519	2108774.96710305
8.90890890890891E-4	3360663.78738337	2825637.44880298	2408501.14434729	2109224.94485096
8.91891891891892E-4	3361175.93816517	2826139.90696605	2408982.68046951	2109674.55439673
8.92892892892893E-4	3361687.51937415	2826641.81689947	2409463.86217018	2110123.58199059
8.93893893893894E-4	3362198.53227579	2827143.11965067	2409944.39209435	2110572.31449369
8.94894894894895E-4	3362708.97813132	2827643.99685363	2410424.49497968	2111020.53836068
8.95895895895896E-4	3363218.93321585	2828144.20923587	2410904.09730932	2111468.32590899
8.96896896896897E-4	3363728.24866315	2828643.9382273	2411383.20012591	2111915.7491757
8.97897897897898E-4	3364237.00082318	2829143.12492526	2411861.80446889	2112362.59544165
8.98898898898899E-4	3364745.19094052	2829641.77050545	2412339.91137444	2112809.15016617
8.998998998999E-4	3365252.82025563	2830139.87613974	2412817.52187549	2113255.20083256
9.00900900900901E-4	3365759.89000487	2830637.4429962	2413294.63700179	2113700.89031165
9.01901901901902E-4	3366266.40142051	2831134.47223911	2413771.25777988	2114146.00670166
9.02902902902903E-4	3366772.35573077	2831630.90546531	2414247.38523309	2114590.76357467
9.03903903903904E-4	3367277.7541598	2832126.92252259	2414723.0203816	2115035.16155681
9.04904904904905E-4	3367782.59792772	2832622.28643749	2415198.09060333	2115479.05999433
9.05905905905906E-4	3368286.88825067	2833117.17685779	2415672.81782944	2115922.60106066
9.06906906906907E-4	3368790.70045563	2833611.53542959	2416146.98215335	2116365.57386697
9.07907907907908E-4	3369293.88743996	2834105.36329481	2416620.58481003	2116808.26138367
9.08908908908909E-4	3369796.52460394	2834598.66159166	2417093.8470392	2117250.45292098
9.0990990990991E-4	3370298.61314781	2835091.43145474	2417566.4763461	2117692.21979924
9.10910910910911E-4	3370800.15426786	2835583.67401496	2418038.7669236	2118133.63306597
9.11911911911912E-4	3371301.14915652	2836075.33140868	2418510.42687337	2118574.4828357
9.12912912912913E-4	3371801.5990023	2836566.58173247	2418981.67674492	2119015.05071481
9.13913913913914E-4	3372301.50498982	2837057.19026836	2419452.4443416	2119455.12701505
9.14914914914915E-4	3372800.86829988	2837547.33491689	2419922.73064954	2119894.78270732
9.15915915915916E-4	3373299.69010942	2838036.95786301	2420392.53665181	2120334.01859486
9.16916916916917E-4	3373797.97159154	2838526.06021611	2420861.86332848	2120772.8354786
9.17917917917918E-4	3374295.78714875	2839014.64308208	2421330.71165665	2121211.30392153
9.18918918918919E-4	3374792.99140106	2839502.70756324	2421799.08261039	2121649.28512495
9.1991991991992E-4	3375289.6588227	2839990.25475846	2422266.97716085	2122086.91934547
9.20920920920921E-4	3375785.79057163	2840477.22733392	2422734.32383366	2122523.99847992
9.21921921921922E-4	3376281.3878021	2840963.80166898	2423201.34092157	2122960.73221286
9.22922922922923E-4	3376776.45166462	2841449.74525882	2423667.73976366	2123397.12113359
9.23923923923924E-4	3377270.98330599	2841935.23429058	2424133.73842634	2123833.02709417
9.24924924924925E-4	3377764.98386932	2842420.26966131	2424599.26549701	2124268.52037698
9.25925925925926E-4	3378258.45449403	2842904.67790047	2425064.32192923	2124703.60176265
9.26926926926927E-4	3378751.39631588	2843388.63463143	2425528.9806774	2125138.34120091
9.27927927927928E-4	3379243.88291668	2843872.08274264	2425993.02667803	2125572.60106011
9.28928928928929E-4	3379735.77044812	2844355.02330206	2426456.67688729	2126006.45135095
9.2992992992993E-4	3380227.13256234	2844837.39949633	2426919.86024348	2126439.89284527
9.30930930930931E-4	3380717.9703806	2845319.38602056	2427382.57768581	2126872.92631273
9.31931931931932E-4	3381208.2850206	2845800.75254195	2427844.83015066	2127305.62136698
9.32932932932933E-4	3381698.07759645	2846281.67356713	2428306.61857159	2127737.84101634
9.33933933933934E-4	3382187.34921869	2846762.14996635	2428767.94387934	2128169.65493492
9.34934934934935E-4	3382676.10099435	2847242.00987873	2429228.80700188	2128601.06388375
9.35935935935936E-4	3383164.33402691	2847721.42725789	2429689.20886437	2129032.06862168
9.36936936936937E-4	3383652.04941637	2848200.345509	2430149.07910501	2129462.73842957
9.37937937937938E-4	3384139.24825921	2848678.76567027	2430608.63249598	2129892.9369498
9.38938938938939E-4	3384626.00325538	2849156.63143964	2431067.58495962	2130322.73352315
9.3993993993994E-4	3385112.17220488	2849634.11586002	2431526.22212022	2130752.1289
9.40940940940941E-4	3385597.82787657	2850111.0479488	2431984.26046284	2131181.12382867
9.41941941941942E-4	3386082.97135308	2850587.42890941	2432441.91410948	2131609.78726036
9.42942942942943E-4	3386567.60371366	2851063.43124097	2432899.11289501	2132037.98346575
9.43943943943944E-4	3387051.72603412	2851538.82744465	2433355.8577227	2132465.78145544
9.44944944944945E-4	3387535.3393869	2852013.7898359	2433812.14949314	2132893.18196943
9.45945945945946E-4	3388018.44484105	2852488.26232756	2434267.98910424	2133320.2536975
9.46946946946947E-4	3388501.04346226	2852962.2459292	2434723.37745123	2133746.8614088
9.47947947947948E-4	3388983.13631286	2853435.74164728	2435178.31542671	2134173.07385211
9.48948948948949E-4	3389464.72445186	2853908.75048514	2435632.8039206	2134598.89175923
9.4994994994995E-4	3389945.87971853	2854381.27344305	2436086.84382023	2135024.31585991
9.50950950950951E-4	3390426.46152413	2854853.2548868	2436540.43601026	2135449.41451994
9.51951951951952E-4	3390906.5417754	2855324.86570463	2436993.58137276	2135874.05312649
9.52952952952953E-4	3391386.12151814	2855795.88047803	2437446.21062489	2136298.30010387
9.53953953953954E-4	3391865.20179487	2856266.46991507	2437898.53513044	2136722.15617377
9.54954954954955E-4	3392343.78364486	2856736.57842739	2438350.27525221	2137145.62205591
9.55955955955956E-4	3392821.86810414	2857206.20699695	2438801.71209788	2137568.76579518
9.56956956956957E-4	3393299.45620552	2857675.35660272	2439252.5665756	2137991.45339117
9.57957957957958E-4	3393776.54897859	2858143.97199298	2439703.0494196	2138413.75294677
9.58958958958959E-4	3394253.14744974	2858612.22282382	2440153.09153805	2138835.66517379
9.5995995995996E-4	3394729.25264216	2859079.88526875	2440602.69379247	2139257.19078208
