time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = -7 V 	Vb = -8 V 	Vb = -9 V 	Vb = -10 V 
3.85E-4	1615934.27061532	2058187.71662999	2540564.62414789	2962414.44800962
3.86E-4	1616873.88638892	2059640.58585706	2542176.30797139	2963927.08926869
3.87E-4	1617812.58511755	2061090.74526469	2543783.79027895	2965435.20000657
3.88E-4	1618750.36817703	2062538.20306442	2545387.08969878	2966938.8040266
3.89E-4	1619687.23694059	2063982.96743467	2546986.22474507	2968437.92495584
3.9E-4	1620623.19277887	2065425.04652088	2548581.21381884	2969932.58624678
3.91E-4	1621558.23705992	2066864.4484357	2550172.07520888	2971422.81117897
3.92E-4	1622492.37114919	2068301.18125914	2551758.82709252	2972908.62286069
3.93E-4	1623425.59640959	2069735.2530387	2553341.48753655	2974390.04423053
3.94E-4	1624357.91420142	2071166.67178959	2554920.07449804	2975867.09805899
3.95E-4	1625289.32588243	2072595.44549484	2556494.60582519	2977339.80695009
3.96E-4	1626219.83280782	2074021.58210545	2558065.09925817	2978808.19334287
3.97E-4	1627149.43633022	2075445.08954061	2559631.57242991	2980272.27951301
3.98E-4	1628078.13779971	2076865.97568777	2561194.04286696	2981732.08757428
3.99E-4	1629005.93856384	2078284.24840285	2562752.52799026	2983187.63948009
4E-4	1629932.83996759	2079699.91551038	2564307.04511597	2984638.95702499
4.01E-4	1630858.84335345	2081112.98480366	2565857.61145626	2986086.06184609
4.02E-4	1631783.95006134	2082523.46404488	2567404.24412008	2987528.97542459
4.03E-4	1632708.1614287	2083931.36096532	2568946.96011396	2988967.71908715
4.04E-4	1633631.4787904	2085336.68326545	2570485.77634276	2990402.31400737
4.05E-4	1634553.90347884	2086739.43861513	2572020.70961048	2991832.78120717
4.06E-4	1635475.43682391	2088139.63465369	2573551.77662096	2993259.14155817
4.07E-4	1636396.08015297	2089537.27899016	2575078.99397868	2994681.41578313
4.08E-4	1637315.83479091	2090932.37920336	2576602.37818948	2996099.62445722
4.09E-4	1638234.70206011	2092324.94284205	2578121.94566132	2997513.78800944
4.1E-4	1639152.6832805	2093714.97742511	2579637.71270499	2998923.92672393
4.11E-4	1640069.77976948	2095102.49044163	2581149.69553485	3000330.06074126
4.12E-4	1640985.99284201	2096487.4893511	2582657.91026953	3001732.2100598
4.13E-4	1641901.32381057	2097869.98158355	2584162.37293268	3003130.39453692
4.14E-4	1642815.77398518	2099249.97453965	2585663.09945364	3004524.63389033
4.15E-4	1643729.34467339	2100627.47559091	2587160.10566815	3005914.94769933
4.16E-4	1644642.0371803	2102002.49207976	2588653.40731907	3007301.35540602
4.17E-4	1645553.85280856	2103375.03131974	2590143.02005703	3008683.87631658
4.18E-4	1646464.7928584	2104745.1005956	2591628.95944113	3010062.52960246
4.19E-4	1647374.85862757	2106112.70716348	2593111.24093961	3011437.33430158
4.2E-4	1648284.05141141	2107477.858251	2594589.87993054	3012808.30931957
4.21E-4	1649192.37250284	2108840.56105744	2596064.89170244	3014175.47343089
4.22E-4	1650099.82319235	2110200.82275384	2597536.29145499	3015538.84528002
4.23E-4	1651006.40476799	2111558.65048315	2599004.09429964	3016898.44338264
4.24E-4	1651912.11851543	2112914.05136037	2600468.31526029	3018254.28612672
4.25E-4	1652816.96571791	2114267.03247268	2601928.96927392	3019606.39177372
4.26E-4	1653720.94765628	2115617.60087957	2603386.07119118	3020954.77845963
4.27E-4	1654624.065609	2116965.76361297	2604839.6357771	3022299.46419614
4.28E-4	1655526.32085211	2118311.52767738	2606289.67771167	3023640.46687168
4.29E-4	1656427.71465929	2119654.90005002	2607736.21159044	3024977.80425255
4.3E-4	1657328.24830182	2120995.88768093	2609179.25192517	3026311.49398396
4.31E-4	1658227.92304862	2122334.49749311	2610618.81314443	3027641.5535911
4.32E-4	1659126.74016621	2123670.73638267	2612054.90959418	3028968.00048019
4.33E-4	1660024.70091879	2125004.61121893	2613487.5555384	3030290.85193951
4.34E-4	1660921.80656814	2126336.12884454	2614916.76515965	3031610.12514042
4.35E-4	1661818.05837373	2127665.29607566	2616342.55255969	3032925.83713839
4.36E-4	1662713.45759265	2128992.11970202	2617764.93176002	3034238.00487402
4.37E-4	1663608.00547967	2130316.60648709	2619183.91670252	3035546.64517396
4.38E-4	1664501.70328719	2131638.76316816	2620599.52124995	3036851.77475199
4.39E-4	1665394.55226528	2132958.59645654	2622011.75918656	3038153.41020994
4.4E-4	1666286.55366169	2134276.11303758	2623420.64421866	3039451.56803864
4.41E-4	1667177.70872183	2135591.3195709	2624826.18997514	3040746.2646189
4.42E-4	1668068.01868881	2136904.22269041	2626228.41000805	3042037.51622245
4.43E-4	1668957.48480339	2138214.82900452	2627627.31779314	3043325.33901288
4.44E-4	1669846.10830403	2139523.14509618	2629022.92673042	3044609.74904652
4.45E-4	1670733.89042691	2140829.17752308	2630415.25014467	3045890.76227342
4.46E-4	1671620.83240586	2142132.9328177	2631804.30128598	3047168.39453818
4.47E-4	1672506.93547245	2143434.41748747	2633190.0933303	3048442.66158093
4.48E-4	1673392.20085593	2144733.63801487	2634572.63937994	3049713.57903812
4.49E-4	1674276.6297833	2146030.60085755	2635951.95246412	3050981.16244347
4.5E-4	1675160.22347923	2147325.31244844	2637328.04553945	3052245.42722883
4.51E-4	1676042.98316615	2148617.7791959	2638700.93149047	3053506.38872498
4.52E-4	1676924.9100642	2149908.00748378	2640070.62313015	3054764.06216255
4.53E-4	1677806.00539125	2151196.00367157	2641437.13320037	3056018.46267283
4.54E-4	1678686.2703629	2152481.77409452	2642800.47437247	3057269.60528859
4.55E-4	1679565.70619252	2153765.32506374	2644160.65924769	3058517.50494493
4.56E-4	1680444.31409119	2155046.66286628	2645517.70035769	3059762.17648008
4.57E-4	1681322.09526777	2156325.79376533	2646871.61016504	3061003.6346362
4.58E-4	1682199.05092886	2157602.72400022	2648222.40106368	3062241.8940602
4.59E-4	1683075.18227881	2158877.45978663	2649570.08537942	3063476.96930453
4.6E-4	1683950.49051977	2160150.00731664	2650914.67537041	3064708.87482794
4.61E-4	1684824.97685162	2161420.37275885	2652256.18322758	3065937.62499626
4.62E-4	1685698.64247204	2162688.56225852	2653594.62107517	3067163.2340832
4.63E-4	1686571.48857647	2163954.58193763	2654930.00097113	3068385.71627106
4.64E-4	1687443.51635817	2165218.43789502	2656262.3349076	3069605.08565153
4.65E-4	1688314.72700814	2166480.13620651	2657591.63481138	3070821.3562264
4.66E-4	1689185.12171521	2167739.68292496	2658917.91254438	3072034.5419083
4.67E-4	1690054.70166599	2168997.08408041	2660241.17990402	3073244.65652146
4.68E-4	1690923.4680449	2170252.34568019	2661561.44862374	3074451.7138024
4.69E-4	1691791.42203417	2171505.473709	2662878.73037341	3075655.72740064
4.7E-4	1692658.56481382	2172756.47412905	2664193.03675975	3076856.71087945
4.71E-4	1693524.89756172	2174005.35288011	2665504.37932679	3078054.6777165
4.72E-4	1694390.42145354	2175252.11587966	2666812.76955628	3079249.64130461
4.73E-4	1695255.13766278	2176496.76902299	2668118.21886813	3080441.61495237
4.74E-4	1696119.04736077	2177739.31818329	2669420.73862083	3081630.61188488
4.75E-4	1696982.15171667	2178979.76921172	2670720.34011185	3082816.6452444
4.76E-4	1697844.4518975	2180218.12793759	2672017.03457808	3083999.72809102
4.77E-4	1698705.9490681	2181454.40016838	2673310.83319623	3085179.87340329
4.78E-4	1699566.64439117	2182688.59168988	2674601.74708324	3086357.09407893
4.79E-4	1700426.53902725	2183920.7082663	2675889.78729669	3087531.40293545
4.8E-4	1701285.63413477	2185150.75564033	2677174.96483518	3088702.81271078
4.81E-4	1702143.93086999	2186378.73953329	2678457.29063876	3089871.33606392
4.82E-4	1703001.43038706	2187604.66564517	2679736.77558931	3091036.98557558
4.83E-4	1703858.13383797	2188828.53965477	2681013.43051092	3092199.77374876
4.84E-4	1704714.04237262	2190050.36721979	2682287.26617031	3093359.71300942
4.85E-4	1705569.15713877	2191270.1539769	2683558.29327719	3094516.81570705
4.86E-4	1706423.47928208	2192487.90554189	2684826.52248465	3095671.09411532
4.87E-4	1707277.00994608	2193703.62750969	2686091.96438953	3096822.56043261
4.88E-4	1708129.75027221	2194917.32545453	2687354.62953283	3097971.22678268
4.89E-4	1708981.7013998	2196129.00493002	2688614.52840003	3099117.10521521
4.9E-4	1709832.86446609	2197338.67146921	2689871.67142151	3100260.20770638
4.91E-4	1710683.24060622	2198546.33058472	2691126.06897289	3101400.54615947
4.92E-4	1711532.83095325	2199751.98776882	2692377.73137542	3102538.13240544
4.93E-4	1712381.63663814	2200955.64849354	2693626.66889629	3103672.97820345
4.94E-4	1713229.65878978	2202157.31821071	2694872.89174906	3104805.09524146
4.95E-4	1714076.898535	2203357.00235211	2696116.41009395	3105934.49513677
4.96E-4	1714923.35699853	2204554.70632954	2697357.23403823	3107061.18943658
4.97E-4	1715769.03530305	2205750.4355349	2698595.37363657	3108185.18961852
4.98E-4	1716613.93456919	2206944.19534029	2699830.83889138	3109306.50709118
4.99E-4	1717458.05591549	2208135.99109809	2701063.63975313	3110425.1531947
5E-4	1718301.40045847	2209325.82814108	2702293.78612075	3111541.13920121
5.01E-4	1719143.96931257	2210513.71178247	2703521.28784192	3112654.47631544
5.02E-4	1719985.76359022	2211699.64731605	2704746.1547134	3113765.17567519
5.03E-4	1720826.78440178	2212883.64001624	2705968.39648143	3114873.24835184
5.04E-4	1721667.03285559	2214065.6951382	2707188.02284199	3115978.70535091
5.05E-4	1722506.51005795	2215245.8179179	2708405.04344114	3117081.55761251
5.06E-4	1723345.21711314	2216424.01357219	2709619.46787541	3118181.81601185
5.07E-4	1724183.15512341	2217600.28729894	2710831.30569202	3119279.49135978
5.08E-4	1725020.32518899	2218774.64427707	2712040.5663893	3120374.5944032
5.09E-4	1725856.72840811	2219947.08966668	2713247.25941694	3121467.13582564
5.1E-4	1726692.36587697	2221117.62860907	2714451.39417633	3122557.12624767
5.11E-4	1727527.23868977	2222286.26622691	2715652.9800209	3123644.57622741
5.12E-4	1728361.34793873	2223453.00762426	2716852.02625637	3124729.49626099
5.13E-4	1729194.69471403	2224617.85788667	2718048.54214111	3125811.89678301
5.14E-4	1730027.28010389	2225780.82208128	2719242.53688645	3126891.78816706
5.15E-4	1730859.10519453	2226941.90525687	2720434.01965691	3127969.1807261
5.16E-4	1731690.17107019	2228101.11244396	2721622.99957062	3129044.08471296
5.17E-4	1732520.47881311	2229258.44865491	2722809.4856995	3130116.51032079
5.18E-4	1733350.02950359	2230413.91888397	2723993.48706965	3131186.46768351
5.19E-4	1734178.82421992	2231567.52810738	2725175.01266158	3132253.96687622
5.2E-4	1735006.86403844	2232719.28128341	2726354.07141054	3133319.0179157
5.21E-4	1735834.15003353	2233869.18335253	2727530.67220679	3134381.63076079
5.22E-4	1736660.68327759	2235017.23923738	2728704.82389591	3135441.81531283
5.23E-4	1737486.46484109	2236163.45384293	2729876.53527905	3136499.58141612
5.24E-4	1738311.49579253	2237307.83205652	2731045.81511324	3137554.93885832
5.25E-4	1739135.77719846	2238450.37874794	2732212.67211168	3138607.89737085
5.26E-4	1739959.31012351	2239591.09876955	2733377.11494399	3139658.46662935
5.27E-4	1740782.09563034	2240729.99695627	2734539.15223651	3140706.65625407
5.28E-4	1741604.1347797	2241867.07812574	2735698.79257256	3141752.47581026
5.29E-4	1742425.42863039	2243002.34707838	2736856.04449271	3142795.93480861
5.3E-4	1743245.9782393	2244135.80859741	2738010.91649507	3143837.04270562
5.31E-4	1744065.78466137	2245267.46744902	2739163.41703555	3144875.80890404
5.32E-4	1744884.84894966	2246397.32838234	2740313.55452812	3145912.24275319
5.33E-4	1745703.17215527	2247525.39612961	2741461.33734507	3146946.35354944
5.34E-4	1746520.75532743	2248651.6754062	2742606.7738173	3147978.15053652
5.35E-4	1747337.59951344	2249776.17091068	2743749.87223453	3149007.64290596
5.36E-4	1748153.70575871	2250898.88732493	2744890.64084563	3150034.83979744
5.37E-4	1748969.07510672	2252019.8293142	2746029.0878588	3151059.75029916
5.38E-4	1749783.7085991	2253139.00152715	2747165.22144187	3152082.38344824
5.39E-4	1750597.60727556	2254256.40859597	2748299.04972256	3153102.74823107
5.4E-4	1751410.77217393	2255372.05513644	2749430.58078869	3154120.85358369
5.41E-4	1752223.20433016	2256485.94574798	2750559.82268846	3155136.70839216
5.42E-4	1753034.90477831	2257598.08501373	2751686.78343071	3156150.32149287
5.43E-4	1753845.87455057	2258708.47750064	2752811.47098511	3157161.70167296
5.44E-4	1754656.11467728	2259817.12775952	2753933.89328246	3158170.85767065
5.45E-4	1755465.62618687	2260924.04032513	2755054.05821491	3159177.79817559
5.46E-4	1756274.41010595	2262029.21971622	2756171.97363618	3160182.5318292
5.47E-4	1757082.46745925	2263132.67043563	2757287.64736183	3161185.06722502
5.48E-4	1757889.79926963	2264234.39697036	2758401.08716949	3162185.41290906
5.49E-4	1758696.40655813	2265334.40379159	2759512.30079908	3163183.57738014
5.5E-4	1759502.29034392	2266432.69535482	2760621.29595303	3164179.56909021
5.51E-4	1760307.45164433	2267529.27609988	2761728.08029657	3165173.3964447
5.52E-4	1761111.89147486	2268624.15045105	2762832.66145788	3166165.06780282
5.53E-4	1761915.61084916	2269717.32281707	2763935.04702838	3167154.59147794
5.54E-4	1762718.61077906	2270808.79759125	2765035.24456293	3168141.97573787
5.55E-4	1763520.89227455	2271898.57915152	2766133.26158004	3169127.2288052
5.56E-4	1764322.4563438	2272986.67186049	2767229.10556213	3170110.3588576
5.57E-4	1765123.30399316	2274073.08006556	2768322.78395573	3171091.37402818
5.58E-4	1765923.43622717	2275157.80809892	2769414.30417167	3172070.28240573
5.59E-4	1766722.85404855	2276240.86027766	2770503.67358536	3173047.09203512
5.6E-4	1767521.55845821	2277322.24090381	2771590.89953694	3174021.81091755
5.61E-4	1768319.55045525	2278401.95426443	2772675.98933157	3174994.44701084
5.62E-4	1769116.83103697	2279480.00463168	2773758.95023956	3175965.0082298
5.63E-4	1769913.40119889	2280556.39626283	2774839.78949663	3176933.50244647
5.64E-4	1770709.26193472	2281631.13340039	2775918.51430411	3177899.93749045
5.65E-4	1771504.41423637	2282704.22027212	2776995.13182916	3178864.32114918
5.66E-4	1772298.85909398	2283775.66109115	2778069.64920496	3179826.66116822
5.67E-4	1773092.59749591	2284845.46005598	2779142.0735309	3180786.96525158
5.68E-4	1773885.63042871	2285913.62135059	2780212.41187283	3181745.24106199
5.69E-4	1774677.95887721	2286980.14914448	2781280.67126323	3182701.49622115
5.7E-4	1775469.5838244	2288045.04759274	2782346.85870139	3183655.73831007
5.71E-4	1776260.50625157	2289108.32083612	2783410.98115367	3184607.97486932
5.72E-4	1777050.72713819	2290169.97300106	2784473.04555364	3185558.2133993
5.73E-4	1777840.247462	2291230.00819978	2785533.05880232	3186506.46136052
5.74E-4	1778629.06819897	2292288.43053035	2786591.02776833	3187452.72617392
5.75E-4	1779417.19032334	2293345.24407671	2787646.95928812	3188397.01522106
5.76E-4	1780204.61480756	2294400.45290876	2788700.86016614	3189339.33584446
5.77E-4	1780991.34262237	2295454.06108243	2789752.73717507	3190279.69534781
5.78E-4	1781777.37473676	2296506.0726397	2790802.59705594	3191218.10099629
5.79E-4	1782562.71211796	2297556.4916087	2791850.44651838	3192154.56001679
5.8E-4	1783347.35573149	2298605.32200374	2792896.29224078	3193089.07959819
5.81E-4	1784131.30654112	2299652.56782538	2793940.14087048	3194021.6668916
5.82E-4	1784914.56550892	2300698.23306051	2794981.99902395	3194952.32901065
5.83E-4	1785697.1335952	2301742.32168236	2796021.87328698	3195881.07303171
5.84E-4	1786479.01175858	2302784.83765059	2797059.77021486	3196807.90599416
5.85E-4	1787260.20095595	2303825.78491136	2798095.69633255	3197732.83490061
5.86E-4	1788040.70214247	2304865.16739735	2799129.65813486	3198655.8667172
5.87E-4	1788820.51627163	2305902.98902784	2800161.66208665	3199577.0083738
5.88E-4	1789599.64429517	2306939.25370878	2801191.71462298	3200496.26676429
5.89E-4	1790378.08716317	2307973.9653328	2802219.8221493	3201413.64874675
5.9E-4	1791155.84582397	2309007.12777932	2803245.99104162	3202329.16114374
5.91E-4	1791932.92122424	2310038.74491458	2804270.22764666	3203242.81074255
5.92E-4	1792709.31430896	2311068.82059168	2805292.53828207	3204154.6042954
5.93E-4	1793485.0260214	2312097.35865067	2806312.92923656	3205064.54851966
5.94E-4	1794260.05730317	2313124.36291858	2807331.40677008	3205972.65009816
5.95E-4	1795034.40909419	2314149.83720947	2808347.97711399	3206878.91567933
5.96E-4	1795808.08233269	2315173.78532453	2809362.64647122	3207783.35187747
5.97E-4	1796581.07795523	2316196.21105207	2810375.42101645	3208685.965273
5.98E-4	1797353.39689672	2317217.11816762	2811386.30689626	3209586.76241263
5.99E-4	1798125.04009038	2318236.51043396	2812395.3102293	3210485.74980961
6E-4	1798896.00846777	2319254.39160119	2813402.43710644	3211382.93394397
6.01E-4	1799666.30295879	2320270.76540676	2814407.69359096	3212278.32126271
6.02E-4	1800435.92449169	2321285.63557556	2815411.08571866	3213171.91818001
6.03E-4	1801204.87399307	2322299.00581994	2816412.61949808	3214063.73107749
6.04E-4	1801973.15238785	2323310.87983977	2817412.30091061	3214953.76630437
6.05E-4	1802740.76059935	2324321.2613225	2818410.13591065	3215842.03017773
6.06E-4	1803507.69954921	2325330.1539432	2819406.13042581	3216728.52898268
6.07E-4	1804273.97015744	2326337.56136462	2820400.29035699	3217613.26897259
6.08E-4	1805039.57334242	2327343.48723725	2821392.62157861	3218496.25636931
6.09E-4	1805804.51002089	2328347.93519936	2822383.12993871	3219377.49736333
6.1E-4	1806568.78110796	2329350.90887703	2823371.82125911	3220256.99811403
6.11E-4	1807332.38751713	2330352.41188426	2824358.70133559	3221134.76474987
6.12E-4	1808095.33016026	2331352.44782294	2825343.77593799	3222010.80336857
6.13E-4	1808857.60994759	2332351.02028297	2826327.05081039	3222885.12003733
6.14E-4	1809619.22778775	2333348.13284229	2827308.53167128	3223757.72079302
6.15E-4	1810380.18458775	2334343.78906689	2828288.22421362	3224628.61164238
6.16E-4	1811140.48125301	2335337.99251093	2829266.1341051	3225497.79856221
6.17E-4	1811900.11868733	2336330.74671671	2830242.26698818	3226365.28749956
6.18E-4	1812659.09779289	2337322.0552148	2831216.62848031	3227231.08437192
6.19E-4	1813417.41947032	2338311.92152403	2832189.22417401	3228095.19506743
6.2E-4	1814175.08461859	2339300.34915155	2833160.05963706	3228957.62544503
6.21E-4	1814932.09413514	2340287.34159289	2834129.14041262	3229818.3813347
6.22E-4	1815688.44891577	2341272.902332	2835096.47201936	3230677.46853758
6.23E-4	1816444.14985472	2342257.03484132	2836062.05995161	3231534.89282621
6.24E-4	1817199.19784465	2343239.74258179	2837025.9096795	3232390.65994468
6.25E-4	1817953.59377662	2344221.02900291	2837988.02664908	3233244.77560884
6.26E-4	1818707.33854014	2345200.89754281	2838948.41628248	3234097.24550643
6.27E-4	1819460.43302313	2346179.35162826	2839907.083978	3234948.07529732
6.28E-4	1820212.87811194	2347156.39467476	2840864.03511032	3235797.27061363
6.29E-4	1820964.67469136	2348132.03008654	2841819.27503054	3236644.83705995
6.3E-4	1821715.82364462	2349106.26125664	2842772.80906638	3237490.78021348
6.31E-4	1822466.32585337	2350079.09156693	2843724.64252229	3238335.10562423
6.32E-4	1823216.18219773	2351050.5243882	2844674.78067957	3239177.81881518
6.33E-4	1823965.39355626	2352020.56308013	2845623.2287965	3240018.92528243
6.34E-4	1824713.96080595	2352989.21099143	2846569.99210848	3240858.43049541
6.35E-4	1825461.88482226	2353956.4714598	2847515.07582817	3241696.33989702
6.36E-4	1826209.16647912	2354922.34781202	2848458.48514556	3242532.6589038
6.37E-4	1826955.80664888	2355886.84336399	2849400.22522817	3243367.39290608
6.38E-4	1827701.80620239	2356849.96142076	2850340.30122111	3244200.54726819
6.39E-4	1828447.16600895	2357811.70527659	2851278.71824726	3245032.12732856
6.4E-4	1829191.88693633	2358772.078215	2852215.48140733	3245862.13839995
6.41E-4	1829935.96985076	2359731.08350877	2853150.59578005	3246690.58576954
6.42E-4	1830679.41561698	2360688.72442004	2854084.06642224	3247517.47469915
6.43E-4	1831422.22509817	2361645.00420032	2855015.89836894	3248342.81042533
6.44E-4	1832164.39915602	2362599.92609053	2855946.09663357	3249166.5981596
6.45E-4	1832905.93865068	2363553.49332108	2856874.66620799	3249988.84308854
6.46E-4	1833646.8444408	2364505.70911186	2857801.61206265	3250809.55037396
6.47E-4	1834387.11738354	2365456.57667232	2858726.93914671	3251628.72515307
6.48E-4	1835126.75833452	2366406.0992015	2859650.65238815	3252446.37253862
6.49E-4	1835865.76814787	2367354.27988808	2860572.75669387	3253262.49761902
6.5E-4	1836604.14767624	2368301.12191041	2861493.25694984	3254077.10545856
6.51E-4	1837341.89777075	2369246.62843655	2862412.15802119	3254890.20109749
6.52E-4	1838079.01928106	2370190.80262432	2863329.4647523	3255701.78955221
6.53E-4	1838815.5130553	2371133.64762136	2864245.18196699	3256511.8758154
6.54E-4	1839551.37994016	2372075.16656512	2865159.31446855	3257320.46485614
6.55E-4	1840286.62078081	2373015.36258296	2866071.86703988	3258127.56162011
6.56E-4	1841021.23642094	2373954.23879214	2866982.84444362	3258933.17102969
6.57E-4	1841755.22770279	2374891.7982999	2867892.25142225	3259737.2979841
6.58E-4	1842488.59546711	2375828.04420347	2868800.09269817	3260539.94735959
6.59E-4	1843221.34055315	2376762.97959012	2869706.37297385	3261341.12400951
6.6E-4	1843953.46379874	2377696.60753722	2870611.09693192	3262140.83276449
6.61E-4	1844684.96604021	2378628.93111226	2871514.26923526	3262939.07843258
6.62E-4	1845415.84811245	2379559.95337287	2872415.89452714	3263735.86579936
6.63E-4	1846146.11084885	2380489.67736692	2873315.9774313	3264531.19962811
6.64E-4	1846875.7550814	2381418.10613248	2874214.52255207	3265325.08465992
6.65E-4	1847604.78164059	2382345.24269793	2875111.53447445	3266117.52561382
6.66E-4	1848333.19135549	2383271.09008196	2876007.01776426	3266908.52718694
6.67E-4	1849060.98505369	2384195.65129361	2876900.9769682	3267698.0940546
6.68E-4	1849788.16356136	2385118.92933233	2877793.41661394	3268486.2308705
6.69E-4	1850514.72770323	2386040.92718799	2878684.3412103	3269272.94226678
6.7E-4	1851240.67830257	2386961.64784094	2879573.75524724	3270058.2328542
6.71E-4	1851966.01618124	2387881.09426203	2880461.66319608	3270842.10722224
6.72E-4	1852690.74215964	2388799.26941268	2881348.06950948	3271624.56993925
6.73E-4	1853414.85705675	2389716.17624487	2882232.97862164	3272405.62555257
6.74E-4	1854138.36169015	2390631.81770122	2883116.39494834	3273185.27858861
6.75E-4	1854861.25687595	2391546.19671501	2883998.32288704	3273963.53355306
6.76E-4	1855583.54342886	2392459.31621019	2884878.76681702	3274740.39493095
6.77E-4	1856305.22216219	2393371.17910149	2885757.73109941	3275515.86718676
6.78E-4	1857026.2938878	2394281.78829437	2886635.22007736	3276289.95476461
6.79E-4	1857746.75941616	2395191.14668512	2887511.23807607	3277062.66208831
6.8E-4	1858466.61955633	2396099.25716087	2888385.78940292	3277833.99356152
6.81E-4	1859185.87511595	2397006.12259961	2889258.87834757	3278603.95356788
6.82E-4	1859904.52690126	2397911.74587027	2890130.50918202	3279372.54647106
6.83E-4	1860622.57571712	2398816.12983272	2891000.68616072	3280139.77661497
6.84E-4	1861340.02236696	2399719.27733782	2891869.41352069	3280905.64832379
6.85E-4	1862056.86765283	2400621.19122745	2892736.69548156	3281670.16590216
6.86E-4	1862773.1123754	2401521.87433454	2893602.53624571	3282433.33363522
6.87E-4	1863488.75733393	2402421.32948315	2894466.93999831	3283195.15578881
6.88E-4	1864203.8033263	2403319.55948841	2895329.91090745	3283955.6366095
6.89E-4	1864918.25114901	2404216.56715665	2896191.45312424	3284714.78032475
6.9E-4	1865632.10159717	2405112.3552854	2897051.57078284	3285472.59114301
6.91E-4	1866345.35546453	2406006.92666341	2897910.26800059	3286229.07325383
6.92E-4	1867058.01354345	2406900.28407068	2898767.54887812	3286984.23082797
6.93E-4	1867770.07662492	2407792.43027855	2899623.41749937	3287738.06801751
6.94E-4	1868481.54549855	2408683.36804967	2900477.87793174	3288490.58895595
6.95E-4	1869192.42095262	2409573.10013805	2901330.93422614	3289241.79775834
6.96E-4	1869902.70377399	2410461.62928912	2902182.59041708	3289991.69852135
6.97E-4	1870612.39474821	2411348.95823974	2903032.85052279	3290740.29532342
6.98E-4	1871321.49465944	2412235.08971823	2903881.71854524	3291487.59222481
6.99E-4	1872030.0042905	2413120.02644443	2904729.19847028	3292233.59326778
7E-4	1872737.92442286	2414003.77112971	2905575.29426769	3292978.30247662
7.01E-4	1873445.25583661	2414886.32647699	2906420.00989128	3293721.72385778
7.02E-4	1874151.99931053	2415767.69518081	2907263.34927898	3294463.8614
7.03E-4	1874858.15562204	2416647.87992734	2908105.3163529	3295204.71907437
7.04E-4	1875563.72554722	2417526.88339441	2908945.9150194	3295944.30083444
7.05E-4	1876268.7098608	2418404.70825157	2909785.14916923	3296682.61061636
7.06E-4	1876973.10933618	2419281.35716007	2910623.02267754	3297419.65233891
7.07E-4	1877676.92474544	2420156.83277293	2911459.53940401	3298155.42990366
7.08E-4	1878380.15685931	2421031.13773499	2912294.7031929	3298889.94719503
7.09E-4	1879082.80644721	2421904.27468289	2913128.51787314	3299623.20808042
7.1E-4	1879784.87427721	2422776.24624514	2913960.9872584	3300355.21641027
7.11E-4	1880486.36111608	2423647.05504212	2914792.11514721	3301085.97601818
7.12E-4	1881187.26772926	2424516.70368617	2915621.90532295	3301815.490721
7.13E-4	1881887.59488087	2425385.19478155	2916450.36155403	3302543.76431893
7.14E-4	1882587.34333372	2426252.5309245	2917277.48759387	3303270.80059559
7.15E-4	1883286.51384932	2427118.7147033	2918103.28718105	3303996.60331817
7.16E-4	1883985.10718784	2427983.74869825	2918927.76403936	3304721.17623743
7.17E-4	1884683.12410817	2428847.63548175	2919750.92187786	3305444.5230879
7.18E-4	1885380.56536788	2429710.37761827	2920572.76439095	3306166.64758787
7.19E-4	1886077.43172326	2430571.97766446	2921393.29525849	3306887.55343958
7.2E-4	1886773.72392927	2431432.43816909	2922212.51814584	3307607.2443292
7.21E-4	1887469.44273961	2432291.76167317	2923030.43670392	3308325.72392703
7.22E-4	1888164.58890665	2433149.95070991	2923847.05456931	3309042.99588751
7.23E-4	1888859.16318149	2434007.00780478	2924662.37536431	3309759.06384934
7.24E-4	1889553.16631395	2434862.93547554	2925476.40269701	3310473.93143557
7.25E-4	1890246.59905255	2435717.73623226	2926289.14016137	3311187.60225367
7.26E-4	1890939.46214452	2436571.41257736	2927100.59133729	3311900.07989565
7.27E-4	1891631.75633582	2437423.96700563	2927910.75979067	3312611.36793809
7.28E-4	1892323.48237115	2438275.40200426	2928719.64907349	3313321.46994228
7.29E-4	1893014.6409939	2439125.72005288	2929527.26272386	3314030.38945429
7.3E-4	1893705.23294621	2439974.92362358	2930333.60426613	3314738.13000503
7.31E-4	1894395.25896895	2440823.01518093	2931138.67721092	3315444.69511035
7.32E-4	1895084.7198017	2441669.99718202	2931942.4850552	3316150.08827115
7.33E-4	1895773.61618282	2442515.8720765	2932745.03128237	3316854.3129734
7.34E-4	1896461.94884936	2443360.64230658	2933546.31936232	3317557.3726883
7.35E-4	1897149.71853713	2444204.31030708	2934346.35275147	3318259.27087228
7.36E-4	1897836.9259807	2445046.87850545	2935145.1348929	3318960.01096716
7.37E-4	1898523.57191336	2445888.34932179	2935942.66921634	3319659.59640016
7.38E-4	1899209.65706715	2446728.7251689	2936738.9591383	3320358.03058402
7.39E-4	1899895.18217288	2447568.00845229	2937534.0080621	3321055.31691709
7.4E-4	1900580.1479601	2448406.20157021	2938327.81937795	3321751.45878337
7.41E-4	1901264.55515711	2449243.30691368	2939120.39646299	3322446.4595526
