time (s)	Current (A)	Current (A)
	Device 1	Device 2
0.0416	0.6717	2.078E-5
0.04165	0.6677	2.061E-5
0.0417	0.6637	2.045E-5
0.04175	0.6597	2.029E-5
0.0418	0.6557	2.013E-5
0.04185	0.6517	1.996E-5
0.0419	0.6477	1.98E-5
0.04195	0.6437	1.964E-5
0.042	0.6397	1.948E-5
0.04205	0.6357	1.933E-5
0.0421	0.6317	1.917E-5
0.04215	0.6277	1.901E-5
0.0422	0.6237	1.886E-5
0.04225	0.6197	1.87E-5
0.0423	0.6157	1.855E-5
0.04235	0.6117	1.839E-5
0.0424	0.6077	1.824E-5
0.04245	0.6037	1.809E-5
0.0425	0.5997	1.793E-5
0.04255	0.5957	1.778E-5
0.0426	0.5917	1.763E-5
0.04265	0.5877	1.748E-5
0.0427	0.5837	1.733E-5
0.04275	0.5797	1.718E-5
0.0428	0.5757	1.703E-5
0.04285	0.5717	1.689E-5
0.0429	0.5677	1.674E-5
0.04295	0.5637	1.659E-5
0.043	0.5597	1.645E-5
0.04305	0.5557	1.63E-5
0.0431	0.5517	1.616E-5
0.04315	0.5477	1.602E-5
0.0432	0.5437	1.587E-5
0.04325	0.5397	1.573E-5
0.0433	0.5357	1.559E-5
0.04335	0.5317	1.545E-5
0.0434	0.5277	1.531E-5
0.04345	0.5237	1.516E-5
0.0435	0.5197	1.503E-5
0.04355	0.5157	1.489E-5
0.0436	0.5117	1.475E-5
0.04365	0.5077	1.461E-5
0.0437	0.5037	1.447E-5
0.04375	0.4997	1.433E-5
0.0438	0.4957	1.42E-5
0.04385	0.4917	1.406E-5
0.0439	0.4877	1.393E-5
0.04395	0.4837	1.379E-5
0.044	0.4797	1.366E-5
0.04405	0.4757	1.352E-5
0.0441	0.4717	1.339E-5
0.04415	0.4677	1.326E-5
0.0442	0.4637	1.313E-5
0.04425	0.4597	1.299E-5
0.0443	0.4557	1.286E-5
0.04435	0.4517	1.273E-5
0.0444	0.4477	1.26E-5
0.04445	0.4437	1.247E-5
0.0445	0.4397	1.234E-5
0.04455	0.4357	1.221E-5
0.0446	0.4317	1.208E-5
0.04465	0.4277	1.196E-5
0.0447	0.4237	1.183E-5
0.04475	0.4197	1.17E-5
0.0448	0.4157	1.158E-5
0.04485	0.4117	1.145E-5
0.0449	0.4077	1.132E-5
0.04495	0.4037	1.12E-5
0.045	0.3997	1.107E-5
0.04505	0.3957	1.095E-5
0.0451	0.3917	1.082E-5
0.04515	0.3877	1.07E-5
0.0452	0.3837	1.058E-5
0.04525	0.3797	1.045E-5
0.0453	0.3757	1.033E-5
0.04535	0.3717	1.021E-5
0.0454	0.3677	1.009E-5
0.04545	0.3637	9.968E-6
0.0455	0.3597	9.847E-6
0.04555	0.3557	9.726E-6
0.0456	0.3517	9.606E-6
0.04565	0.3477	9.486E-6
0.0457	0.3437	9.367E-6
0.04575	0.3397	9.248E-6
0.0458	0.3357	9.129E-6
0.04585	0.3317	9.011E-6
0.0459	0.3277	8.893E-6
0.04595	0.3237	8.775E-6
0.046	0.3197	8.658E-6
0.04605	0.3157	8.541E-6
0.0461	0.3117	8.424E-6
0.04615	0.3077	8.308E-6
0.0462	0.3037	8.192E-6
0.04625	0.2997	8.076E-6
0.0463	0.2957	7.96E-6
0.04635	0.2917	7.845E-6
0.0464	0.2877	7.731E-6
0.04645	0.2837	7.616E-6
0.0465	0.2797	7.502E-6
0.04655	0.2757	7.388E-6
0.0466	0.2717	7.274E-6
0.04665	0.2677	7.161E-6
0.0467	0.2637	7.048E-6
0.04675	0.2597	6.935E-6
0.0468	0.2557	6.823E-6
0.04685	0.2517	6.711E-6
0.0469	0.2477	6.599E-6
0.04695	0.2437	6.487E-6
0.047	0.2397	6.375E-6
0.04705	0.2357	6.264E-6
0.0471	0.2317	6.153E-6
0.04715	0.2277	6.043E-6
0.0472	0.2237	5.932E-6
0.04725	0.2197	5.822E-6
0.0473	0.2157	5.712E-6
0.04735	0.2117	5.602E-6
0.0474	0.2077	5.492E-6
0.04745	0.2037	5.383E-6
0.0475	0.1997	5.274E-6
0.04755	0.1957	5.165E-6
0.0476	0.1917	5.056E-6
0.04765	0.1877	4.948E-6
0.0477	0.1837	4.839E-6
0.04775	0.1797	4.731E-6
0.0478	0.1757	4.623E-6
0.04785	0.1717	4.515E-6
0.0479	0.1677	4.408E-6
0.04795	0.1637	4.3E-6
0.048	0.1597	4.193E-6
0.04805	0.1557	4.086E-6
0.0481	0.1517	3.979E-6
0.04815	0.1477	3.872E-6
0.0482	0.1437	3.765E-6
0.04825	0.1397	3.659E-6
0.0483	0.1357	3.553E-6
0.04835	0.1317	3.446E-6
0.0484	0.1277	3.34E-6
0.04845	0.1237	3.234E-6
0.0485	0.1197	3.128E-6
0.04855	0.1157	3.023E-6
0.0486	0.1117	2.917E-6
0.04865	0.1077	2.812E-6
0.0487	0.1037	2.706E-6
0.04875	0.09973	2.601E-6
0.0488	0.09573	2.496E-6
0.04885	0.09173	2.391E-6
0.0489	0.08773	2.286E-6
0.04895	0.08373	2.181E-6
0.049	0.07973	2.076E-6
0.04905	0.07573	1.972E-6
0.0491	0.07173	1.867E-6
0.04915	0.06773	1.763E-6
0.0492	0.06373	1.658E-6
0.04925	0.05973	1.554E-6
0.0493	0.05573	1.449E-6
0.04935	0.05173	1.345E-6
0.0494	0.04773	1.241E-6
0.04945	0.04373	1.137E-6
0.0495	0.03973	1.033E-6
0.04955	0.03573	9.286E-7
0.0496	0.03173	8.245E-7
0.04965	0.02773	7.205E-7
0.0497	0.02373	6.165E-7
0.04975	0.01973	5.125E-7
0.0498	0.01573	4.086E-7
0.04985	0.01173	3.047E-7
0.0499	0.007729	2.008E-7
0.04995	0.003729	9.686E-8
0.05	0	0
0.05005	-0.004	-1.039E-7
0.0501	-0.008	-2.078E-7
0.05015	-0.012	-3.117E-7
0.0502	-0.016	-4.156E-7
0.05025	-0.02	-5.196E-7
0.0503	-0.024	-6.235E-7
0.05035	-0.028	-7.275E-7
0.0504	-0.032	-8.315E-7
0.05045	-0.036	-9.355E-7
0.0505	-0.04	-1.04E-6
0.05055	-0.044	-1.144E-6
0.0506	-0.048	-1.248E-6
0.05065	-0.052	-1.352E-6
0.0507	-0.056	-1.456E-6
0.05075	-0.06	-1.56E-6
0.0508	-0.064	-1.665E-6
0.05085	-0.068	-1.769E-6
0.0509	-0.072	-1.873E-6
0.05095	-0.076	-1.978E-6
0.051	-0.08	-2.082E-6
0.05105	-0.084	-2.187E-6
0.0511	-0.088	-2.292E-6
0.05115	-0.092	-2.397E-6
0.0512	-0.096	-2.501E-6
0.05125	-0.1	-2.606E-6
0.0513	-0.104	-2.711E-6
0.05135	-0.108	-2.816E-6
0.0514	-0.112	-2.922E-6
0.05145	-0.116	-3.027E-6
0.0515	-0.12	-3.132E-6
0.05155	-0.124	-3.238E-6
0.0516	-0.128	-3.343E-6
0.05165	-0.132	-3.449E-6
0.0517	-0.136	-3.555E-6
0.05175	-0.14	-3.661E-6
0.0518	-0.144	-3.767E-6
0.05185	-0.148	-3.873E-6
0.0519	-0.152	-3.979E-6
0.05195	-0.156	-4.085E-6
0.052	-0.16	-4.192E-6
0.05205	-0.164	-4.298E-6
0.0521	-0.168	-4.405E-6
0.05215	-0.172	-4.512E-6
0.0522	-0.176	-4.619E-6
0.05225	-0.18	-4.726E-6
0.0523	-0.184	-4.834E-6
0.05235	-0.188	-4.941E-6
0.0524	-0.192	-5.049E-6
0.05245	-0.196	-5.157E-6
0.0525	-0.2	-5.265E-6
0.05255	-0.204	-5.373E-6
0.0526	-0.208	-5.481E-6
0.05265	-0.212	-5.59E-6
0.0527	-0.216	-5.698E-6
0.05275	-0.22	-5.807E-6
0.0528	-0.224	-5.916E-6
0.05285	-0.228	-6.026E-6
0.0529	-0.232	-6.135E-6
0.05295	-0.236	-6.245E-6
0.053	-0.24	-6.354E-6
0.05305	-0.244	-6.464E-6
0.0531	-0.248	-6.575E-6
0.05315	-0.252	-6.685E-6
0.0532	-0.256	-6.795E-6
0.05325	-0.26	-6.906E-6
0.0533	-0.264	-7.017E-6
0.05335	-0.268	-7.129E-6
0.0534	-0.272	-7.24E-6
0.05345	-0.276	-7.352E-6
0.0535	-0.28	-7.464E-6
0.05355	-0.284	-7.576E-6
0.0536	-0.288	-7.688E-6
0.05365	-0.292	-7.801E-6
0.0537	-0.296	-7.913E-6
0.05375	-0.3	-8.027E-6
0.0538	-0.304	-8.14E-6
0.05385	-0.308	-8.253E-6
0.0539	-0.312	-8.367E-6
0.05395	-0.316	-8.481E-6
0.054	-0.32	-8.596E-6
0.05405	-0.324	-8.71E-6
0.0541	-0.328	-8.825E-6
0.05415	-0.332	-8.94E-6
0.0542	-0.336	-9.056E-6
0.05425	-0.34	-9.171E-6
0.0543	-0.344	-9.287E-6
0.05435	-0.348	-9.403E-6
0.0544	-0.352	-9.52E-6
0.05445	-0.356	-9.637E-6
0.0545	-0.36	-9.754E-6
0.05455	-0.364	-9.871E-6
0.0546	-0.368	-9.989E-6
0.05465	-0.372	-1.011E-5
0.0547	-0.376	-1.022E-5
0.05475	-0.38	-1.034E-5
0.0548	-0.384	-1.046E-5
0.05485	-0.388	-1.058E-5
0.0549	-0.392	-1.07E-5
0.05495	-0.396	-1.082E-5
0.055	-0.4	-1.094E-5
0.05505	-0.404	-1.106E-5
0.0551	-0.408	-1.118E-5
0.05515	-0.412	-1.13E-5
0.0552	-0.416	-1.142E-5
0.05525	-0.42	-1.155E-5
0.0553	-0.424	-1.167E-5
0.05535	-0.428	-1.179E-5
0.0554	-0.432	-1.191E-5
0.05545	-0.436	-1.204E-5
0.0555	-0.44	-1.216E-5
0.05555	-0.444	-1.228E-5
0.0556	-0.448	-1.241E-5
0.05565	-0.452	-1.253E-5
0.0557	-0.456	-1.266E-5
0.05575	-0.46	-1.278E-5
0.0558	-0.464	-1.291E-5
0.05585	-0.468	-1.303E-5
0.0559	-0.472	-1.316E-5
0.05595	-0.476	-1.329E-5
0.056	-0.48	-1.341E-5
0.05605	-0.484	-1.354E-5
0.0561	-0.488	-1.367E-5
0.05615	-0.492	-1.38E-5
0.0562	-0.496	-1.393E-5
0.05625	-0.5	-1.406E-5
0.0563	-0.504	-1.419E-5
0.05635	-0.508	-1.432E-5
0.0564	-0.512	-1.445E-5
0.05645	-0.516	-1.458E-5
0.0565	-0.52	-1.471E-5
0.05655	-0.524	-1.484E-5
0.0566	-0.528	-1.497E-5
0.05665	-0.532	-1.51E-5
0.0567	-0.536	-1.524E-5
0.05675	-0.54	-1.537E-5
0.0568	-0.544	-1.551E-5
0.05685	-0.548	-1.564E-5
0.0569	-0.552	-1.577E-5
0.05695	-0.556	-1.591E-5
0.057	-0.56	-1.604E-5
0.05705	-0.564	-1.618E-5
0.0571	-0.568	-1.632E-5
0.05715	-0.572	-1.645E-5
0.0572	-0.576	-1.659E-5
0.05725	-0.58	-1.673E-5
0.0573	-0.584	-1.687E-5
0.05735	-0.588	-1.701E-5
0.0574	-0.592	-1.715E-5
0.05745	-0.596	-1.729E-5
0.0575	-0.6	-1.743E-5
0.05755	-0.604	-1.757E-5
0.0576	-0.608	-1.771E-5
0.05765	-0.612	-1.785E-5
0.0577	-0.616	-1.799E-5
0.05775	-0.62	-1.814E-5
0.0578	-0.624	-1.828E-5
0.05785	-0.628	-1.842E-5
0.0579	-0.632	-1.857E-5
0.05795	-0.636	-1.871E-5
0.058	-0.64	-1.886E-5
0.05805	-0.644	-1.9E-5
0.0581	-0.648	-1.915E-5
0.05815	-0.652	-1.93E-5
0.0582	-0.656	-1.945E-5
0.05825	-0.66	-1.959E-5
0.0583	-0.664	-1.974E-5
0.05835	-0.668	-1.989E-5
0.0584	-0.672	-2.004E-5
0.05845	-0.676	-2.019E-5
0.0585	-0.68	-2.034E-5
0.05855	-0.684	-2.05E-5
0.0586	-0.688	-2.065E-5
0.05865	-0.692	-2.08E-5
0.0587	-0.696	-2.096E-5
0.05875	-0.7	-2.111E-5
0.0588	-0.704	-2.126E-5
0.05885	-0.708	-2.142E-5
0.0589	-0.712	-2.158E-5
0.05895	-0.716	-2.173E-5
0.059	-0.72	-2.189E-5
0.05905	-0.724	-2.205E-5
0.0591	-0.728	-2.221E-5
0.05915	-0.732	-2.236E-5
0.0592	-0.736	-2.252E-5
0.05925	-0.74	-2.268E-5
0.0593	-0.744	-2.285E-5
0.05935	-0.748	-2.301E-5
0.0594	-0.752	-2.317E-5
0.05945	-0.756	-2.333E-5
0.0595	-0.76	-2.35E-5
0.05955	-0.764	-2.366E-5
0.0596	-0.768	-2.383E-5
0.05965	-0.772	-2.399E-5
0.0597	-0.776	-2.416E-5
0.05975	-0.78	-2.433E-5
0.0598	-0.784	-2.449E-5
0.05985	-0.788	-2.466E-5
0.0599	-0.792	-2.483E-5
0.05995	-0.796	-2.5E-5
0.06	-0.8	-2.517E-5
0.06005	-0.804	-2.534E-5
0.0601	-0.808	-2.552E-5
0.06015	-0.812	-2.569E-5
0.0602	-0.816	-2.586E-5
0.06025	-0.82	-2.604E-5
0.0603	-0.824	-2.621E-5
0.06035	-0.828	-2.639E-5
0.0604	-0.832	-2.656E-5
0.06045	-0.836	-2.674E-5
0.0605	-0.84	-2.692E-5
0.06055	-0.844	-2.71E-5
0.0606	-0.848	-2.728E-5
0.06065	-0.852	-2.746E-5
0.0607	-0.856	-2.764E-5
0.06075	-0.86	-2.782E-5
0.0608	-0.864	-2.801E-5
0.06085	-0.868	-2.819E-5
0.0609	-0.872	-2.837E-5
0.06095	-0.876	-2.856E-5
0.061	-0.88	-2.875E-5
0.06105	-0.884	-2.893E-5
0.0611	-0.888	-2.912E-5
0.06115	-0.892	-2.931E-5
0.0612	-0.896	-2.95E-5
0.06125	-0.9	-2.969E-5
0.0613	-0.904	-2.988E-5
0.06135	-0.908	-3.008E-5
0.0614	-0.912	-3.027E-5
0.06145	-0.916	-3.046E-5
0.0615	-0.92	-3.066E-5
0.06155	-0.924	-3.085E-5
0.0616	-0.928	-3.105E-5
0.06165	-0.932	-3.125E-5
0.0617	-0.936	-3.145E-5
0.06175	-0.94	-3.165E-5
0.0618	-0.944	-3.185E-5
0.06185	-0.948	-3.205E-5
0.0619	-0.952	-3.225E-5
0.06195	-0.956	-3.246E-5
0.062	-0.96	-3.266E-5
0.06205	-0.964	-3.287E-5
0.0621	-0.968	-3.307E-5
0.06215	-0.972	-3.328E-5
0.0622	-0.976	-3.349E-5
0.06225	-0.98	-3.37E-5
0.0623	-0.984	-3.391E-5
0.06235	-0.988	-3.412E-5
0.0624	-0.992	-3.433E-5
0.06245	-0.996	-3.455E-5
0.0625	-1	-3.476E-5
0.06255	-1.004	-3.498E-5
0.0626	-1.008	-3.519E-5
0.06265	-1.012	-3.541E-5
0.0627	-1.016	-3.563E-5
0.06275	-1.02	-3.585E-5
0.0628	-1.024	-3.607E-5
0.06285	-1.028	-3.629E-5
0.0629	-1.032	-3.652E-5
0.06295	-1.036	-3.674E-5
0.063	-1.04	-3.697E-5
0.06305	-1.044	-3.719E-5
0.0631	-1.048	-3.742E-5
0.06315	-1.052	-3.765E-5
0.0632	-1.056	-3.788E-5
0.06325	-1.06	-3.811E-5
0.0633	-1.064	-3.834E-5
0.06335	-1.068	-3.858E-5
0.0634	-1.072	-3.881E-5
0.06345	-1.076	-3.905E-5
0.0635	-1.08	-3.928E-5
0.06355	-1.084	-3.952E-5
0.0636	-1.088	-3.976E-5
0.06365	-1.092	-4E-5
0.0637	-1.096	-4.025E-5
0.06375	-1.1	-4.049E-5
0.0638	-1.104	-4.074E-5
0.06385	-1.108	-4.098E-5
0.0639	-1.112	-4.123E-5
0.06395	-1.116	-4.148E-5
0.064	-1.12	-4.173E-5
0.06405	-1.124	-4.198E-5
0.0641	-1.128	-4.224E-5
0.06415	-1.132	-4.249E-5
0.0642	-1.136	-4.275E-5
0.06425	-1.14	-4.301E-5
0.0643	-1.144	-4.327E-5
0.06435	-1.148	-4.353E-5
0.0644	-1.152	-4.379E-5
0.06445	-1.156	-4.406E-5
0.0645	-1.16	-4.432E-5
0.06455	-1.164	-4.459E-5
0.0646	-1.168	-4.486E-5
0.06465	-1.172	-4.513E-5
0.0647	-1.176	-4.541E-5
0.06475	-1.18	-4.569E-5
0.0648	-1.184	-4.596E-5
0.06485	-1.188	-4.624E-5
0.0649	-1.192	-4.653E-5
0.06495	-1.196	-4.681E-5
0.065	-1.2	-4.71E-5
0.06505	-1.204	-4.739E-5
0.0651	-1.208	-4.768E-5
0.06515	-1.212	-4.797E-5
0.0652	-1.216	-4.827E-5
0.06525	-1.22	-4.857E-5
0.0653	-1.224	-4.887E-5
0.06535	-1.228	-4.917E-5
0.0654	-1.232	-4.948E-5
0.06545	-1.236	-4.979E-5
0.0655	-1.24	-5.01E-5
0.06555	-1.244	-5.042E-5
0.0656	-1.248	-5.073E-5
0.06565	-1.252	-5.106E-5
0.0657	-1.256	-5.138E-5
0.06575	-1.26	-5.171E-5
0.0658	-1.264	-5.204E-5
0.06585	-1.268	-5.237E-5
0.0659	-1.272	-5.27E-5
0.06595	-1.276	-5.304E-5
0.066	-1.28	-5.339E-5
0.06605	-1.284	-5.373E-5
0.0661	-1.288	-5.408E-5
0.06615	-1.292	-5.443E-5
0.0662	-1.296	-5.479E-5
0.06625	-1.3	-5.515E-5
0.0663	-1.304	-5.551E-5
0.06635	-1.308	-5.588E-5
0.0664	-1.312	-5.625E-5
0.06645	-1.316	-5.662E-5
0.0665	-1.32	-5.7E-5
0.06655	-1.324	-5.738E-5
0.0666	-1.328	-5.776E-5
0.06665	-1.332	-5.815E-5
0.0667	-1.336	-5.854E-5
0.06675	-1.34	-5.893E-5
0.0668	-1.344	-5.933E-5
0.06685	-1.348	-5.973E-5
0.0669	-1.352	-6.014E-5
0.06695	-1.356	-6.054E-5
0.067	-1.36	-6.096E-5
0.06705	-1.364	-6.137E-5
0.0671	-1.368	-6.179E-5
0.06715	-1.372	-6.221E-5
0.0672	-1.376	-6.264E-5
0.06725	-1.38	-6.306E-5
0.0673	-1.384	-6.35E-5
0.06735	-1.388	-6.393E-5
0.0674	-1.392	-6.437E-5
0.06745	-1.396	-6.481E-5
0.0675	-1.4	-6.526E-5
0.06755	-1.404	-6.571E-5
0.0676	-1.408	-6.616E-5
0.06765	-1.412	-6.662E-5
0.0677	-1.416	-6.708E-5
0.06775	-1.42	-6.754E-5
0.0678	-1.424	-6.801E-5
0.06785	-1.428	-6.848E-5
0.0679	-1.432	-6.895E-5
0.06795	-1.436	-6.943E-5
0.068	-1.44	-6.991E-5
0.06805	-1.444	-7.039E-5
0.0681	-1.448	-7.088E-5
0.06815	-1.452	-7.137E-5
0.0682	-1.456	-7.187E-5
0.06825	-1.46	-7.236E-5
0.0683	-1.464	-7.286E-5
0.06835	-1.468	-7.337E-5
0.0684	-1.472	-7.388E-5
0.06845	-1.476	-7.439E-5
0.0685	-1.48	-7.49E-5
0.06855	-1.484	-7.542E-5
0.0686	-1.488	-7.594E-5
0.06865	-1.492	-7.647E-5
0.0687	-1.496	-7.7E-5
0.06875	-1.5	-7.753E-5
0.0688	-1.504	-7.806E-5
0.06885	-1.508	-7.86E-5
0.0689	-1.512	-7.915E-5
0.06895	-1.516	-7.969E-5
0.069	-1.52	-8.024E-5
0.06905	-1.524	-8.079E-5
0.0691	-1.528	-8.135E-5
0.06915	-1.532	-8.191E-5
0.0692	-1.536	-8.248E-5
0.06925	-1.54	-8.304E-5
0.0693	-1.544	-8.362E-5
0.06935	-1.548	-8.419E-5
0.0694	-1.552	-8.477E-5
0.06945	-1.556	-8.535E-5
0.0695	-1.56	-8.594E-5
0.06955	-1.564	-8.653E-5
0.0696	-1.568	-8.712E-5
0.06965	-1.572	-8.772E-5
0.0697	-1.576	-8.832E-5
0.06975	-1.58	-8.893E-5
0.0698	-1.584	-8.954E-5
0.06985	-1.588	-9.015E-5
0.0699	-1.592	-9.076E-5
0.06995	-1.596	-9.138E-5
0.07	-1.6	-9.201E-5
0.07005	-1.604	-9.264E-5
0.0701	-1.608	-9.327E-5
0.07015	-1.612	-9.39E-5
0.0702	-1.616	-9.454E-5
0.07025	-1.62	-9.519E-5
0.0703	-1.624	-9.583E-5
0.07035	-1.628	-9.649E-5
0.0704	-1.632	-9.714E-5
0.07045	-1.636	-9.78E-5
0.0705	-1.64	-9.846E-5
0.07055	-1.644	-9.913E-5
0.0706	-1.648	-9.98E-5
0.07065	-1.652	-1.005E-4
0.0707	-1.656	-1.012E-4
0.07075	-1.66	-1.018E-4
0.0708	-1.664	-1.025E-4
0.07085	-1.668	-1.032E-4
0.0709	-1.672	-1.039E-4
0.07095	-1.676	-1.046E-4
0.071	-1.68	-1.053E-4
0.07105	-1.684	-1.06E-4
0.0711	-1.688	-1.067E-4
0.07115	-1.692	-1.075E-4
0.0712	-1.696	-1.082E-4
0.07125	-1.7	-1.089E-4
0.0713	-1.704	-1.096E-4
0.07135	-1.708	-1.104E-4
0.0714	-1.712	-1.111E-4
0.07145	-1.716	-1.119E-4
0.0715	-1.72	-1.126E-4
0.07155	-1.724	-1.134E-4
0.0716	-1.728	-1.141E-4
0.07165	-1.732	-1.149E-4
0.0717	-1.736	-1.156E-4
0.07175	-1.74	-1.164E-4
0.0718	-1.744	-1.172E-4
0.07185	-1.748	-1.18E-4
0.0719	-1.752	-1.187E-4
0.07195	-1.756	-1.195E-4
0.072	-1.76	-1.203E-4
0.07205	-1.764	-1.211E-4
0.0721	-1.768	-1.219E-4
0.07215	-1.772	-1.227E-4
0.0722	-1.776	-1.235E-4
0.07225	-1.78	-1.243E-4
0.0723	-1.784	-1.252E-4
0.07235	-1.788	-1.26E-4
0.0724	-1.792	-1.268E-4
0.07245	-1.796	-1.276E-4
0.0725	-1.8	-1.285E-4
0.07255	-1.804	-1.293E-4
0.0726	-1.808	-1.302E-4
0.07265	-1.812	-1.31E-4
0.0727	-1.816	-1.319E-4
0.07275	-1.82	-1.327E-4
0.0728	-1.824	-1.336E-4
0.07285	-1.828	-1.345E-4
0.0729	-1.832	-1.354E-4
0.07295	-1.836	-1.362E-4
0.073	-1.84	-1.371E-4
0.07305	-1.844	-1.38E-4
0.0731	-1.848	-1.389E-4
0.07315	-1.852	-1.398E-4
0.0732	-1.856	-1.407E-4
0.07325	-1.86	-1.416E-4
0.0733	-1.864	-1.425E-4
0.07335	-1.868	-1.435E-4
0.0734	-1.872	-1.444E-4
0.07345	-1.876	-1.453E-4
0.0735	-1.88	-1.462E-4
0.07355	-1.884	-1.472E-4
0.0736	-1.888	-1.481E-4
0.07365	-1.892	-1.491E-4
0.0737	-1.896	-1.5E-4
0.07375	-1.9	-1.51E-4
0.0738	-1.904	-1.52E-4
0.07385	-1.908	-1.529E-4
0.0739	-1.912	-1.539E-4
0.07395	-1.916	-1.549E-4
0.074	-1.92	-1.559E-4
0.07405	-1.924	-1.569E-4
0.0741	-1.928	-1.579E-4
0.07415	-1.932	-1.589E-4
0.0742	-1.936	-1.599E-4
0.07425	-1.94	-1.609E-4
0.0743	-1.944	-1.619E-4
0.07435	-1.948	-1.629E-4
0.0744	-1.952	-1.639E-4
0.07445	-1.956	-1.65E-4
0.0745	-1.96	-1.66E-4
0.07455	-1.964	-1.671E-4
0.0746	-1.968	-1.681E-4
0.07465	-1.972	-1.692E-4
0.0747	-1.976	-1.702E-4
0.07475	-1.98	-1.713E-4
0.0748	-1.984	-1.724E-4
0.07485	-1.988	-1.734E-4
0.0749	-1.992	-1.745E-4
0.07495	-1.996	-1.756E-4
0.075	-2	-1.767E-4
0.075	-2	-1.767E-4
0.075	-2	-1.767E-4
0.075	-2	-1.767E-4
0.075	-2	-1.767E-4
0.075	-2	-1.767E-4
0.075	-2	-1.766E-4
0.07501	-1.999	-1.766E-4
0.07501	-1.999	-1.764E-4
0.07503	-1.998	-1.762E-4
0.07505	-1.996	-1.756E-4
0.0751	-1.992	-1.746E-4
0.07515	-1.988	-1.736E-4
0.0752	-1.984	-1.726E-4
0.07525	-1.98	-1.715E-4
0.0753	-1.976	-1.705E-4
0.07535	-1.972	-1.695E-4
0.0754	-1.968	-1.686E-4
0.07545	-1.964	-1.676E-4
0.0755	-1.96	-1.666E-4
0.07555	-1.956	-1.656E-4
0.0756	-1.952	-1.647E-4
0.07565	-1.948	-1.637E-4
0.0757	-1.944	-1.627E-4
0.07575	-1.94	-1.618E-4
0.0758	-1.936	-1.608E-4
0.07585	-1.932	-1.599E-4
0.0759	-1.928	-1.59E-4
0.07595	-1.924	-1.58E-4
0.076	-1.92	-1.571E-4
0.07605	-1.916	-1.562E-4
0.0761	-1.912	-1.553E-4
0.07615	-1.908	-1.544E-4
0.0762	-1.904	-1.535E-4
0.07625	-1.9	-1.526E-4
0.0763	-1.896	-1.517E-4
0.07635	-1.892	-1.508E-4
0.0764	-1.888	-1.499E-4
0.07645	-1.884	-1.49E-4
0.0765	-1.88	-1.481E-4
0.07655	-1.876	-1.472E-4
0.0766	-1.872	-1.464E-4
0.07665	-1.868	-1.455E-4
0.0767	-1.864	-1.446E-4
0.07675	-1.86	-1.438E-4
0.0768	-1.856	-1.429E-4
0.07685	-1.852	-1.421E-4
0.0769	-1.848	-1.412E-4
0.07695	-1.844	-1.404E-4
0.077	-1.84	-1.396E-4
0.07705	-1.836	-1.387E-4
0.0771	-1.832	-1.379E-4
0.07715	-1.828	-1.371E-4
0.0772	-1.824	-1.363E-4
0.07725	-1.82	-1.355E-4
0.0773	-1.816	-1.347E-4
0.07735	-1.812	-1.338E-4
0.0774	-1.808	-1.33E-4
0.07745	-1.804	-1.322E-4
0.0775	-1.8	-1.315E-4
0.07755	-1.796	-1.307E-4
0.0776	-1.792	-1.299E-4
0.07765	-1.788	-1.291E-4
0.0777	-1.784	-1.283E-4
0.07775	-1.78	-1.276E-4
0.0778	-1.776	-1.268E-4
0.07785	-1.772	-1.26E-4
0.0779	-1.768	-1.253E-4
0.07795	-1.764	-1.245E-4
0.078	-1.76	-1.238E-4
0.07805	-1.756	-1.23E-4
0.0781	-1.752	-1.223E-4
0.07815	-1.748	-1.215E-4
0.0782	-1.744	-1.208E-4
0.07825	-1.74	-1.201E-4
0.0783	-1.736	-1.193E-4
0.07835	-1.732	-1.186E-4
0.0784	-1.728	-1.179E-4
0.07845	-1.724	-1.172E-4
0.0785	-1.72	-1.165E-4
0.07855	-1.716	-1.157E-4
0.0786	-1.712	-1.15E-4
0.07865	-1.708	-1.143E-4
0.0787	-1.704	-1.136E-4
0.07875	-1.7	-1.13E-4
0.0788	-1.696	-1.123E-4
0.07885	-1.692	-1.116E-4
0.0789	-1.688	-1.109E-4
0.07895	-1.684	-1.102E-4
0.079	-1.68	-1.095E-4
0.07905	-1.676	-1.089E-4
0.0791	-1.672	-1.082E-4
0.07915	-1.668	-1.075E-4
0.0792	-1.664	-1.069E-4
0.07925	-1.66	-1.062E-4
0.0793	-1.656	-1.056E-4
0.07935	-1.652	-1.049E-4
0.0794	-1.648	-1.043E-4
0.07945	-1.644	-1.036E-4
0.0795	-1.64	-1.03E-4
0.07955	-1.636	-1.024E-4
0.0796	-1.632	-1.018E-4
0.07965	-1.628	-1.011E-4
0.0797	-1.624	-1.005E-4
0.07975	-1.62	-9.988E-5
0.0798	-1.616	-9.927E-5
0.07985	-1.612	-9.866E-5
0.0799	-1.608	-9.805E-5
0.07995	-1.604	-9.745E-5
0.08	-1.6	-9.685E-5
0.08005	-1.596	-9.625E-5
0.0801	-1.592	-9.566E-5
0.08015	-1.588	-9.507E-5
0.0802	-1.584	-9.448E-5
0.08025	-1.58	-9.39E-5
0.0803	-1.576	-9.332E-5
0.08035	-1.572	-9.275E-5
0.0804	-1.568	-9.217E-5
0.08045	-1.564	-9.161E-5
0.0805	-1.56	-9.104E-5
0.08055	-1.556	-9.048E-5
