time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = 0.65 V	Vb = 0.7 V	Vb = 0.75 V	Vb = 0.8 V	Vb = 0.85 V	Vb = 0.9 V	Vb = 0.95 V	Vb = 1 V
5.71771771771772E-6	232.092961747491	269.65586292096	317.306096365502	375.050686384671	442.863038152419	520.531318388867	606.750055973567	693.842593772084
5.74174174174174E-6	231.97962102373	269.534998637427	317.177775261659	374.91507244771	442.720614976603	520.384010812036	606.607358950098	693.749792777674
5.76576576576577E-6	231.867138396359	269.415011672396	317.050348369806	374.780366794412	442.579108871039	520.237611653147	606.465482135029	693.657414625808
5.78978978978979E-6	231.755505691241	269.295893827387	316.923807476644	374.646561212631	442.438511671961	520.092112994549	606.324418786353	693.56545670773
5.81381381381381E-6	231.644714837287	269.17763700687	316.798144471689	374.513647592728	442.298815317089	519.94750701589	606.184162240576	693.473916436958
5.83783783783784E-6	231.534757864757	269.060233216572	316.673351345572	374.381617925877	442.160011843969	519.803785992536	606.044705911509	693.382791249027
5.86186186186186E-6	231.425626903602	268.943674561813	316.54942018839	374.250464302415	442.022093388333	519.660942294019	605.906043289083	693.292078601247
5.88588588588589E-6	231.317314181835	268.827953245885	316.426343188074	374.120178910226	441.885052182506	519.518968382519	605.768167938179	693.201775972456
5.90990990990991E-6	231.20981202394	268.713061568454	316.304112628801	373.990754033149	441.748880553833	519.377856811379	605.63107349749	693.111880862781
5.93393393393393E-6	231.103112849305	268.598991924001	316.182720889434	373.86218204943	441.613570923146	519.237600223641	605.494753678396	693.022390793397
5.95795795795796E-6	230.997209170693	268.485736800295	316.062160441996	373.734455430195	441.479115803261	519.098191350622	605.35920226387	692.9333033063
5.98198198198198E-6	230.892093592748	268.37328877689	315.942423850174	373.607566737962	441.345507797499	518.959623010506	605.224413107393	692.844615964067
6.00600600600601E-6	230.787758810517	268.26164052366	315.823503767846	373.481508625174	441.212739598246	518.82188810698	605.090380131898	692.756326349636
6.03003003003003E-6	230.684197608018	268.150784799358	315.705392937651	373.356273832771	441.080803985534	518.68497962788	604.957097328731	692.668432066079
6.05405405405405E-6	230.581402856819	268.040714450207	315.588084189576	373.231855188784	440.949693825651	518.548890643872	604.824558756632	692.580930736378
6.07807807807808E-6	230.479367514666	267.931422408513	315.471570439577	373.108245606955	440.819402069787	518.413614307164	604.692758540733	692.493820003212
6.1021021021021E-6	230.378084624115	267.822901691315	315.355844688222	372.985438085393	440.68992175269	518.279143850229	604.561690871578	692.407097528736
6.12612612612613E-6	230.27754731121	267.715145399053	315.240900019365	372.863425705247	440.561245991366	518.145472584566	604.431350004157	692.320760994373
6.15015015015015E-6	230.177748784176	267.608146714266	315.126729598848	372.74220162941	440.433367983795	518.012593899478	604.30173025696	692.234808100601
6.17417417417417E-6	230.078682332142	267.501898900314	315.013326673218	372.621759101247	440.306281007671	517.880501260876	604.172826011048	692.14923656675
6.1981981981982E-6	229.980341323886	267.396395300125	314.900684568483	372.502091443347	440.17997841917	517.749188210103	604.044631709142	692.064044130794
6.22222222222222E-6	229.882719206605	267.291629334966	314.788796688881	372.383192056301	440.054453651741	517.618648362785	603.917141854727	691.979228549154
6.24624624624625E-6	229.785809504713	267.187594503241	314.677656515676	372.265054417504	439.929700214919	517.4888754077	603.790351011173	691.894787596495
6.27027027027027E-6	229.689605818653	267.084284379306	314.56725760598	372.147672079971	439.805711693165	517.359863105672	603.664253800871	691.810719065535
6.29429429429429E-6	229.594101823741	266.981692612311	314.457593591593	372.031038671193	439.682481744718	517.23160528848	603.538844904385	691.727020766849
6.31831831831832E-6	229.499291269028	266.879812925063	314.34865817787	371.915147891997	439.560004100482	517.104095857795	603.414119059618	691.643690528679
6.34234234234234E-6	229.40516797618	266.778639112909	314.240445142603	371.799993515439	439.438272562923	516.977328784131	603.290071060999	691.560726196746
6.36636636636637E-6	229.311725838387	266.678165042646	314.132948334931	371.685569385713	439.317281004994	516.851298105818	603.166695758675	691.478125634063
6.39039039039039E-6	229.218958819285	266.57838465144	314.026161674266	371.571869417081	439.197023369076	516.725997927994	603.043988057722	691.395886720756
6.41441441441441E-6	229.126860951904	266.479291945778	313.920079149239	371.458887592826	439.077493665939	516.601422421617	602.921942917372	691.31400735388
6.43843843843844E-6	229.03542633763	266.380881000432	313.814694816671	371.346617964221	438.958685973729	516.477565822492	602.800555350252	691.23248544724
6.46246246246246E-6	228.944649145193	266.283145957443	313.710002800555	371.235054649515	438.840594436961	516.354422430317	602.679820421632	691.151318931218
6.48648648648649E-6	228.854523609667	266.186081025127	313.605997291066	371.12419183295	438.723213265543	516.231986607751	602.559733248694	691.070505752597
6.51051051051051E-6	228.765044031494	266.089680477094	313.502672543578	371.014023763778	438.606536733812	516.110252779488	602.440288999808	690.990043874391
6.53453453453453E-6	228.676204775522	265.993938651295	313.400022877713	370.904544755312	438.490559179587	515.989215431365	602.321482893821	690.909931275676
6.55855855855856E-6	228.588000270061	265.89884994907	313.298042676392	370.795749183983	438.375275003244	515.868869109466	602.203310199361	690.830165951422
6.58258258258258E-6	228.500425005961	265.804408834233	313.19672638492	370.687631488424	438.260678666803	515.749208419259	602.085766234152	690.750745912328
6.60660660660661E-6	228.413473535702	265.710609832158	313.096068510071	370.580186168561	438.146764693031	515.630228024741	601.968846364339	690.671669184662
6.63063063063063E-6	228.327140472497	265.617447528888	312.996063619202	370.473407784731	438.033527664571	515.511922647595	601.852546003825	690.592933810096
6.65465465465465E-6	228.241420489423	265.524916570261	312.896706339379	370.367290956803	437.920962223071	515.394287066372	601.736860613623	690.514537845552
6.67867867867868E-6	228.156308318556	265.43301166105	312.797991356515	370.261830363328	437.809063068342	515.277316115677	601.621785701213	690.436479363045
6.7027027027027E-6	228.071798750127	265.341727564119	312.699913414529	370.157020740695	437.697824957525	515.161004685379	601.507316819914	690.358756449523
6.72672672672673E-6	227.987886631691	265.251059099592	312.602467314517	370.052856882308	437.587242704274	515.045347719826	601.393449568269	690.281367206723
6.75075075075075E-6	227.904566867316	265.16100114404	312.505647913941	369.949333637769	437.477311177952	514.930340217079	601.28017958943	690.204309751014
6.77477477477477E-6	227.821834416777	265.071548629681	312.409450125827	369.846445912092	437.368025302847	514.815977228159	601.167502570566	690.127582213252
6.7987987987988E-6	227.739684294771	264.982696543592	312.313868917978	369.744188664908	437.259380057391	514.70225385631	601.055414242274	690.051182738632
6.82282282282282E-6	227.658111570147	264.894439926942	312.218899312211	369.642556909706	437.151370473404	514.589165256265	600.943910377997	689.975109486541
6.84684684684685E-6	227.577111365144	264.806773874227	312.12453638359	369.541545713074	437.043991635347	514.476706633535	600.832986793462	689.89936063042
6.87087087087087E-6	227.496678854645	264.71969353253	312.030775259689	369.441150193955	436.937238679584	514.364873243708	600.722639346116	689.823934357618
6.89489489489489E-6	227.416809265445	264.633194100786	311.937611119856	369.341365522922	436.831106793662	514.253660391754	600.612863934579	689.748828869256
6.91891891891892E-6	227.337497875534	264.547270829064	311.845039194498	369.242186921458	436.725591215604	514.143063431352	600.5036564981	689.674042380085
6.94294294294294E-6	227.258740013381	264.461919017859	311.753054764372	369.143609661255	436.620687233208	514.033077764219	600.395013016029	689.599573118356
6.96696696696697E-6	227.180531057247	264.377134017396	311.661653159892	369.045629063519	436.516390183366	513.923698839456	600.286929507291	689.525419325681
6.99099099099099E-6	227.102866434498	264.29291122695	311.570829760447	368.948240498292	436.412695451389	513.814922152904	600.179402029872	689.4515792569
7.01501501501502E-6	227.025741620932	264.209246094174	311.480579993731	368.851439383783	436.309598470345	513.706743246511	600.072426680313	689.378051179955
7.03903903903904E-6	226.949152140119	264.126134114435	311.390899335083	368.755221185713	436.20709472041	513.599157707709	599.96599959321	689.304833375756
7.06306306306306E-6	226.873093562754	264.043570830172	311.301783306843	368.659581416665	436.105179728227	513.492161168798	599.860116940727	689.231924138053
7.08708708708709E-6	226.797561506018	263.961551830256	311.213227477708	368.564515635453	436.003849066278	513.385749306353	599.754774932112	689.159321773313
7.11111111111111E-6	226.722551632947	263.880072749359	311.125227462114	368.470019446494	435.90309835227	513.279917840622	599.649969813221	689.087024600595
7.13513513513513E-6	226.648059651821	263.799129267345	311.037778919615	368.376088499201	435.80292324852	513.174662534951	599.545697866052	689.015030951423
7.15915915915916E-6	226.574081315554	263.718717108658	310.95087755428	368.282718487373	435.703319461365	513.06997919521	599.441955408288	688.943339169669
7.18318318318318E-6	226.500612421097	263.63883204173	310.864519114099	368.189905148604	435.604282740568	512.965863669229	599.33873879284	688.87194761143
7.20720720720721E-6	226.427648808853	263.559469878394	310.778699390398	368.097644263701	435.505808878748	512.862311846243	599.236044407405	688.800854644909
7.23123123123123E-6	226.355186362102	263.480626473307	310.693414217258	368.005931656109	435.407893710805	512.759319656354	599.133868674029	688.730058650302
7.25525525525525E-6	226.283221006429	263.402297723385	310.608659470959	367.914763191348	435.310533113365	512.656883069986	599.03220804867	688.659558019677
7.27927927927928E-6	226.211748709172	263.324479567245	310.524431069416	367.824134776458	435.21372300423	512.554998097367	598.931059020781	688.589351156861
7.3033033033033E-6	226.140765478868	263.247167984658	310.440724971634	367.73404235945	435.117459341838	512.453660788007	598.830418112887	688.519436477329
7.32732732732733E-6	226.070267364718	263.170358996006	310.35753717717	367.644481928775	435.021738124731	512.352867230186	598.730281880175	688.44981240809
7.35135135135135E-6	226.000250456053	263.094048661758	310.274863725604	367.555449512791	434.926555391033	512.252613550458	598.630646910089	688.380477387579
7.37537537537538E-6	225.930710881813	263.018233081944	310.192700696016	367.466941179248	434.831907217932	512.152895913152	598.531509821931	688.311429865544
7.3993993993994E-6	225.861644810032	262.942908395643	310.111044206476	367.378953034773	434.73778972118	512.05371051989	598.432867266472	688.242668302944
7.42342342342342E-6	225.793048447335	262.868070780477	310.029890413538	367.29148122437	434.64419905459	511.955053609108	598.334715925557	688.174191171836
7.44744744744745E-6	225.724918038439	262.793716452118	309.949235511746	367.204521930924	434.551131409549	511.856921455588	598.237052511734	688.105996955274
7.47147147147147E-6	225.657249865664	262.719841663794	309.869075733144	367.118071374715	434.458583014537	511.759310369991	598.139873767873	688.038084147207
7.4954954954955E-6	225.590040248451	262.646442705814	309.789407346797	367.03212581294	434.366550134647	511.662216698406	598.043176466799	687.970451252369
7.51951951951952E-6	225.523285542891	262.573515905088	309.710226658316	366.946681539239	434.275029071126	511.5656368219	597.946957410928	687.903096786185
7.54354354354354E-6	225.456982141254	262.501057624669	309.631530009397	366.861734883237	434.184016160911	511.469567156076	597.851213431909	687.836019274665
7.56756756756757E-6	225.391126471533	262.429064263287	309.553313777362	366.777282210079	434.093507776178	511.374004150644	597.755941390273	687.769217254311
7.59159159159159E-6	225.325714996994	262.357532254904	309.475574374707	366.693319919992	434.003500323896	511.278944288987	597.661138175083	687.702689272011
7.61561561561562E-6	225.260744215729	262.286458068266	309.398308248658	366.609844447831	433.913990245393	511.184384087744	597.566800703594	687.63643388495
7.63963963963964E-6	225.196210660218	262.21583820647	309.32151188074	366.526852262654	433.824974015921	511.090320096396	597.472925920915	687.57044966051
7.66366366366366E-6	225.1321108969	262.145669206531	309.24518178634	366.444339867289	433.736448144233	510.996748896859	597.379510799678	687.504735176175
7.68768768768769E-6	225.068441525749	262.075947638957	309.169314514292	366.362303797912	433.648409172167	510.90366710308	597.286552339708	687.43928901944
7.71171171171171E-6	225.005199179856	262.006670107338	309.093906646454	366.280740623633	433.560853674233	510.811071360645	597.194047567707	687.374109787716
7.73573573573574E-6	224.942380525017	261.93783324793	309.018954797303	366.199646946091	433.473778257209	510.718958346388	597.10199353693	687.309196088242
7.75975975975976E-6	224.879982259334	261.869433729254	308.944455613529	366.119019399044	433.387179559742	510.627324768009	597.010387326876	687.24454653799
7.78378378378378E-6	224.818001112806	261.801468251696	308.870405773638	366.03885464798	433.301054251956	510.536167363695	596.919226042979	687.180159763581
7.80780780780781E-6	224.75643384695	261.733933547119	308.796801987565	365.959149389725	433.215399035066	510.445482901754	596.828506816305	687.116034401192
7.83183183183183E-6	224.695277254402	261.666826378474	308.723640996281	365.879900352057	433.130210640999	510.355268180241	596.73822680325	687.052169096471
7.85585585585585E-6	224.634528158549	261.600143539421	308.650919571422	365.801104293332	433.045485832016	510.265520026604	596.648383185249	686.988562504452
7.87987987987988E-6	224.574183413143	261.533881853957	308.57863451491	365.722758002107	432.961221400345	510.176235297327	596.558973168485	686.925213289467
7.9039039039039E-6	224.514239901941	261.468038176044	308.50678265859	365.644858296777	432.877414167819	510.087410877582	596.4699939836	686.862120125063
7.92792792792793E-6	224.454694538337	261.402609389251	308.435360863861	365.567402025212	432.794060985515	509.999043680882	596.381442885413	686.799281693918
7.95195195195195E-6	224.395544265005	261.337592406393	308.364366021329	365.490386064402	432.711158733406	509.911130648744	596.293317152647	686.736696687762
7.97597597597598E-6	224.336786053549	261.272984169179	308.293795050446	365.413807320108	432.628704320009	509.823668750355	596.205614087646	686.67436380729
8E-6	224.278416904153	261.208781647869	308.22364489917	365.337662726514	432.546694682047	509.736654982242	596.118331016114	686.612281762085
8.02402402402402E-6	224.22043384524	261.14498184093	308.153912543622	365.26194924589	432.46512678411	509.650086367949	596.031465286843	686.550449270538
8.04804804804805E-6	224.162833933136	261.081581774699	308.08459498775	365.186663868256	432.383997618326	509.563959957719	595.94501427145	686.488865059767
8.07207207207207E-6	224.105614251738	261.018578503053	308.015689263002	365.111803611051	432.303304204028	509.478272828173	595.858975364124	686.427527865544
8.0960960960961E-6	224.048771912185	260.955969107085	307.947192427992	365.037365518811	432.223043587441	509.393022082008	595.773345981364	686.366436432211
8.12012012012012E-6	223.992304052538	260.893750694776	307.879101568189	364.963346662846	432.143212841356	509.308204847688	595.688123561729	686.305589512611
8.14414414414414E-6	223.936207837465	260.831920400685	307.811413795591	364.889744140928	432.063809064825	509.223818279141	595.603305565595	686.244985868007
8.16816816816817E-6	223.880480457921	260.770475385631	307.744126248423	364.816555076976	431.984829382846	509.139859555467	595.518889474904	686.184624268012
8.19219219219219E-6	223.825119130847	260.709412836391	307.67723609082	364.743776620752	431.906270946065	509.05632588064	595.434872792925	686.124503490511
8.21621621621622E-6	223.770121098865	260.648729965392	307.610740512533	364.67140594756	431.828130930475	508.973214483227	595.35125304402	686.064622321592
8.24024024024024E-6	223.715483629976	260.588424010417	307.544636728626	364.599440257948	431.75040653712	508.890522616097	595.268027773401	686.004979555471
8.26426426426426E-6	223.661204017265	260.528492234304	307.478921979181	364.527876777416	431.673094991807	508.808247556147	595.18519454691	685.945573994424
8.28828828828829E-6	223.607279578616	260.468931924663	307.413593529013	364.456712756123	431.596193544818	508.72638660402	595.102750950779	685.886404448711
8.31231231231231E-6	223.553707656419	260.409740393586	307.348648667383	364.385945468607	431.519699470629	508.644937083841	595.020694591417	685.827469736514
8.33633633633634E-6	223.50048561729	260.350914977367	307.284084707713	364.315572213506	431.443610067631	508.563896342943	594.939023095177	685.768768683862
8.36036036036036E-6	223.447610851797	260.292453036221	307.219898987314	364.245590313274	431.367922657857	508.483261751603	594.857734108146	685.710300124563
8.38438438438438E-6	223.395080774176	260.234351954015	307.156088867109	364.175997113915	431.292634586711	508.403030702787	594.776825295925	685.652062900142
8.40840840840841E-6	223.342892822072	260.176609137994	307.092651731365	364.106789984714	431.217743222702	508.323200611887	594.696294343417	685.594055859767
8.43243243243243E-6	223.291044456263	260.119222018518	307.029584987427	364.037966317968	431.143245957182	508.243768916471	594.616138954617	685.536277860189
8.45645645645646E-6	223.239533160404	260.062188048798	306.966886065458	363.96952352873	431.069140204088	508.164733076034	594.536356852405	685.478727765672
8.48048048048048E-6	223.188356440763	260.005504704637	306.904552418177	363.901459054548	430.995423399683	508.08609057175	594.456945778343	685.421404447933
8.5045045045045E-6	223.137511825968	259.949169484176	306.842581520609	363.833770355213	430.92209300231	508.007838906231	594.377903492469	685.364306786073
8.52852852852853E-6	223.086996866758	259.893179907642	306.780970869831	363.766454912509	430.84914649214	507.929975603288	594.299227773107	685.307433666519
8.55255255255255E-6	223.036809135726	259.837533517103	306.719717984725	363.699510229964	430.776581370929	507.852498207694	594.22091641666	685.250783982958
8.57657657657658E-6	222.986946227085	259.782227876218	306.658820405735	363.632933832611	430.704395161777	507.77540428495	594.142967237426	685.194356636276
8.6006006006006E-6	222.937405756419	259.727260570002	306.598275694629	363.566723266745	430.632585408891	507.698691421062	594.0653780674	685.138150534496
8.62462462462462E-6	222.888185360446	259.672629204585	306.538081434254	363.500876099687	430.561149677347	507.622357222306	593.988146756092	685.08216459272
8.64864864864865E-6	222.839282696788	259.618331406977	306.478235228312	363.435389919552	430.490085552865	507.546399315013	593.911271170335	685.026397733066
8.67267267267267E-6	222.790695443733	259.564364824839	306.418734701121	363.370262335019	430.419390641574	507.470815345342	593.834749194106	684.970848884611
8.6966966966967E-6	222.742421300012	259.510727126256	306.359577497394	363.305490975102	430.349062569794	507.395602979069	593.758578728343	684.915516983332
8.72072072072072E-6	222.694457984568	259.45741599951	306.30076128201	363.241073488928	430.279098983809	507.32075990137	593.682757690767	684.860400972045
8.74474474474475E-6	222.646803236341	259.404429152856	306.242283739795	363.17700754552	430.209497549651	507.246283816608	593.607284015705	684.805499800351
8.76876876876877E-6	222.599454814044	259.351764314312	306.184142575303	363.11329083357	430.140255952884	507.172172448131	593.532155653918	684.750812424581
8.79279279279279E-6	222.552410495946	259.299419231432	306.126335512602	363.049921061236	430.07137189839	507.098423538059	593.457370572427	684.696337807732
8.81681681681682E-6	222.505668079663	259.247391671104	306.06886029506	362.98689595592	430.002843110161	507.025034847087	593.382926754346	684.642074919419
8.84084084084084E-6	222.459225381946	259.19567941933	306.011714685138	362.924213264068	429.93466733109	506.952004154282	593.308822198711	684.588022735818
8.86486486486486E-6	222.413080238472	259.144280281028	305.954896464179	362.861870750957	429.866842322768	506.879329256887	593.23505492032	684.534180239608
8.88888888888889E-6	222.36723050364	259.093192079823	305.898403432209	362.799866200495	429.799365865284	506.807007970127	593.161622949566	684.480546419923
8.91291291291291E-6	222.321674050371	259.042412657846	305.842233407734	362.738197415021	429.732235757022	506.735038127016	593.088524332279	684.427120272291
8.93693693693694E-6	222.276408769906	258.991939875534	305.78638422754	362.676862215107	429.66544981447	506.663417578168	593.015757129564	684.373900798591
8.96096096096096E-6	222.231432571611	258.941771611438	305.730853746501	362.615858439361	429.599005872022	506.592144191608	592.943319417647	684.32088700699
8.98498498498498E-6	222.186743382784	258.891905762026	305.675639837381	362.555183944238	429.532901781791	506.521215852593	592.871209287721	684.268077911899
9.00900900900901E-6	222.14233914846	258.842340241493	305.620740390649	362.494836603845	429.467135413416	506.450630463423	592.79942484579	684.21547253392
9.03303303303303E-6	222.098217831228	258.793072981572	305.566153314286	362.434814309759	429.401704653882	506.380385943268	592.72796421252	684.163069899794
9.05705705705706E-6	222.054377411038	258.74410193135	305.511876533604	362.375114970838	429.336607407333	506.310480227984	592.656825523093	684.11086904235
9.08108108108108E-6	222.010815885021	258.695425057082	305.457907991058	362.315736513042	429.27184159489	506.240911269947	592.586006927053	684.058869000459
9.10510510510511E-6	221.967531267309	258.647040342012	305.404245646069	362.256676879249	429.207405154476	506.17167703787	592.515506588168	684.007068818981
9.12912912912913E-6	221.924521588851	258.598945786192	305.350887474846	362.197934029081	429.143296040636	506.102775516641	592.445322684283	683.955467548718
9.15315315315315E-6	221.88178489724	258.55113940631	305.297831470207	362.139505938726	429.079512224366	506.03420470715	592.37545340718	683.904064246368
9.17717717717718E-6	221.839319256539	258.503619235511	305.245075641407	362.081390600765	429.016051692941	505.965962626127	592.305896962437	683.852857974473
9.2012012012012E-6	221.797122747105	258.456383323227	305.192618013969	362.023586024005	428.952912449742	505.898047305972	592.23665156929	683.801847801375
9.22522522522522E-6	221.755193465424	258.409429735009	305.14045662951	361.966090233303	428.890092514096	505.830456794602	592.167715460499	683.751032801167
9.24924924924925E-6	221.713529523937	258.362756552358	305.088589545578	361.908901269409	428.827589921102	505.763189155283	592.099086882212	683.70041205365
9.27327327327327E-6	221.672129050881	258.31636187256	305.037014835485	361.852017188792	428.765402721475	505.696242466477	592.03076409383	683.649984644283
9.2972972972973E-6	221.630990190122	258.270243808525	304.985730588146	361.795436063485	428.703528981383	505.629614821686	591.962745367879	683.599749664143
9.32132132132132E-6	221.590111100994	258.224400488623	304.934734907917	361.739155980922	428.641966782288	505.563304329297	591.895028989881	683.549706209874
9.34534534534534E-6	221.549489958139	258.178830056524	304.884025914436	361.683175043781	428.580714220788	505.497309112433	591.827613258221	683.499853383647
9.36936936936937E-6	221.509124951351	258.133530671047	304.833601742469	361.627491369826	428.519769408465	505.4316273088	591.760496484026	683.450190293115
9.39339339339339E-6	221.469014285422	258.088500506	304.783460541754	361.572103091755	428.45913047173	505.366257070541	591.693676991038	683.40071605137
9.41741741741742E-6	221.429156179983	258.04373775003	304.733600476847	361.517008357047	428.398795551674	505.301196564091	591.627153115489	683.351429776895
9.44144144144144E-6	221.389548869362	257.999240606468	304.684019726974	361.462205327815	428.338762803917	505.236443970032	591.560923205982	683.302330593531
9.46546546546547E-6	221.350190602423	257.955007293185	304.634716485881	361.40769218065	428.279030398464	505.171997482948	591.49498562337	683.253417630426
9.48948948948949E-6	221.311079642431	257.911036042442	304.585688961686	361.353467106485	428.219596519556	505.107855311291	591.429338740636	683.204690021996
9.51351351351351E-6	221.272214266893	257.867325100745	304.536935376738	361.299528310441	428.160459365532	505.044015677236	591.363980942774	683.156146907884
9.53753753753754E-6	221.233592767428	257.823872728701	304.488453967469	361.24587401169	428.10161714868	504.980476816547	591.298910626678	683.107787432921
9.56156156156156E-6	221.195213449611	257.780677200878	304.440242984255	361.192502443314	428.043068095104	504.917236978442	591.234126201023	683.059610747081
9.58558558558559E-6	221.157074632845	257.737736805663	304.392300691277	361.139411852164	427.984810444585	504.854294425458	591.169626086154	683.011616005443
9.60960960960961E-6	221.119174650213	257.695049845125	304.344625366381	361.08660049872	427.92684245044	504.791647433319	591.105408713972	682.963802368152
9.63363363363363E-6	221.081511848348	257.652614634878	304.297215300946	361.034066656963	427.869162379393	504.729294290807	591.041472527825	682.91616900038
9.65765765765766E-6	221.044084587292	257.610429503949	304.250068799745	360.981808614234	427.811768511439	504.667233299635	590.9778159824	682.868715072282
9.68168168168168E-6	221.006891240367	257.568492794638	304.203184180813	360.929824671103	427.754659139713	504.605462774314	590.914437543611	682.821439758965
9.7057057057057E-6	220.969930194041	257.526802862394	304.156559775318	360.878113141243	427.697832570363	504.543981042033	590.851335688496	682.774342240443
9.72972972972973E-6	220.933199847799	257.485358075681	304.11019392743	360.826672351294	427.641287122418	504.482786442534	590.788508905112	682.727421701603
9.75375375375375E-6	220.896698614011	257.444156815852	304.064084994196	360.775500640739	427.585021127664	504.421877327986	590.725955692428	682.680677332166
9.77777777777778E-6	220.86042491781	257.403197477018	304.018231345406	360.724596361781	427.529032930518	504.361252062868	590.663674560222	682.63410832665
9.8018018018018E-6	220.824377196963	257.362478465928	303.972631363478	360.673957879212	427.473320887905	504.300909023849	590.601664028984	682.587713884333
9.82582582582583E-6	220.788553901747	257.321998201844	303.927283443326	360.623583570295	427.417883369138	504.240846599668	590.539922629809	682.541493209216
9.84984984984985E-6	220.752953494829	257.281755116416	303.882185992245	360.573471824641	427.362718755794	504.181063191017	590.478448904304	682.495445509989
9.87387387387387E-6	220.717574451141	257.241747653563	303.837337429786	360.523621044089	427.307825441597	504.121557210431	590.417241404483	682.449569999993
9.8978978978979E-6	220.682415257765	257.201974269358	303.792736187641	360.474029642589	427.253201832302	504.062327082166	590.356298692678	682.403865897185
9.92192192192192E-6	220.64747441381	257.162433431902	303.74838070952	360.424696046082	427.198846345574	504.003371242092	590.295619341437	682.358332424103
9.94594594594595E-6	220.612750430302	257.123123621214	303.704269451042	360.375618692387	427.144757410881	503.944688137582	590.235201933429	682.312968807833
9.96996996996997E-6	220.578241830059	257.084043329113	303.660400879613	360.326796031086	427.090933469372	503.886276227401	590.175045061355	682.26777427997
9.99399399399399E-6	220.543947147586	257.045191059108	303.616773474321	360.278226523412	427.037372973772	503.828133981593	590.115147327853	682.222748076589
1.0018018018018E-5	220.50986492896	257.006565326281	303.573385725815	360.229908642134	426.984074388268	503.770259881384	590.055507345405	682.177889438208
1.0042042042042E-5	220.475993731713	256.968164657179	303.530236136203	360.181840871451	426.931036188401	503.712652419066	589.996123736247	682.133197609757
1.00660660660661E-5	220.442332124732	256.929987589703	303.487323218935	360.134021706882	426.878256860955	503.655310097898	589.936995132284	682.088671840542
1.00900900900901E-5	220.408878688142	256.892032673001	303.444645498702	360.086449655157	426.825734903856	503.598231432	589.878120174993	682.044311384212
1.01141141141141E-5	220.375632013203	256.854298467362	303.402201511325	360.039123234111	426.77346882606	503.541414946254	589.819497515345	682.000115498731
1.01381381381381E-5	220.342590702201	256.816783544106	303.359989803651	359.992040972581	426.721457147456	503.484859176197	589.761125813711	681.956083446341
1.01621621621622E-5	220.309753368347	256.779486485485	303.318008933446	359.945201410299	426.669698398756	503.428562667929	589.703003739781	681.912214493531
1.01861861861862E-5	220.277118635669	256.742405884574	303.276257469297	359.898603097794	426.618191121397	503.372523978007	589.64512997248	681.868507911008
1.02102102102102E-5	220.244685138914	256.705540345176	303.234733990509	359.852244596285	426.56693386744	503.316741673352	589.587503199879	681.824962973661
1.02342342342342E-5	220.212451523443	256.668888481712	303.193437087	359.806124477584	426.51592519947	503.261214331152	589.530122119119	681.781578960536
1.02582582582583E-5	220.180416445132	256.63244891913	303.152365359206	359.760241323997	426.4651636905	503.205940538763	589.472985436326	681.738355154799
1.02822822822823E-5	220.148578570275	256.596220292801	303.111517417983	359.714593728226	426.414647923868	503.150918893622	589.416091866531	681.69529084371
1.03063063063063E-5	220.116936575485	256.560201248425	303.070891884507	359.669180293272	426.36437649315	503.096148003146	589.35944013359	681.65238531859
1.03303303303303E-5	220.085489147595	256.524390441932	303.030487390179	359.623999632338	426.314348002056	503.041626484647	589.303028970104	681.609637874794
1.03543543543544E-5	220.054234983568	256.488786539388	302.990302576533	359.579050368737	426.264561064344	502.987352965235	589.246857117343	681.567047811677
1.03783783783784E-5	220.023172790395	256.453388216901	302.950336095137	359.534331135797	426.215014303721	502.933326081732	589.19092332517	681.524614432569
1.04024024024024E-5	219.992301285011	256.418194160528	302.910586607505	359.489840576768	426.165706353755	502.879544480582	589.13522635196	681.482337044744
1.04264264264264E-5	219.961619194194	256.383203066182	302.871052785003	359.445577344734	426.116635857785	502.826006817763	589.079764964527	681.440214959391
1.04504504504505E-5	219.931125254479	256.348413639545	302.83173330876	359.401540102519	426.067801468829	502.772711758701	589.024537938052	681.398247491585
1.04744744744745E-5	219.900818212066	256.313824595971	302.792626869575	359.357727522599	426.019201849496	502.719657978183	588.969544056005	681.356433960261
1.04984984984985E-5	219.870696822731	256.279434660404	302.753732167833	359.314138287015	425.970835671901	502.666844160271	588.914782110075	681.314773688182
1.05225225225225E-5	219.840759851739	256.245242567289	302.715047913415	359.270771087284	425.922701617575	502.614268998222	588.860250900096	681.273266001915
1.05465465465465E-5	219.811006073754	256.211247060481	302.676572825612	359.227624624315	425.874798377382	502.561931194401	588.805949233976	681.231910231802
1.05705705705706E-5	219.781434272757	256.177446893162	302.638305633038	359.184697608321	425.827124651434	502.509829460201	588.751875927626	681.190705711931
1.05945945945946E-5	219.752043241958	256.143840827759	302.600245073549	359.141988758738	425.779679149006	502.457962515962	588.698029804894	681.149651780113
1.06186186186186E-5	219.72283178371	256.110427635855	302.562389894154	359.099496804137	425.732460588456	502.406329090889	588.644409697489	681.108747777851
1.06426426426426E-5	219.693798709431	256.077206098107	302.524738850939	359.057220482148	425.685467697139	502.354927922974	588.591014444919	681.067993050314
