Pulse Number	Voltage (V)	Measurements (Ù)	Model (Ù)	VTEAM (Ù)
562	-0.6	16443.453125	16237.9633596588	16491.1182516652
563	-0.6	15980.387695	16233.9442718287	16489.6061214749
564	-0.6	15922.226562	16229.9506304485	16488.0948956657
565	-0.6	16176.094727	16225.9821569032	16486.5845735771
566	-0.6	16125.46582	16222.0385770944	16485.0751545488
567	-0.6	15613.241211	16218.1196213433	16483.5666379209
568	-0.6	15963.65625	16214.2250242963	16482.0590230339
569	-0.6	15626.713867	16210.3545248327	16480.5523092286
570	-0.6	15818.744141	16206.5078659754	16479.0464958462
571	-0.6	16125.990234	16202.6847948036	16477.5415822285
572	-0.6	15594.400391	16198.8850623681	16476.0375677173
573	-0.6	15912.446289	16195.1084274855	16474.5344516549
574	-0.6	15769.904297	16191.3546449856	16473.0322333843
575	-0.6	16149.803711	16187.6234773462	16471.5309122484
576	-0.6	16052.978516	16183.9146906982	16470.0304875907
577	-0.6	15959	16180.2280547512	16468.5309587552
578	-0.6	15945.525391	16176.5633427208	16467.032325086
579	-0.6	15699.389648	16172.9203312575	16465.5345859278
580	-0.6	15775.171875	16169.2988003784	16464.0377406256
581	-0.6	16098.296875	16165.6985333992	16462.5417885247
582	-0.6	16042.00293	16162.119316869	16461.0467289709
583	-0.6	16038.795898	16158.5609405059	16459.5525613104
584	-0.6	16067.807617	16155.0231971403	16458.0592848896
585	-0.6	15956.494141	16151.5058826379	16456.5668990555
586	-0.6	15948.424805	16148.008795856	16455.0754031553
587	-0.6	16090.242188	16144.5317385806	16453.5847965366
588	-0.6	15822.185547	16141.0745154697	16452.0950785476
589	-0.6	15774.416016	16137.636933998	16450.6062485366
590	-0.6	16082.081055	16134.2188044037	16449.1183058524
591	-0.6	16161.169922	16130.8199396338	16447.6312498441
592	-0.6	15756.125	16127.4401552951	16446.1450798614
593	-0.6	15897.823242	16124.079269603	16444.6597952542
594	-0.6	15953.31543	16120.7371033327	16443.1753953727
595	-0.6	15911.070312	16117.4134797712	16441.6918795677
596	-0.6	15783.048828	16114.1082246709	16440.2092471903
597	-0.6	15972.408203	16110.8211662035	16438.7274975919
598	-0.6	16143.107422	16107.5521349161	16437.2466301243
599	-0.6	16243.461914	16104.3009636868	16435.7666441398
600	-0.6	16046.459961	16101.0674876828	16434.287538991
601	-0.6	15664.720703	16097.8515443186	16432.8093140308
602	-0.6	15776.642578	16094.6529732151	16431.3319686128
603	-0.6	16235.361328	16091.4716161602	16429.8555020905
604	-0.6	16231.556641	16088.3073170697	16428.3799138181
605	-0.6	16116.265625	16085.1599219494	16426.9052031503
606	-0.6	16195.65625	16082.029278858	16425.4313694418
607	-0.6	16047.900391	16078.9152378708	16423.9584120479
608	-0.6	15914.356445	16075.8176510446	16422.4863303244
609	-0.6	15532.578125	16072.7363723814	16421.0151236272
610	-0.6	15507.026367	16069.6712577958	16419.5447913129
611	-0.6	15861.371094	16066.622165082	16418.0753327383
612	-0.6	16140.393555	16063.5889538801	16416.6067472605
613	-0.6	15906.630859	16060.5714856452	16415.1390342372
614	-0.6	15769.848633	16057.5696236159	16413.6721930263
615	-0.6	15764.887695	16054.5832327839	16412.2062229863
616	-0.6	16056.428711	16051.612179864	16410.7411234758
617	-0.6	15801.828125	16048.6563332651	16409.276893854
618	-0.6	16047.751953	16045.7155630618	16407.8135334805
619	-0.6	15856.287109	16042.7897409658	16406.3510417151
620	-0.6	15652.458008	16039.878740299	16404.8894179182
621	-0.6	15977.311523	16036.9824363654	16403.4286614503
622	-0.6	16241.43457	16034.1007052251	16401.9687716727
623	-0.6	16018.195312	16031.2334248714	16400.5097479468
624	-0.6	15875.821289	16028.380474804	16399.0515896343
625	-0.6	16065.429688	16025.5417360036	16397.5942960976
626	-0.6	15768.385742	16022.7170909083	16396.1378666992
627	-0.6	16025.177734	16019.9064233898	16394.6823008022
628	-0.6	15949.733398	16017.1096187305	16393.2275977699
629	-0.6	15834.402344	16014.3265635993	16391.7737569662
630	-0.6	16202.271484	16011.5571460307	16390.3207777552
631	-0.6	16073.047852	16008.8012554031	16388.8686595014
632	-0.6	15712.431641	16006.0587824165	16387.4174015699
633	-0.6	16310.96875	16003.3296190722	16385.9670033259
634	-0.6	16052.935547	16000.6136586519	16384.5174641352
635	-0.6	15777.709961	15997.9107956977	16383.0687833638
636	-0.6	16107.600586	15995.2209259921	16381.6209603784
637	-0.6	15629.720703	15992.5439465391	16380.1739945458
638	-0.6	15764.77832	15989.8797555446	16378.7278852331
639	-0.6	16171.348633	15987.2282523981	16377.2826318083
640	-0.6	15827.517578	15984.5893376546	16375.8382336392
641	-0.6	16090.470703	15981.9629130162	16374.3946900944
642	-0.6	16009.423828	15979.348881315	16372.9520005427
643	-0.6	16217.611328	15976.7471464956	16371.5101643532
644	-0.6	16276.686523	15974.1576135979	16370.0691808957
645	-0.6	16184.866211	15971.5801887413	16368.6290495402
646	-0.6	15690.335938	15969.0147791077	16367.189769657
647	-0.6	16298.727539	15966.4612929257	16365.7513406169
648	-0.6	16032.675781	15963.9196394551	16364.3137617912
649	-0.6	15661.673828	15961.3897289716	16362.8770325514
650	-0.6	16092.805664	15958.8714727964	16361.4411522694
651	-0.6	15714.716797	15956.3647831459	16360.0061203176
652	-0.6	15788.320312	15953.8695732531	16358.5719360688
653	-0.6	16122.713867	15951.3857573083	16357.1385988961
654	-0.6	15590.950195	15948.9132504444	16355.706108173
655	-0.6	15741.076172	15946.4519687237	16354.2744632735
656	-0.6	15524.503906	15944.0018291242	16352.8436635719
657	-0.6	15786.663086	15941.562749526	16351.4137084428
658	-0.6	15552.217773	15939.134648699	16349.9845972614
659	-0.6	15986.219727	15936.7174462894	16348.5563294031
660	-0.6	15726.970703	15934.3110628076	16347.1289042439
661	-0.6	15942.539062	15931.9154196155	16345.7023211601
662	-0.6	15625.662109	15929.5304389146	16344.2765795282
663	-0.6	16111.791016	15927.1560437343	16342.8516787253
664	-0.6	15945.380859	15924.7921579198	16341.427618129
665	-0.6	15943.009766	15922.4387061205	16340.004397117
666	-0.6	15802.314453	15920.0956137795	16338.5820150676
667	-0.6	16129.383789	15917.762807127	16337.1604713595
668	-0.6	15909.614258	15915.4402131538	16335.7397653716
669	-0.6	15745.601562	15913.1277596165	16334.3198964833
670	-0.6	15703.554688	15910.8253750217	16332.9008640745
671	-0.6	15794.458008	15908.5329886156	16331.4826675255
672	-0.6	15811.585938	15906.250530374	16330.0653062167
673	-0.6	15569.962891	15903.9779309919	16328.6487795292
674	-0.6	15879.474609	15901.7151218743	16327.2330868443
675	-0.6	15933.413086	15899.4620351266	16325.818227544
676	-0.6	15977.516602	15897.2186035434	16324.4042010102
677	-0.6	16052.530273	15894.9847606014	16322.9910066257
678	-0.6	16273.517578	15892.7604404491	16321.5786437733
679	-0.6	16118.961914	15890.5455778979	16320.1671118365
680	-0.6	15539.536133	15888.3401084137	16318.7564101989
681	-0.6	16186.27832	15886.1439681075	16317.3465382448
682	-0.6	15626.011719	15883.9570937271	16315.9374953587
683	-0.6	15636.59082	15881.7794226489	16314.5292809255
684	-0.6	15689.424805	15879.6108928694	16313.1218943305
685	-0.6	15966.332031	15877.4514429968	16311.7153349595
686	-0.6	15904.165039	15875.3010122436	16310.3096021986
687	-0.6	16038.959961	15873.159540418	16308.9046954343
688	-0.6	16235.05957	15871.0269679167	16307.5006140536
689	-0.6	15987.939453	15868.9032357171	16306.0973574437
690	-0.6	15874.392578	15866.7882853693	16304.6949249924
691	-0.6	15582.679688	15864.6820589896	16303.2933160877
692	-0.6	16189.666016	15862.5844992526	16301.8925301182
693	-0.6	16159.597656	15860.4955493841	16300.4925664727
694	-0.6	15665.386719	15858.4151531543	16299.0934245405
695	-0.6	15835.667969	15856.3432548707	16297.6951037114
696	-0.6	16168.789062	15854.2797993711	16296.2976033753
697	-0.6	15942.52832	15852.2247320173	16294.9009229229
698	-0.6	16036.313477	15850.1779986883	16293.5050617449
699	-0.6	15741.181641	15848.1395457735	16292.1100192326
700	-0.6	16181.379883	15846.109320167	16290.7157947776
701	-0.6	15967.994141	15844.0872692606	16289.3223877722
702	-0.6	15850.582031	15842.0733409379	16287.9297976086
703	-0.6	15849.625977	15840.0674835689	16286.5380236797
704	-0.6	15678.000977	15838.0696460019	16285.1470653789
705	-0.6	16059.049805	15836.0797775595	16283.7569220997
706	-0.6	15995.456055	15834.0978280324	16282.3675932362
707	-0.6	15984.207031	15832.1237476732	16280.9790781829
708	-0.6	15725.416016	15830.1574871915	16279.5913763346
709	-0.6	16013.188477	15828.1989977472	16278.2044870864
710	-0.6	15859.433594	15826.2482309461	16276.8184098341
711	-0.6	15753.899414	15824.3051388339	16275.4331439736
712	-0.6	15804.364258	15822.3696738911	16274.0486889015
713	-0.6	15617.577148	15820.4417890278	16272.6650440144
714	-0.6	15793.399414	15818.5214375784	16271.2822087097
715	-0.6	15917.05957	15816.6085732964	16269.900182385
716	-0.6	15596.022461	15814.7031503499	16268.5189644382
717	-0.6	16173.146484	15812.8051233161	16267.1385542679
718	-0.6	15909.441406	15810.9144471768	16265.7589512727
719	-0.6	15496.665039	15809.0310773133	16264.3801548519
720	-0.6	15548.504883	15807.1549695023	16263.0021644051
721	-0.6	15460.957031	15805.2860799104	16261.6249793323
722	-0.6	16050.429688	15803.4243650903	16260.2485990339
723	-0.6	16001.99707	15801.5697819757	16258.8730229108
724	-0.6	15516.523438	15799.7222878827	16257.498250364
725	-0.6	15752.115234	15797.8818404888	16256.1242807952
726	-0.6	15477.327148	15796.0483978452	16254.7511136064
727	-0.6	15974.342773	15794.221918367	16253.3787481999
728	-0.6	15641.911133	15792.4023608287	16252.0071839787
729	-0.6	16256.217773	15790.5896843607	16250.6364203457
730	-0.6	15756.250977	15788.7838484445	16249.2664567047
731	-0.6	15755.098633	15786.9848129093	16247.8972924596
732	-0.6	16071.033203	15785.1925379276	16246.5289270147
733	-0.6	15588.103516	15783.4069840117	16245.1613597749
734	-0.6	16044.523438	15781.6281120095	16243.7945901453
735	-0.6	16148.079102	15779.8558831014	16242.4286175316
736	-0.6	15711.154297	15778.0902587948	16241.0634413396
737	-0.6	16074.62207	15776.3312009224	16239.6990609757
738	-0.6	16364.484375	15774.5786716376	16238.3354758468
739	-0.6	16220.724609	15772.8326334112	16236.9726853599
740	-0.6	16199.037109	15771.0930490276	16235.6106889227
741	-0.6	15762.736328	15769.3598815818	16234.249485943
742	-0.6	15867.379883	15767.6330944754	16232.8890758294
743	-0.6	16026.586914	15765.9126514133	16231.5294579904
744	-0.6	15693.650391	15764.198516401	16230.1706318353
745	-0.6	15999.703125	15762.4906537403	16228.8125967736
746	-0.6	15701.519531	15760.7890280269	16227.4553522153
747	-0.6	15753.050781	15759.0936041467	16226.0988975708
748	-0.6	15888.761719	15757.4043472728	16224.7432322507
749	-0.6	15413.328125	15755.7212228625	16223.3883556663
750	-0.6	15860.192383	15754.0441966539	16222.034267229
751	-0.6	15906.522461	15752.3732346633	16220.6809663509
752	-0.6	15610.100586	15750.7083031817	16219.3284524442
753	-0.6	15895.938477	15749.0493687723	16217.9767249218
754	-0.6	16125.320312	15747.3963982673	16216.6257831967
755	-0.6	15397.390625	15745.7493587651	16215.2756266825
756	-0.6	16178.74707	15744.1082176275	16213.9262547931
757	-0.6	16023.165039	15742.4729424768	16212.5776669429
758	-0.6	15888.00293	15740.8435011934	16211.2298625466
759	-0.6	15997.954102	15739.2198619123	16209.8828410193
760	-0.6	15763.021484	15737.6019930214	16208.5366017767
761	-0.6	15724.125	15735.9898631579	16207.1911442345
762	-0.6	16067.913086	15734.3834412064	16205.8464678092
763	-0.6	15562.395508	15732.7826962958	16204.5025719174
764	-0.6	16074.375	15731.1875977972	16203.1594559763
765	-0.6	16088.167969	15729.5981153211	16201.8171194035
766	-0.6	16026.695312	15728.0142187149	16200.4755616168
767	-0.6	15992.401367	15726.4358780605	16199.1347820345
768	-0.6	15586.904297	15724.8630636719	16197.7947800755
769	-0.6	16106.076172	15723.2957460929	16196.4555551587
770	-0.6	15579.046875	15721.7338960945	16195.1171067039
771	-0.6	15576.029297	15720.177484719	16193.7794341307
772	-0.6	16055.641602	15718.6264831387	16192.4425368596
773	-0.6	15966.96582	15717.0808627929	16191.1064143113
774	-0.6	16225.672852	15715.5405953389	16189.7710659069
775	-0.6	15894.428711	15714.0056526502	16188.4364910679
776	-0.6	15751.65332	15712.4760068139	16187.1026892163
777	-0.6	16250.242188	15710.9516301289	16185.7696597742
778	-0.6	16137.892578	15709.4324951034	16184.4374021645
779	-0.6	16168.30957	15707.9185744532	16183.1059158102
780	-0.6	16188.695312	15706.4098410992	16181.7752001349
781	-0.6	15848.625	15704.9062681657	16180.4452545625
782	-0.6	15812.896484	15703.4078289784	16179.1160785172
783	-0.6	16029.339844	15701.9144970618	16177.7876714238
784	-0.6	15867.59375	15700.4262461381	16176.4600327073
785	-0.6	15515.003906	15698.9430501245	16175.1331617933
786	-0.6	16002.208984	15697.4648831318	16173.8070581076
787	-0.6	16119.500977	15695.9917194621	16172.4817210766
788	-0.6	15743.321289	15694.5235336073	16171.1571501269
789	-0.6	16037.24707	15693.0603002468	16169.8333446857
790	-0.6	15613.265625	15691.601994246	16168.5103041804
791	-0.6	15879.9375	15690.1485906545	16167.1880280389
792	-0.6	15908.972656	15688.7000647041	16165.8665156895
793	-0.6	16000.999023	15687.256391807	16164.5457665609
794	-0.6	15845.738281	15685.8175475543	16163.2257800822
795	-0.6	15808.47168	15684.3835077143	16161.9065556828
796	-0.6	15940.321289	15682.9542482305	16160.5880927927
797	-0.6	15793.495117	15681.5297452254	16159.270390842
798	-0.6	15534.831055	15680.1099749828	16157.9534492616
799	-0.6	15833.682617	15678.6949139621	16156.6372674824
800	-0.6	15965.93457	15677.2845387917	16155.321844936
801	-0.6	15809.885742	15675.8788262668	16154.0071810542
802	-0.6	16037.413086	15674.4777533484	16152.6932752692
803	-0.6	16022.396484	15673.0812971613	16151.3801270138
804	-0.6	15849.414062	15671.6894349928	16150.067735721
805	-0.6	15406.639648	15670.302144291	16148.7561008242
806	-0.6	15773.061523	15668.9194026636	16147.4452217575
807	-0.6	15604.874023	15667.5411878758	16146.1350979548
808	-0.6	15834.224609	15666.1674778495	16144.8257288511
809	-0.6	15864.416992	15664.7982506614	16143.5171138812
810	-0.6	15314.363281	15663.4334845418	16142.2092524807
811	-0.6	15634.960938	15662.0731578736	16140.9021440855
812	-0.6	16009.754883	15660.7172491891	16139.5957881316
813	-0.6	15954.702148	15659.3657371704	16138.2901840559
814	-0.6	15496.686523	15658.0186006477	16136.9853312953
815	-0.6	15344.959961	15656.6758185976	16135.6812292873
816	-0.6	15738.27832	15655.3373701417	16134.3778774697
817	-0.6	15911.188477	15654.0032345458	16133.0752752808
818	-0.6	15704.356445	15652.673391218	16131.7734221591
819	-0.6	15369.382812	15651.3478197076	16130.4723175438
820	-0.6	15540.863281	15650.026499704	16129.1719608742
821	-0.6	15500.71875	15648.7094110351	16127.8723515902
822	-0.6	15785.615234	15647.3965336662	16126.5734891321
823	-0.6	15618.375	15646.0878476989	16125.2753729403
824	-0.6	15797.19043	15644.7833333696	16123.9780024559
825	-0.6	15853.12793	15643.4829710486	16122.6813771204
826	-0.6	15712.464844	15642.1867412386	16121.3854963756
827	-0.6	15567.474609	15640.8946245736	16120.0903596636
828	-0.6	15593.826172	15639.6066018177	16118.7959664271
829	-0.6	15394.168945	15638.3226538643	16117.5023161091
830	-0.6	15454.568359	15637.0427617344	16116.2094081529
831	-0.6	15598.442383	15635.7669065756	16114.9172420024
832	-0.6	15509.282227	15634.4950696614	16113.6258171018
833	-0.6	16042.219727	15633.2272323895	16112.3351328956
834	-0.6	15320.273438	15631.9633762813	16111.0451888288
835	-0.6	15652.130859	15630.7034829801	16109.7559843468
836	-0.6	15316.650391	15629.4475342507	16108.4675188955
837	-0.6	15863.586914	15628.1955119779	16107.1797919209
838	-0.6	15477.160156	15626.9473981658	16105.8928028696
839	-0.6	15827.333008	15625.7031749363	16104.6065511887
840	-0.6	15931.476562	15624.4628245283	16103.321036325
841	-0.6	15621.130859	15623.2263292974	16102.0362577271
842	-0.6	15775.146484	15621.9936717135	16100.7522148429
843	-0.6	15759.806641	15620.7648343605	16099.4689071207
844	-0.6	15513.569336	15619.5397999358	16098.1863340097
845	-0.6	15611.321289	15618.3185512485	16096.904494959
846	-0.6	15065.998047	15617.1010712189	16095.6233894186
847	-0.6	15551.913086	15615.8873428774	16094.3430168384
848	-0.6	15816.347656	15614.6773493637	16093.063376669
849	-0.6	15553.001953	15613.4710739257	16091.7844683614
850	-0.6	15188.170898	15612.2684999188	16090.5062913669
851	-0.6	15643.786133	15611.0696108044	16089.2288451372
852	-0.6	15216.632812	15609.87439015	16087.9521291244
853	-0.6	15581.391602	15608.6828216272	16086.6761427811
854	-0.6	15637.711914	15607.4948890118	16085.40088556
855	-0.6	15252.868164	15606.3105761822	16084.1263569146
856	-0.6	15638.386719	15605.1298671189	16082.8525562984
857	-0.6	15553.441406	15603.9527459034	16081.5794831657
858	-0.6	15767.035156	15602.7791967185	16080.3071369709
859	-0.6	15452.246094	15601.6092038449	16079.0355171688
860	-0.6	15951.763672	15600.4427516625	16077.7646232148
861	-0.6	15884.451172	15599.2798246492	16076.4944545644
862	-0.6	15389.316406	15598.1204073799	16075.2250106739
863	-0.6	15635.736328	15596.9644845257	16073.9562909995
864	-0.6	15747.197266	15595.8120408529	16072.6882949983
865	-0.6	15497.421875	15594.6630612227	16071.4210221273
866	-0.6	15779.432617	15593.5175305899	16070.1544718444
867	-0.6	15473.933594	15592.3754340025	16068.8886436074
868	-0.6	15683.00293	15591.2367566007	16067.6235368748
869	-0.6	15601.301758	15590.1014836163	16066.3591511055
870	-0.6	15739.202148	15588.9696003719	16065.0954857587
871	-0.6	15763.03418	15587.8410922801	16063.832540294
872	-0.6	15720.244141	15586.7159448429	16062.5703141713
873	-0.6	15321.838867	15585.5941436507	16061.3088068511
874	-0.6	15834.396484	15584.4756743821	16060.0480177942
875	-0.6	15841.560547	15583.3605228025	16058.7879464617
876	-0.6	15435.206055	15582.248674764	16057.5285923153
877	-0.6	15394.604492	15581.1401162044	16056.2699548169
878	-0.6	15561.051758	15580.0348331466	16055.0120334289
879	-0.6	15121.525391	15578.9328116978	16053.7548276139
880	-0.6	15657.489258	15577.834038049	16052.4983368353
881	-0.6	15558.527344	15576.7384984742	16051.2425605565
882	-0.6	15619.056641	15575.6461793298	16049.9874982415
883	-0.6	15631.152344	15574.5570670539	16048.7331493545
884	-0.6	15281.925781	15573.4711481658	16047.4795133604
885	-0.6	15800.763672	15572.388409265	16046.2265897242
886	-0.6	15382.126953	15571.308837031	16044.9743779115
887	-0.6	15179.208008	15570.2324182224	16043.7228773881
888	-0.6	15459.723633	15569.1591396762	16042.4720876203
889	-0.6	15604.416016	15568.0889883076	16041.2220080748
890	-0.6	15295.341797	15567.0219511089	16039.9726382188
891	-0.6	15410.161133	15565.9580151493	16038.7239775196
892	-0.6	15731.520508	15564.8971675738	16037.4760254451
893	-0.6	15257.360352	15563.8393956031	16036.2287814636
894	-0.6	15524.253906	15562.7846869457	16034.9822450437
895	-0.6	15759.825195	15561.7330285571	16033.7364156545
896	-0.6	15174.280273	15560.6844078809	16032.4912927654
897	-0.6	15852.197266	15559.638812434	16031.2468758462
898	-0.6	15584.84375	15558.5962298061	16030.0031643671
899	-0.6	15739.291016	15557.5566476588	16028.7601577987
900	-0.6	15406.49707	15556.5200537251	16027.5178556121
901	-0.6	15865.841797	15555.4864358092	16026.2762572785
902	-0.6	15643.331055	15554.4557817855	16025.0353622698
903	-0.6	15656.605469	15553.4280795984	16023.7951700581
904	-0.6	15594.643555	15552.4033172617	16022.555680116
905	-0.6	15272.456055	15551.3814828579	16021.3168919164
906	-0.6	15263.099609	15550.3625645377	16020.0788049328
907	-0.6	15621.010742	15549.3465505199	16018.8414186387
908	-0.6	15418.81543	15548.3334290902	16017.6047325083
909	-0.6	15462.77832	15547.3231886012	16016.3687460161
910	-0.6	15422.72168	15546.3158174719	16015.1334586371
911	-0.6	15554.263672	15545.3113041867	16013.8988698465
912	-0.6	15347.540039	15544.3096372956	16012.6649791199
913	-0.6	15548.251953	15543.3108054138	16011.4317859335
914	-0.6	15636.589844	15542.3147972195	16010.1992897638
915	-0.6	15796.765625	15541.3216014553	16008.9674900874
916	-0.6	15476.286133	15540.3312069273	16007.7363863818
917	-0.6	15588.484375	15539.3436025042	16006.5059781244
918	-0.6	15330.381836	15538.3587771173	16005.2762647934
919	-0.6	15666.56543	15537.3767197597	16004.0472458671
920	-0.6	15725.583984	15536.3974194859	16002.8189208244
921	-0.6	15573.938477	15535.4208654115	16001.5912891443
922	-0.6	15212.886719	15534.4470467127	16000.3643503065
923	-0.6	15448.121094	15533.4759526257	15999.1381037909
924	-0.6	15435.970703	15532.5075724462	15997.9125490779
925	-0.6	15366.341797	15531.5418955295	15996.6876856482
926	-0.6	15661.708984	15530.5789112894	15995.4635129829
927	-0.6	15107.410156	15529.6186091981	15994.2400305635
928	-0.6	15554.050781	15528.6609787858	15993.0172378719
929	-0.6	15217.697266	15527.7060096402	15991.7951343905
930	-0.6	15301.109375	15526.7536914059	15990.5737196019
931	-0.6	15286.631836	15525.8040137846	15989.3529929891
932	-0.6	15595.75293	15524.8569665338	15988.1329540355
933	-0.6	15146.286133	15523.9125394671	15986.9136022252
934	-0.6	15556.880859	15522.9707224535	15985.6949370421
935	-0.6	15152.020508	15522.0315054172	15984.4769579711
936	-0.6	15156.649414	15521.0948783367	15983.259664497
937	-0.6	15549.286133	15520.1608312451	15982.0430561052
938	-0.6	15616.885742	15519.2293542292	15980.8271322815
939	-0.6	15560.651367	15518.3004374293	15979.6118925121
940	-0.6	15149.823242	15517.374071039	15978.3973362835
941	-0.6	15163.318359	15516.4502453042	15977.1834630826
942	-0.6	15577.333984	15515.5289505237	15975.9702723967
943	-0.6	15622.665039	15514.6101770478	15974.7577637137
944	-0.6	15295.686523	15513.6939152787	15973.5459365214
945	-0.6	15771.399414	15512.7801556697	15972.3347903084
946	-0.6	15522.938477	15511.8688887251	15971.1243245637
947	-0.6	15112.21582	15510.9601049995	15969.9145387763
948	-0.6	15486.554688	15510.0537950979	15968.7054324359
949	-0.6	15395.655273	15509.1499496751	15967.4970050326
950	-0.6	15626.482422	15508.2485594351	15966.2892560567
951	-0.6	15675.232422	15507.3496151314	15965.0821849991
952	-0.6	15549.300781	15506.453107566	15963.8757913509
953	-0.6	15704.492188	15505.5590275893	15962.6700746036
954	-0.6	15170.375	15504.6673661001	15961.4650342492
955	-0.6	15764.822266	15503.7781140447	15960.2606697799
956	-0.6	15511.446289	15502.8912624168	15959.0569806887
957	-0.6	15536.016602	15502.0068022573	15957.8539664684
958	-0.6	15215.318359	15501.1247246539	15956.6516266126
959	-0.6	15589.822266	15500.2450207407	15955.4499606151
960	-0.6	15841.605469	15499.3676816979	15954.2489679702
961	-0.6	15530.569336	15498.4926987516	15953.0486481725
962	-0.6	15353.745117	15497.6200631732	15951.849000717
963	-0.6	15728.530273	15496.7497662795	15950.6500250991
964	-0.6	15650.634766	15495.8817994321	15949.4517208146
965	-0.6	15639.52832	15495.0161540372	15948.2540873596
966	-0.6	15602.839844	15494.1528215451	15947.0571242307
967	-0.6	15199.347656	15493.2917934502	15945.8608309247
968	-0.6	15609.169922	15492.4330612906	15944.6652069391
969	-0.6	15570.84082	15491.5766166476	15943.4702517715
970	-0.6	15509.899414	15490.7224511458	15942.2759649199
971	-0.6	15632.720703	15489.8705564523	15941.0823458828
972	-0.6	15545.8125	15489.0209242769	15939.8893941591
973	-0.6	15322.644531	15488.1735463716	15938.697109248
974	-0.6	15256.142578	15487.3284145301	15937.505490649
975	-0.6	15681.508789	15486.485520588	15936.3145378621
976	-0.6	15392.791992	15485.6448564221	15935.1242503877
977	-0.6	15700.336914	15484.8064139502	15933.9346277266
978	-0.6	15408.282227	15483.9701851782	15932.7456693799
979	-0.6	15374.334961	15483.1361620582	15931.557374849
980	-0.6	15195.222656	15482.3043366295	15930.3697436358
981	-0.6	15263.735352	15481.4747009718	15929.1827752427
982	-0.6	15655.380859	15480.6472472043	15927.9964691723
983	-0.6	15614.539062	15479.8219674856	15926.8108249275
984	-0.6	15463.005859	15478.9988540136	15925.6258420118
985	-0.6	15217.295898	15478.1778990253	15924.441519929
986	-0.6	15546.363281	15477.359094796	15923.2578581833
987	-0.6	15490.232422	15476.5424336399	15922.0748562791
988	-0.6	15491.243164	15475.7279079089	15920.8925137215
989	-0.6	15288.384766	15474.9155099931	15919.7108300157
990	-0.6	15733.674805	15474.1052323204	15918.5298046674
991	-0.6	15624.956055	15473.2970673557	15917.3494371827
992	-0.6	15684.789062	15472.4910076016	15916.169727068
993	-0.6	15829.814453	15471.6870455971	15914.9906738301
994	-0.6	15600.174805	15470.8851739184	15913.8122769762
995	-0.6	15165.395508	15470.0853851779	15912.634536014
996	-0.6	15588.876953	15469.2876720242	15911.4574504513
997	-0.6	15171.038086	15468.492027142	15910.2810197965
998	-0.6	15825.816406	15467.6984432517	15909.1052435584
999	-0.6	15306.923828	15466.9069131093	15907.9301212459
1000	-0.6	15581	15466.1174295061	15906.7556523687
1001	0.7	15506.545898	15465.3299852683	15905.5818364364
1002	0.7	15892.225586	15471.6047315482	15908.3916013881
1003	0.7	16126.333008	15477.8370812759	15911.1886643398
1004	0.7	15940.588867	15484.0274543428	15913.9731294318
1005	0.7	15774.802734	15490.1762647134	15916.7450995791
1006	0.7	15376.641602	15496.2839205214	15919.5046764898
1007	0.7	15962.166016	15502.3508241808	15922.2519606823
1008	0.7	15785.31543	15508.3773724887	15924.9870515046
1009	0.7	15654.84375	15514.3639567307	15927.7100070696
1010	0.7	16078.074219	15520.3109627827	15930.4208746408
1011	0.7	15704.070312	15526.2187712074	15933.1197557626
1012	0.7	16246.80957	15532.0877573531	15935.80677718
1013	0.7	15568.81543	15537.9182914507	15938.482087337
1014	0.7	15606.236328	15543.7107387003	15941.145778891
1015	0.7	16012.240234	15549.4654593681	15943.7979434446
1016	0.7	16023.013672	15555.1828088693	15946.438671564
1017	0.7	16252.009766	15560.8631378568	15949.0680527932
1018	0.7	16061.564453	15566.5067923081	15951.6861756678
1019	0.7	15482.466797	15572.1141136024	15954.2931277324
1020	0.7	15817.035156	15577.6854386069	15956.888995552
1021	0.7	15703.308594	15583.2210997534	15959.473864728
1022	0.7	16124.81543	15588.7214251143	15962.0478199124
1023	0.7	15789.275391	15594.1867384802	15964.6109448205
1024	0.7	16188.732422	15599.6173594333	15967.1633222449
1025	0.7	16052.791992	15605.0136034194	15969.7050340687
1026	0.7	16221.802734	15610.3757818205	15972.2361612777
1027	0.7	15703.504883	15615.7042020229	15974.7567839738
1028	0.7	15855.160156	15620.9991674833	15977.2669813883
1029	0.7	16195.091797	15626.2609777981	15979.7668318929
1030	0.7	16417.8125	15631.4899287662	15982.2564130129
1031	0.7	16021.825195	15636.6863124554	15984.7358014376
1032	0.7	15857.143555	15641.8504172633	15987.205073033
1033	0.7	16030.541016	15646.9825279755	15989.6643028543
1034	0.7	16283.869141	15652.0829258313	15992.1135651546
1035	0.7	15913.707031	15657.1518885768	15994.5529333986
1036	0.7	15892.916992	15662.1896905242	15996.9824802723
1037	0.7	16000.239258	15667.19660261	15999.4022776932
1038	0.7	15808.863281	15672.1728924473	16001.8123968216
1039	0.7	15685.713867	15677.1188243807	16004.2129080711
1040	0.7	16093.016602	15682.0346595397	16006.603881118
1041	0.7	16224.210938	15686.9206558878	16008.9853849128
1042	0.7	16178.147461	15691.7770682774	16011.3574876881
1043	0.7	15731.953125	15696.6041484966	16013.7202569696
1044	0.7	15769.048828	15701.4021453187	16016.0737595853
1045	0.7	16296.493164	15706.1713045506	16018.4180616745
