time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = -1 V	Vb = -1.15 V	Vb = -1.3 V	Vb = -1.45 V	Vb = -1.6 V	Vb = -1.75 V
9.624E-6	249.989789829188	250.005557920516	251.488621724315	303.826606114223	656.232752996079	911.853895938609
9.648E-6	249.989789925546	250.005597337843	251.492350965494	303.949368931583	656.567025443861	912.023120340628
9.672E-6	249.989790021904	250.005636755165	251.496080164008	304.072078576545	656.900288584525	912.191832667171
9.696E-6	249.989790118261	250.005676172483	251.499809319857	304.194735077726	657.23254760325	912.360035779059
9.72E-6	249.989790214619	250.005715589796	251.503538433042	304.317338463732	657.563807648427	912.527732513948
9.744E-6	249.989790310977	250.005755007104	251.507267503564	304.439888763156	657.894073831992	912.694925686569
9.768E-6	249.989790407335	250.005794424407	251.510996531423	304.562386004578	658.223351229749	912.86161808897
9.792E-6	249.989790503693	250.005833841705	251.514725516619	304.684830216565	658.551644881691	913.027812490759
9.816E-6	249.989790600051	250.005873258999	251.518454459154	304.807221427673	658.878959792319	913.193511639335
9.84E-6	249.989790696409	250.005912676288	251.522183359027	304.929559666442	659.205300930958	913.358718260125
9.864E-6	249.989790792766	250.005952093573	251.525912216239	305.051844961402	659.530673232066	913.523435056808
9.888E-6	249.989790889124	250.005991510852	251.529641030791	305.174077341069	659.855081595545	913.687664711548
9.912E-6	249.989790985482	250.006030928127	251.533369802684	305.296256833948	660.178530887045	913.851409885213
9.936E-6	249.98979108184	250.006070345397	251.537098531918	305.41838346853	660.501025938265	914.014673217598
9.96E-6	249.989791178198	250.006109762663	251.540827218493	305.540457273292	660.822571547252	914.177457327642
9.984E-6	249.989791274556	250.006149179923	251.54455586241	305.6624782767	661.143172478699	914.339764813646
1.0008E-5	249.989791370914	250.006188597179	251.548284463669	305.784446507208	661.462833464234	914.501598253481
1.0032E-5	249.989791467271	250.00622801443	251.552013022272	305.906361993254	661.781559202708	914.662960204803
1.0056E-5	249.989791563629	250.006267431677	251.555741538218	306.028224763267	662.099354360488	914.823853205255
1.008E-5	249.989791659987	250.006306848918	251.559470011509	306.150034845661	662.416223571734	914.984279772675
1.0104E-5	249.989791756345	250.006346266155	251.563198442144	306.271792268837	662.732171438682	915.144242405299
1.0128E-5	249.989791852703	250.006385683387	251.566926830125	306.393497061186	663.04720253192	915.303743581957
1.0152E-5	249.989791949061	250.006425100614	251.570655175451	306.515149251082	663.361321390665	915.46278576227
1.0176E-5	249.989792045419	250.006464517837	251.574383478124	306.63674886689	663.674532523032	915.62137138685
1.02E-5	249.989792141776	250.006503935055	251.578111738144	306.758295936961	663.986840406304	915.779502877484
1.0224E-5	249.989792238134	250.006543352268	251.581839955511	306.879790489631	664.298249487199	915.937182637331
1.0248E-5	249.989792334492	250.006582769476	251.585568130227	307.001232553227	664.608764182133	916.094413051105
1.0272E-5	249.98979243085	250.00662218668	251.589296262291	307.12262215606	664.918388877477	916.251196485261
1.0296E-5	249.989792527208	250.006661603879	251.593024351704	307.243959326431	665.227127929822	916.407535288178
1.032E-5	249.989792623566	250.006701021073	251.596752398467	307.365244092626	665.534985666229	916.563431790339
1.0344E-5	249.989792719924	250.006740438262	251.600480402581	307.486476482919	665.841966384481	916.718888304509
1.0368E-5	249.989792816281	250.006779855447	251.604208364045	307.607656525571	666.148074353339	916.873907125914
1.0392E-5	249.989792912639	250.006819272627	251.60793628286	307.728784248831	666.453313812782	917.028490532411
1.0416E-5	249.989793008997	250.006858689802	251.611664159028	307.849859680934	666.757688974258	917.18264078466
1.044E-5	249.989793105355	250.006898106972	251.615391992548	307.970882850103	667.061204020924	917.336360126297
1.0464E-5	249.989793201713	250.006937524138	251.61911978342	308.091853784548	667.363863107885	917.489650784098
1.0488E-5	249.989793298071	250.006976941299	251.622847531647	308.212772512467	667.665670362433	917.642514968148
1.0512E-5	249.989793394429	250.007016358455	251.626575237228	308.333639062043	667.966629884284	917.794954872
1.0536E-5	249.989793490786	250.007055775607	251.630302900163	308.454453461447	668.266745745807	917.946972672842
1.056E-5	249.989793587144	250.007095192753	251.634030520453	308.57521573884	668.566021992256	918.098570531653
1.0584E-5	249.989793683502	250.007134609895	251.6377580981	308.695925922366	668.864462642	918.24975059336
1.0608E-5	249.98979377986	250.007174027032	251.641485633103	308.816584040159	669.162071686746	918.400514986998
1.0632E-5	249.989793876218	250.007213444165	251.645213125462	308.937190120338	669.458853091764	918.550865825861
1.0656E-5	249.989793972576	250.007252861292	251.648940575179	309.057744191012	669.754810796109	918.700805207652
1.068E-5	249.989794068934	250.007292278415	251.652667982254	309.178246280274	670.049948712838	918.850335214639
1.0704E-5	249.989794165291	250.007331695533	251.656395346688	309.298696416206	670.344270729228	918.999457913799
1.0728E-5	249.989794261649	250.007371112647	251.66012266848	309.419094626878	670.637780706992	919.148175356966
1.0752E-5	249.989794358007	250.007410529756	251.663849947632	309.539440940345	670.930482482489	919.296489580978
1.0776E-5	249.989794454365	250.007449946859	251.667577184145	309.65973538465	671.222379866936	919.444402607817
1.08E-5	249.989794550723	250.007489363959	251.671304378018	309.779977987823	671.513476646618	919.591916444751
1.0824E-5	249.989794647081	250.007528781053	251.675031529253	309.900168777882	671.803776583089	919.739033084478
1.0848E-5	249.989794743439	250.007568198143	251.678758637849	310.020307782832	672.093283413384	919.885754505259
1.0872E-5	249.989794839796	250.007607615228	251.682485703808	310.140395030664	672.382000850213	920.03208267106
1.0896E-5	249.989794936154	250.007647032308	251.686212727129	310.260430549356	672.669932582167	920.178019531681
1.092E-5	249.989795032512	250.007686449383	251.689939707814	310.380414366876	672.957082273915	920.323567022894
1.0944E-5	249.98979512887	250.007725866454	251.693666645864	310.500346511175	673.243453566398	920.468727066575
1.0968E-5	249.989795225228	250.00776528352	251.697393541277	310.620227010195	673.529050077026	920.613501570832
1.0992E-5	249.989795321586	250.007804700581	251.701120394056	310.740055891861	673.81387539987	920.757892430135
1.1016E-5	249.989795417944	250.007844117638	251.704847204201	310.85983318409	674.09793310585	920.901901525446
1.104E-5	249.989795514301	250.007883534689	251.708573971712	310.979558914782	674.381226742929	921.045530724339
1.1064E-5	249.989795610659	250.007922951736	251.712300696589	311.099233111826	674.663759836293	921.188781881129
1.1088E-5	249.989795707017	250.007962368778	251.716027378834	311.218855803098	674.945535888542	921.331656836998
1.1112E-5	249.989795803375	250.008001785816	251.719754018447	311.33842701646	675.22655837987	921.474157420107
1.1136E-5	249.989795899733	250.008041202849	251.723480615429	311.457946779763	675.506830768247	921.616285445728
1.116E-5	249.989795996091	250.008080619877	251.727207169779	311.577415120844	675.786356489599	921.758042716353
1.1184E-5	249.989796092449	250.0081200369	251.730933681499	311.696832067526	676.065138957987	921.899431021816
1.1208E-5	249.989796188806	250.008159453918	251.734660150589	311.816197647622	676.343181565779	922.040452139413
1.1232E-5	249.989796285164	250.008198870932	251.73838657705	311.935511888929	676.620487683832	922.181107834008
1.1256E-5	249.989796381522	250.008238287941	251.742112960882	312.054774819233	676.897060661656	922.321399858155
1.128E-5	249.98979647788	250.008277704945	251.745839302085	312.173986466307	677.172903827593	922.461329952204
1.1304E-5	249.989796574238	250.008317121945	251.749565600661	312.293146857909	677.448020488979	922.600899844418
1.1328E-5	249.989796670596	250.008356538939	251.75329185661	312.412256021788	677.72241393232	922.740111251078
1.1352E-5	249.989796766954	250.008395955929	251.757018069932	312.531313985676	677.996087423451	922.878965876593
1.1376E-5	249.989796863311	250.008435372915	251.760744240628	312.650320777294	678.269044207705	923.01746541361
1.14E-5	249.989796959669	250.008474789895	251.764470368699	312.769276424351	678.541287510076	923.155611543116
1.1424E-5	249.989797056027	250.008514206871	251.768196454145	312.888180954542	678.812820535377	923.293405934545
1.1448E-5	249.989797152385	250.008553623842	251.771922496966	313.007034395548	679.083646468403	923.430850245883
1.1472E-5	249.989797248743	250.008593040808	251.775648497164	313.125836775039	679.35376847409	923.56794612377
1.1496E-5	249.989797345101	250.008632457769	251.779374454738	313.244588120671	679.62318969767	923.704695203598
1.152E-5	249.989797441459	250.008671874726	251.783100369689	313.363288460087	679.891913264827	923.841099109619
1.1544E-5	249.989797537816	250.008711291678	251.786826242018	313.481937820917	680.159942281851	923.977159455037
1.1568E-5	249.989797634174	250.008750708625	251.790552071726	313.60053623078	680.427279835791	924.112877842109
1.1592E-5	249.989797730532	250.008790125568	251.794277858813	313.719083717279	680.693928994605	924.248255862244
1.1616E-5	249.98979782689	250.008829542506	251.798003603279	313.837580308007	680.959892807314	924.383295096095
1.164E-5	249.989797923248	250.008868959439	251.801729305125	313.956026030541	681.225174304141	924.517997113659
1.1664E-5	249.989798019606	250.008908376367	251.805454964351	314.074420912447	681.489776496668	924.652363474368
1.1688E-5	249.989798115964	250.008947793291	251.809180580959	314.192764981278	681.753702377976	924.78639572718
1.1712E-5	249.989798212321	250.008987210209	251.812906154948	314.311058264574	682.016954922789	924.920095410675
1.1736E-5	249.989798308679	250.009026627123	251.81663168632	314.429300789861	682.279537087619	925.053464053146
1.176E-5	249.989798405037	250.009066044033	251.820357175074	314.547492584654	682.541451810907	925.186503172684
1.1784E-5	249.989798501395	250.009105460937	251.824082621212	314.665633676453	682.80270201316	925.319214277274
1.1808E-5	249.989798597753	250.009144877837	251.827808024733	314.783724092746	683.063290597094	925.451598864876
1.1832E-5	249.989798694111	250.009184294732	251.831533385639	314.901763861008	683.323220447771	925.583658423518
1.1856E-5	249.989798790469	250.009223711622	251.83525870393	315.019753008701	683.582494432731	925.715394431379
1.188E-5	249.989798886826	250.009263128508	251.838983979607	315.137691563274	683.841115402132	925.846808356874
1.1904E-5	249.989798983184	250.009302545388	251.842709212669	315.255579552163	684.099086188881	925.977901658742
1.1928E-5	249.989799079542	250.009341962265	251.846434403118	315.373417002791	684.356409608768	926.108675786125
1.1952E-5	249.9897991759	250.009381379136	251.850159550955	315.491203942568	684.613088460595	926.239132178652
1.1976E-5	249.989799272258	250.009420796002	251.853884656179	315.608940398892	684.869125526309	926.369272266521
1.2E-5	249.989799368616	250.009460212864	251.857609718791	315.726626399146	685.124523571128	926.499097470582
1.2024E-5	249.989799464973	250.009499629721	251.861334738792	315.844261970701	685.379285343669	926.628609202414
1.2048E-5	249.989799561331	250.009539046573	251.865059716182	315.961847140917	685.633413576079	926.757808864403
1.2072E-5	249.989799657689	250.009578463421	251.868784650963	316.079381937137	685.886910984153	926.886697849824
1.2096E-5	249.989799754047	250.009617880264	251.872509543134	316.196866386695	686.139780267465	927.015277542918
1.212E-5	249.989799850405	250.009657297102	251.876234392696	316.314300516908	686.392024109485	927.143549318965
1.2144E-5	249.989799946763	250.009696713935	251.879959199649	316.431684355085	686.643645177706	927.271514544364
1.2168E-5	249.989800043121	250.009736130764	251.883683963995	316.549017928518	686.894646123762	927.399174576705
1.2192E-5	249.989800139478	250.009775547588	251.887408685733	316.666301264486	687.145029583549	927.526530764846
1.2216E-5	249.989800235836	250.009814964407	251.891133364864	316.783534390258	687.394798177342	927.653584448984
1.224E-5	249.989800332194	250.009854381221	251.89485800139	316.900717333088	687.643954509914	927.78033696073
1.2264E-5	249.989800428552	250.009893798031	251.898582595309	317.017850120217	687.892501170653	927.906789623179
1.2288E-5	249.98980052491	250.009933214835	251.902307146624	317.134932778873	688.140440733674	928.032943750982
1.2312E-5	249.989800621268	250.009972631635	251.906031655334	317.251965336272	688.387775757939	928.158800650417
1.2336E-5	249.989800717626	250.010012048431	251.90975612144	317.368947819615	688.634508787366	928.284361619459
1.236E-5	249.989800813983	250.010051465221	251.913480544942	317.485880256093	688.880642350941	928.409627947848
1.2384E-5	249.989800910341	250.010090882007	251.917204925842	317.602762672881	689.126178962834	928.534600917156
1.2408E-5	249.989801006699	250.010130298788	251.920929264139	317.719595097142	689.371121122502	928.659281800861
1.2432E-5	249.989801103057	250.010169715565	251.924653559834	317.836377556028	689.615471314807	928.783671864404
1.2456E-5	249.989801199415	250.010209132336	251.928377812928	317.953110076674	689.859232010116	928.907772365265
1.248E-5	249.989801295773	250.010248549103	251.932102023421	318.069792686206	690.102405664416	929.031584553022
1.2504E-5	249.989801392131	250.010287965865	251.935826191315	318.186425411735	690.344994719413	929.155109669419
1.2528E-5	249.989801488488	250.010327382622	251.939550316608	318.303008280358	690.587001602645	929.27834894843
1.2552E-5	249.989801584846	250.010366799375	251.943274399303	318.419541319162	690.828428727578	929.401303616321
1.2576E-5	249.989801681204	250.010406216123	251.946998439399	318.536024555217	691.069278493719	929.523974891717
1.26E-5	249.989801777562	250.010445632866	251.950722436897	318.652458015584	691.30955328671	929.646363985657
1.2624E-5	249.98980187392	250.010485049604	251.954446391797	318.768841727309	691.549255478438	929.768472101664
1.2648E-5	249.989801970278	250.010524466338	251.958170304101	318.885175717424	691.788387427127	929.8903004358
1.2672E-5	249.989802066636	250.010563883067	251.961894173808	319.00146001295	692.026951477447	930.011850176732
1.2696E-5	249.989802162993	250.010603299791	251.96561800092	319.117694640894	692.264949960605	930.133122505784
1.272E-5	249.989802259351	250.01064271651	251.969341785436	319.233879628249	692.50238519445	930.254118597006
1.2744E-5	249.989802355709	250.010682133225	251.973065527358	319.350015001998	692.739259483566	930.374839617224
1.2768E-5	249.989802452067	250.010721549935	251.976789226686	319.466100789107	692.975575119368	930.495286726104
1.2792E-5	249.989802548425	250.01076096664	251.98051288342	319.582137016533	693.211334380204	930.615461076206
1.2816E-5	249.989802644783	250.01080038334	251.984236497561	319.698123711216	693.446539531441	930.735363813044
1.284E-5	249.989802741141	250.010839800036	251.98796006911	319.814060900086	693.681192825566	930.854996075138
1.2864E-5	249.989802837498	250.010879216727	251.991683598066	319.929948610059	693.915296502275	930.974358994076
1.2888E-5	249.989802933856	250.010918633413	251.995407084432	320.045786868037	694.148852788567	931.093453694563
1.2912E-5	249.989803030214	250.010958050094	251.999130528206	320.161575700911	694.381863898838	931.21228129448
1.2936E-5	249.989803126572	250.010997466771	252.00285392939	320.277315135557	694.614332034966	931.330842904937
1.296E-5	249.98980322293	250.011036883443	252.006577287985	320.393005198839	694.846259386404	931.449139630326
1.2984E-5	249.989803319288	250.01107630011	252.01030060399	320.508645917608	695.077648130273	931.567172568375
1.3008E-5	249.989803415646	250.011115716772	252.014023877407	320.624237318701	695.308500431443	931.684942810199
1.3032E-5	249.989803512003	250.01115513343	252.017747108236	320.739779428943	695.538818442627	931.802451440355
1.3056E-5	249.989803608361	250.011194550083	252.021470296477	320.855272275145	695.768604304463	931.919699536893
1.308E-5	249.989803704719	250.011233966731	252.025193442131	320.970715884107	695.997860145606	932.036688171403
1.3104E-5	249.989803801077	250.011273383374	252.028916545199	321.086110282614	696.226588082805	932.153418409072
1.3128E-5	249.989803897435	250.011312800013	252.032639605681	321.201455497437	696.454790220998	932.269891308729
1.3152E-5	249.989803993793	250.011352216647	252.036362623578	321.316751555338	696.682468653387	932.386107922896
1.3176E-5	249.989804090151	250.011391633276	252.04008559889	321.431998483061	696.909625461525	932.502069297839
1.32E-5	249.989804186508	250.0114310499	252.043808531617	321.547196307341	697.1362627154	932.617776473616
1.3224E-5	249.989804282866	250.01147046652	252.047531421762	321.662345054897	697.362382473514	932.733230484122
1.3248E-5	249.989804379224	250.011509883135	252.051254269323	321.777444752438	697.587986782965	932.848432357143
1.3272E-5	249.989804475582	250.011549299745	252.054977074301	321.892495426656	697.813077679529	932.963383114397
1.3296E-5	249.98980457194	250.011588716351	252.058699836697	322.007497104234	698.037657187736	933.078083771584
1.332E-5	249.989804668298	250.011628132951	252.062422556512	322.12244981184	698.261727320954	933.192535338433
1.3344E-5	249.989804764656	250.011667549547	252.066145233746	322.237353576127	698.485290081463	933.306738818747
1.3368E-5	249.989804861013	250.011706966138	252.0698678684	322.35220842374	698.708347460536	933.420695210446
1.3392E-5	249.989804957371	250.011746382725	252.073590460474	322.467014381306	698.930901438514	933.534405505618
1.3416E-5	249.989805053729	250.011785799307	252.077313009969	322.581771475441	699.152953984881	933.647870690558
1.344E-5	249.989805150087	250.011825215884	252.081035516885	322.696479732749	699.374507058347	933.761091745815
1.3464E-5	249.989805246445	250.011864632456	252.084757981222	322.811139179819	699.595562606913	933.874069646236
1.3488E-5	249.989805342803	250.011904049023	252.088480402983	322.925749843227	699.816122567952	933.986805361008
1.3512E-5	249.989805439161	250.011943465586	252.092202782166	323.040311749539	700.036188868282	934.099299853701
1.3536E-5	249.989805535518	250.011982882144	252.095925118772	323.154824925303	700.255763424238	934.211554082313
1.356E-5	249.989805631876	250.012022298697	252.099647412803	323.269289397058	700.474848141746	934.32356899931
1.3584E-5	249.989805728234	250.012061715245	252.103369664258	323.383705191329	700.693444916392	934.435345551668
1.3608E-5	249.989805824592	250.012101131789	252.107091873139	323.498072334626	700.9115556335	934.546884680915
1.3632E-5	249.98980592095	250.012140548328	252.110814039445	323.612390853448	701.129182168194	934.658187323172
1.3656E-5	249.989806017308	250.012179964862	252.114536163177	323.726660774281	701.346326385475	934.769254409193
1.368E-5	249.989806113666	250.012219381392	252.118258244336	323.840882123597	701.562990140288	934.880086864405
1.3704E-5	249.989806210023	250.012258797916	252.121980282923	323.955054927855	701.779175277591	934.990685608952
1.3728E-5	249.989806306381	250.012298214436	252.125702278937	324.069179213502	701.994883632427	935.101051557728
1.3752E-5	249.989806402739	250.012337630952	252.12942423238	324.183255006969	702.210117029984	935.21118562042
1.3776E-5	249.989806499097	250.012377047462	252.133146143252	324.297282334679	702.424877285671	935.321088701547
1.38E-5	249.989806595455	250.012416463968	252.136868011553	324.411261223036	702.63916620518	935.430761700497
1.3824E-5	249.989806691813	250.012455880469	252.140589837285	324.525191698436	702.852985584554	935.540205511566
1.3848E-5	249.989806788171	250.012495296965	252.144311620447	324.63907378726	703.066337210252	935.649421023995
1.3872E-5	249.989806884528	250.012534713456	252.148033361041	324.752907515875	703.279222859213	935.758409122009
1.3896E-5	249.989806980886	250.012574129943	252.151755059066	324.866692910635	703.491644298923	935.867170684851
1.392E-5	249.989807077244	250.012613546425	252.155476714523	324.980429997883	703.703603287479	935.975706586824
1.3944E-5	249.989807173602	250.012652962902	252.159198327413	325.094118803948	703.915101573651	936.084017697321
1.3968E-5	249.98980726996	250.012692379375	252.162919897737	325.207759355144	704.126140896945	936.192104880864
1.3992E-5	249.989807366318	250.012731795843	252.166641425495	325.321351677774	704.336722987668	936.299968997144
1.4016E-5	249.989807462676	250.012771212306	252.170362910687	325.434895798128	704.546849566986	936.407610901046
1.404E-5	249.989807559033	250.012810628764	252.174084353314	325.548391742483	704.75652234699	936.515031442696
1.4064E-5	249.989807655391	250.012850045217	252.177805753377	325.661839537101	704.965743030755	936.622231467488
1.4088E-5	249.989807751749	250.012889461666	252.181527110876	325.775239208232	705.174513312399	936.729211816118
1.4112E-5	249.989807848107	250.01292887811	252.185248425812	325.888590782114	705.382834877145	936.835973324626
1.4136E-5	249.989807944465	250.012968294549	252.188969698185	326.001894284972	705.590709401381	936.942516824421
1.416E-5	249.989808040823	250.013007710984	252.192690927995	326.115149743015	705.798138552718	937.048843142318
1.4184E-5	249.989808137181	250.013047127414	252.196412115244	326.228357182443	706.005123990048	937.154953100573
1.4208E-5	249.989808233538	250.013086543839	252.200133259932	326.341516629439	706.211667363603	937.260847516914
1.4232E-5	249.989808329896	250.013125960259	252.20385436206	326.454628110177	706.417770315014	937.366527204573
1.4256E-5	249.989808426254	250.013165376674	252.207575421627	326.567691650814	706.623434477365	937.471992972321
1.428E-5	249.989808522612	250.013204793085	252.211296438635	326.680707277496	706.828661475253	937.577245624495
1.4304E-5	249.98980861897	250.013244209491	252.215017413085	326.793675016357	707.033452924842	937.682285961038
1.4328E-5	249.989808715328	250.013283625892	252.218738344975	326.906594893515	707.23781043392	937.787114777522
1.4352E-5	249.989808811686	250.013323042289	252.222459234308	327.019466935077	707.441735601953	937.891732865184
1.4376E-5	249.989808908043	250.013362458681	252.226180081084	327.132291167137	707.645230020143	937.996141010956
1.44E-5	249.989809004401	250.013401875068	252.229900885303	327.245067615775	707.84829527148	938.100339997496
1.4424E-5	249.989809100759	250.01344129145	252.233621646966	327.357796307059	708.050932930794	938.204330603217
1.4448E-5	249.989809197117	250.013480707828	252.237342366073	327.470477267042	708.253144564815	938.308113602318
1.4472E-5	249.989809293475	250.0135201242	252.241063042626	327.583110521766	708.454931732219	938.411689764815
1.4496E-5	249.989809389833	250.013559540568	252.244783676623	327.695696097259	708.656295983687	938.51505985657
1.452E-5	249.989809486191	250.013598956932	252.248504268067	327.808234019536	708.857238861953	938.618224639317
1.4544E-5	249.989809582548	250.01363837329	252.252224816958	327.9207243146	709.057761901859	938.721184870697
1.4568E-5	249.989809678906	250.013677789644	252.255945323295	328.033167008439	709.257866630402	938.823941304283
1.4592E-5	249.989809775264	250.013717205993	252.259665787081	328.145562127028	709.457554566792	938.926494689609
1.4616E-5	249.989809871622	250.013756622337	252.263386208314	328.257909696332	709.656827222496	939.028845772199
1.464E-5	249.98980996798	250.013796038677	252.267106586996	328.370209742299	709.855686101294	939.130995293596
1.4664E-5	249.989810064338	250.013835455012	252.270826923128	328.482462290866	710.054132699323	939.232943991386
1.4688E-5	249.989810160696	250.013874871342	252.27454721671	328.594667367958	710.252168505132	939.334692599232
1.4712E-5	249.989810257053	250.013914287667	252.278267467742	328.706824999484	710.44979499973	939.436241846894
1.4736E-5	249.989810353411	250.013953703988	252.281987676225	328.818935211342	710.64701365663	939.537592460264
1.476E-5	249.989810449769	250.013993120304	252.28570784216	328.930998029416	710.843825941904	939.638745161386
1.4784E-5	249.989810546127	250.014032536615	252.289427965547	329.043013479578	711.040233314229	939.739700668485
1.4808E-5	249.989810642485	250.014071952921	252.293148046386	329.154981587687	711.23623722493	939.840459695996
1.4832E-5	249.989810738843	250.014111369222	252.296868084679	329.266902379587	711.431839118034	939.941022954588
1.4856E-5	249.9898108352	250.014150785519	252.300588080425	329.37877588111	711.627040430312	940.041391151188
1.488E-5	249.989810931558	250.014190201811	252.304308033626	329.490602118077	711.821842591331	940.141564989011
1.4904E-5	249.989811027916	250.014229618099	252.308027944281	329.602381116292	712.016247023493	940.241545167584
1.4928E-5	249.989811124274	250.014269034381	252.311747812392	329.714112901549	712.210255142085	940.341332382768
1.4952E-5	249.989811220632	250.014308450659	252.315467637959	329.825797499628	712.403868355324	940.44092732679
1.4976E-5	249.98981131699	250.014347866932	252.319187420983	329.937434936296	712.597088064405	940.540330688259
1.5E-5	249.989811413348	250.014387283201	252.322907161463	330.049025237306	712.789915663538	940.6395431522
1.5024E-5	249.989811509705	250.014426699464	252.326626859401	330.1605684284	712.982352540001	940.738565400072
1.5048E-5	249.989811606063	250.014466115723	252.330346514798	330.272064535304	713.174400074178	940.837398109795
1.5072E-5	249.989811702421	250.014505531977	252.334066127653	330.383513583735	713.366059639606	940.936041955772
1.5096E-5	249.989811798779	250.014544948226	252.337785697967	330.494915599393	713.557332603017	941.034497608917
1.512E-5	249.989811895137	250.014584364471	252.341505225741	330.606270607967	713.748220324382	941.132765736674
1.5144E-5	249.989811991495	250.014623780711	252.345224710975	330.717578635132	713.938724156953	941.230847003043
1.5168E-5	249.989812087853	250.014663196946	252.348944153671	330.828839706551	714.128845447305	941.328742068603
1.5192E-5	249.98981218421	250.014702613176	252.352663553827	330.940053847873	714.318585535379	941.426451590534
1.5216E-5	249.989812280568	250.014742029402	252.356382911446	331.051221084735	714.507945754524	941.523976222643
1.524E-5	249.989812376926	250.014781445623	252.360102226528	331.16234144276	714.696927431538	941.621316615381
1.5264E-5	249.989812473284	250.014820861839	252.363821499072	331.273414947558	714.885531886708	941.718473415873
1.5288E-5	249.989812569642	250.01486027805	252.36754072908	331.384441624726	715.073760433853	941.815447267933
1.5312E-5	249.989812666	250.014899694257	252.371259916553	331.495421499848	715.261614380361	941.912238812092
1.5336E-5	249.989812762358	250.014939110459	252.37497906149	331.606354598496	715.449095027236	942.008848685616
1.536E-5	249.989812858715	250.014978526656	252.378698163892	331.717240946228	715.636203669128	942.105277522528
1.5384E-5	249.989812955073	250.015017942848	252.38241722376	331.828080568588	715.822941594383	942.201525953635
1.5408E-5	249.989813051431	250.015057359036	252.386136241095	331.938873491108	716.009310085074	942.297594606541
1.5432E-5	249.989813147789	250.015096775219	252.389855215897	332.049619739308	716.195310417045	942.393484105675
1.5456E-5	249.989813244147	250.015136191397	252.393574148166	332.160319338692	716.380943859948	942.489195072309
1.548E-5	249.989813340505	250.01517560757	252.397293037903	332.270972314755	716.566211677279	942.584728124578
1.5504E-5	249.989813436863	250.015215023739	252.401011885109	332.381578692975	716.751115126422	942.680083877505
1.5528E-5	249.98981353322	250.015254439903	252.404730689784	332.492138498819	716.935655458683	942.775262943017
1.5552E-5	249.989813629578	250.015293856062	252.408449451929	332.602651757742	717.119833919325	942.870265929966
1.5576E-5	249.989813725936	250.015333272216	252.412168171544	332.713118495182	717.303651747611	942.965093444155
1.56E-5	249.989813822294	250.015372688366	252.41588684863	332.823538736569	717.487110176837	943.059746088348
1.5624E-5	249.989813918652	250.015412104511	252.419605483187	332.933912507317	717.670210434371	943.154224462299
1.5648E-5	249.98981401501	250.015451520651	252.423324075216	333.044239832826	717.852953741688	943.248529162766
1.5672E-5	249.989814111368	250.015490936787	252.427042624717	333.154520738487	718.035341314405	943.342660783535
1.5696E-5	249.989814207725	250.015530352917	252.430761131692	333.264755249673	718.217374362322	943.436619915435
1.572E-5	249.989814304083	250.015569769043	252.43447959614	333.374943391747	718.39905408945	943.530407146361
1.5744E-5	249.989814400441	250.015609185164	252.438198018062	333.485085190059	718.580381694053	943.624023061289
1.5768E-5	249.989814496799	250.015648601281	252.441916397459	333.595180669945	718.761358368681	943.717468242301
1.5792E-5	249.989814593157	250.015688017392	252.445634734331	333.705229856728	718.941985300202	943.810743268599
1.5816E-5	249.989814689515	250.015727433499	252.449353028679	333.815232775718	719.122263669842	943.903848716522
1.584E-5	249.989814785873	250.015766849602	252.453071280503	333.925189452213	719.302194653214	943.996785159571
1.5864E-5	249.98981488223	250.015806265699	252.456789489804	334.035099911496	719.481779420355	944.089553168424
1.5888E-5	249.989814978588	250.015845681792	252.460507656582	334.14496417884	719.661019135762	944.18215331095
1.5912E-5	249.989815074946	250.01588509788	252.464225780839	334.254782279501	719.839914958418	944.274586152236
1.5936E-5	249.989815171304	250.015924513963	252.467943862574	334.364554238725	720.018468041834	944.366852254597
1.596E-5	249.989815267662	250.015963930041	252.471661901787	334.474280081744	720.196679534077	944.458952177596
1.5984E-5	249.98981536402	250.016003346115	252.475379898481	334.583959833777	720.374550577805	944.550886478066
1.6008E-5	249.989815460378	250.016042762184	252.479097852655	334.69359352003	720.552082310297	944.642655710121
1.6032E-5	249.989815556735	250.016082178248	252.482815764309	334.803181165696	720.729275863489	944.734260425176
1.6056E-5	249.989815653093	250.016121594307	252.486533633445	334.912722795955	720.906132364003	944.825701171967
1.608E-5	249.989815749451	250.016161010362	252.490251460062	335.022218435974	721.082652933182	944.916978496563
1.6104E-5	249.989815845809	250.016200426412	252.493969244162	335.131668110906	721.258838687118	945.008092942388
1.6128E-5	249.989815942167	250.016239842457	252.497686985745	335.241071845893	721.434690736685	945.099045050232
1.6152E-5	249.989816038525	250.016279258498	252.501404684811	335.350429666061	721.610210187573	945.189835358274
1.6176E-5	249.989816134883	250.016318674533	252.505122341361	335.459741596528	721.785398140315	945.280464402095
1.62E-5	249.98981623124	250.016358090564	252.508839955396	335.569007662393	721.960255690318	945.370932714694
1.6224E-5	249.989816327598	250.016397506591	252.512557526916	335.678227888746	722.134783927897	945.461240826506
1.6248E-5	249.989816423956	250.016436922612	252.516275055921	335.787402300662	722.308983938302	945.551389265417
1.6272E-5	249.989816520314	250.016476338629	252.519992542413	335.896530923205	722.482856801749	945.641378556782
