time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = 0.65 V	Vb = 0.7 V	Vb = 0.75 V	Vb = 0.8 V	Vb = 0.85 V	Vb = 0.9 V	Vb = 0.95 V	Vb = 1 V
1.02E-5	686.688716915191	594.828455888152	503.724020075833	427.010284594395	362.679279568096	307.813420773753	260.241237465816	218.417131969278
1.0224E-5	686.604835887258	594.708762382664	503.608795918133	426.904604514993	362.581803402854	307.722554777035	260.155749256978	218.336101856734
1.0248E-5	686.521074865336	594.589342062519	503.493854714686	426.799185862009	362.484567855469	307.631912382462	260.070470823295	218.255270102247
1.0272E-5	686.437433518778	594.470193723165	503.379195118691	426.694027378685	362.387571769349	307.541492516866	259.985401159494	218.174635756511
1.0296E-5	686.353911518286	594.351316167906	503.26481579284	426.589127817218	362.290813996154	307.451294114726	259.900539267456	218.094197876972
1.032E-5	686.2705085359	594.232708207836	503.150715409229	426.484485938677	362.19429339571	307.361316118095	259.81588415615	218.013955527761
1.0344E-5	686.187224244994	594.11436866177	503.036892649276	426.380100512921	362.098008835938	307.271557476525	259.731434841565	217.933907779635
1.0368E-5	686.104058320262	593.996296356177	502.923346203625	426.275970318513	362.001959192776	307.182017147005	259.647190346645	217.854053709911
1.0392E-5	686.021010437722	593.878490125119	502.810074772071	426.172094142642	361.906143350104	307.092694093883	259.563149701224	217.774392402407
1.0416E-5	685.938080274699	593.76094881018	502.697077063465	426.068470781038	361.810560199668	307.003587288801	259.47931194196	217.69492294738
1.044E-5	685.855267509823	593.643671260406	502.58435179564	425.965099037899	361.715208641009	306.914695710627	259.395676112274	217.615644441467
1.0464E-5	685.77257182302	593.52665633224	502.471897695322	425.861977725805	361.62008758139	306.826018345388	259.312241262285	217.536555987624
1.0488E-5	685.689992895506	593.409902889459	502.35971349805	425.759105665644	361.525195935722	306.737554186201	259.229006448749	217.457656695071
1.0512E-5	685.607530409782	593.293409803113	502.247797948098	425.656481686537	361.430532626496	306.649302233209	259.145970734998	217.37894567923
1.0536E-5	685.525184049623	593.177175951462	502.136149798392	425.554104625755	361.336096583712	306.561261493518	259.063133190875	217.300422061669
1.056E-5	685.442953500075	593.061200219914	502.024767810429	425.451973328653	361.241886744807	306.47343098113	258.980492892681	217.222084970048
1.0584E-5	685.360838447443	592.945481500969	501.913650754207	425.350086648587	361.147902054591	306.385809716878	258.898048923111	217.143933538059
1.0608E-5	685.278838579294	592.830018694156	501.80279740814	425.248443446847	361.054141465178	306.298396728369	258.815800371195	217.065966905373
1.0632E-5	685.196953584439	592.714810705974	501.692206558985	425.147042592581	360.960603935915	306.211191049918	258.733746332243	216.988184217585
1.0656E-5	685.115183152934	592.599856449835	501.581877001766	425.045882962724	360.867288433321	306.124191722486	258.651885907785	216.91058462616
1.068E-5	685.033526976072	592.485154846004	501.471807539701	424.944963441927	360.77419393102	306.03739779362	258.570218205516	216.83316728838
1.0704E-5	684.951984746373	592.370704821547	501.361996984127	424.844282922487	360.681319409675	305.950808317397	258.488742339239	216.755931367288
1.0728E-5	684.870556157583	592.256505310266	501.252444154425	424.743840304277	360.588663856925	305.864422354358	258.407457428808	216.678876031642
1.0752E-5	684.789240904664	592.142555252652	501.143147877952	424.64363449468	360.496226267321	305.778238971456	258.326362600079	216.602000455856
1.0776E-5	684.708038683786	592.028853595823	501.034106989969	424.543664408515	360.404005642266	305.692257241992	258.245456984849	216.525303819955
1.08E-5	684.626949192326	591.915399293471	500.925320333565	424.443928967978	360.312000989951	305.606476245563	258.164739720806	216.448785309521
1.0824E-5	684.545972128858	591.802191305812	500.816786759597	424.34442710257	360.220211325292	305.520895068002	258.084209951475	216.372444115645
1.0848E-5	684.465107193145	591.689228599524	500.708505126612	424.245157749032	360.128635669875	305.435512801324	258.003866826167	216.296279434876
1.0872E-5	684.384354086139	591.5765101477	500.600474300785	424.146119851284	360.037273051891	305.350328543667	257.923709499925	216.220290469172
1.0896E-5	684.303712509969	591.464034929794	500.492693155846	424.047312360354	359.946122506079	305.265341399245	257.843737133476	216.144476425855
1.092E-5	684.223182167935	591.351801931569	500.385160573019	423.948734234324	359.855183073668	305.180550478283	257.763948893175	216.068836517558
1.0944E-5	684.142762764508	591.239810145044	500.277875440954	423.850384438256	359.76445380232	305.095954896975	257.684343950962	215.993369962183
1.0968E-5	684.062454005315	591.128058568444	500.17083665566	423.752261944142	359.67393374607	305.01155377742	257.604921484307	215.918075982851
1.0992E-5	683.982255597143	591.01654620615	500.064043120441	423.654365730832	359.583621965271	304.927346247579	257.525680676163	215.842953807857
1.1016E-5	683.902167247922	590.905272068647	499.957493745836	423.55669478398	359.493517526539	304.843331441216	257.446620714916	215.768002670624
1.104E-5	683.822188666729	590.794235172479	499.85118744955	423.459248095982	359.403619502697	304.759508497853	257.367740794342	215.693221809658
1.1064E-5	683.742319563775	590.683434540192	499.745123156396	423.362024665916	359.313926972719	304.675876562715	257.289040113552	215.618610468502
1.1088E-5	683.662559650404	590.572869200296	499.639299798231	423.265023499485	359.224439021679	304.59243478668	257.210517876953	215.544167895696
1.1112E-5	683.582908639085	590.462538187206	499.533716313897	423.168243608957	359.135154740695	304.509182326232	257.132173294195	215.469893344727
1.1136E-5	683.503366243403	590.352440541202	499.428371649157	423.071684013108	359.046073226875	304.426118343411	257.054005580129	215.395786073992
1.116E-5	683.423932178061	590.242575308382	499.32326475664	422.975343737168	358.957193583269	304.343242005762	256.976013954761	215.321845346751
1.1184E-5	683.344606158868	590.132941540609	499.218394595778	422.87922181276	358.868514918814	304.260552486292	256.898197643207	215.248070431086
1.1208E-5	683.265387902734	590.023538295471	499.113760132749	422.783317277848	358.780036348284	304.178048963418	256.820555875649	215.174460599858
1.1232E-5	683.186277127666	589.914364636234	499.009360340418	422.687629176683	358.691756992237	304.095730620921	256.743087887288	215.101015130671
1.1256E-5	683.107273552764	589.805419631793	498.905194198282	422.592156559744	358.603675976968	304.013596647904	256.665792918307	215.027733305822
1.128E-5	683.02837689821	589.696702356633	498.801260692413	422.496898483688	358.515792434459	303.931646238738	256.588670213821	214.954614412268
1.1304E-5	682.949586885267	589.588211890782	498.697558815399	422.401854011296	358.428105502328	303.849878593024	256.511719023839	214.881657741584
1.1328E-5	682.870903236274	589.479947319764	498.594087566291	422.307022211419	358.340614323783	303.768292915545	256.434938603221	214.808862589921
1.1352E-5	682.792325674637	589.371907734562	498.490845950548	422.212402158929	358.253318047572	303.68688841622	256.358328211637	214.73622825797
1.1376E-5	682.713853924824	589.264092231569	498.387832979983	422.117992934663	358.166215827935	303.605664310063	256.281887113522	214.66375405092
1.14E-5	682.635487712364	589.156499912548	498.285047672708	422.023793625376	358.079306824562	303.524619817137	256.205614578042	214.591439278422
1.1424E-5	682.557226763836	589.049129884592	498.182489053082	421.92980332369	357.992590202539	303.443754162515	256.129509879047	214.519283254552
1.1448E-5	682.479070806868	588.941981260077	498.080156151658	421.836021128041	357.906065132308	303.363066576231	256.053572295037	214.447285297769
1.1472E-5	682.401019570127	588.835053156625	497.97804800513	421.742446142633	357.819730789619	303.282556293243	255.977801109117	214.375444730882
1.1496E-5	682.323072783322	588.72834469706	497.876163656284	421.649077477389	357.733586355485	303.20222255339	255.902195608963	214.303760881014
1.152E-5	682.245230177187	588.62185500937	497.774502153943	421.5559142479	357.647631016139	303.12206460135	255.82675508678	214.232233079558
1.1544E-5	682.167491483486	588.515583226666	497.673062552922	421.462955575379	357.561863962988	303.0420816866	255.751478839265	214.160860662153
1.1568E-5	682.089856435003	588.409528487142	497.571843913973	421.370200586615	357.476284392571	302.962273063375	255.676366167569	214.089642968635
1.1592E-5	682.012324765539	588.303689934033	497.47084530374	421.277648413924	357.390891506514	302.882637990627	255.601416377262	214.018579343015
1.1616E-5	681.934896209905	588.198066715581	497.370065794705	421.185298195102	357.30568451149	302.803175731989	255.526628778292	213.947669133433
1.164E-5	681.857570503915	588.092657984993	497.269504465144	421.093149073382	357.220662619174	302.723885555732	255.452002684949	213.87691169213
1.1664E-5	681.780347384389	587.987462900404	497.169160399078	421.001200197388	357.135825046203	302.644766734728	255.377537415833	213.806306375412
1.1688E-5	681.703226589138	587.882480624836	497.069032686224	420.909450721087	357.051171014133	302.565818546412	255.303232293813	213.735852543615
1.1712E-5	681.626207856965	587.777710326167	496.969120421951	420.817899803749	356.966699749401	302.487040272743	255.229086645993	213.665549561074
1.1736E-5	681.549290927661	587.673151177086	496.869422707231	420.726546609898	356.882410483282	302.408431200168	255.155099803681	213.595396796087
1.176E-5	681.472475541994	587.568802355061	496.769938648593	420.635390309275	356.798302451848	302.329990619582	255.081271102348	213.525393620886
1.1784E-5	681.39576144171	587.464663042304	496.67066735808	420.544430076787	356.714374895932	302.251717826294	255.007599881595	213.455539411599
1.1808E-5	681.319148369527	587.360732425729	496.571607953202	420.453665092474	356.630627061085	302.173612119991	254.934085485124	213.385833548225
1.1832E-5	681.242636069126	587.257009696921	496.472759556892	420.363094541456	356.54705819754	302.095672804699	254.860727260699	213.316275414595
1.1856E-5	681.166224285153	587.153494052098	496.374121297461	420.272717613899	356.463667560171	302.017899188749	254.787524560114	213.246864398346
1.188E-5	681.089912763208	587.050184692078	496.275692308557	420.182533504973	356.380454408458	301.940290584743	254.71447673916	213.177599890887
1.1904E-5	681.013701249844	586.947080822241	496.177471729118	420.092541414806	356.297418006444	301.862846309516	254.641583157592	213.108481287369
1.1928E-5	680.937589492562	586.844181652501	496.079458703332	420.002740548448	356.214557622705	301.785565684105	254.568843179101	213.039507986655
1.1952E-5	680.861577239803	586.741486397261	495.981652380595	419.913130115833	356.131872530308	301.708448033712	254.496256171273	212.970679391289
1.1976E-5	680.785664240948	586.638994275392	495.884051915464	419.823709331731	356.049362006773	301.631492687671	254.423821505567	212.901994907466
1.2E-5	680.709850246311	586.536704510188	495.786656467625	419.734477415717	355.967025334045	301.554698979415	254.351538557276	212.833453945004
1.2024E-5	680.634135007134	586.434616329341	495.689465201841	419.645433592129	355.884861798447	301.478066246443	254.279406705501	212.765055917313
1.2048E-5	680.558518275582	586.332728964903	495.59247728792	419.556577090028	355.802870690654	301.401593830286	254.207425333118	212.696800241365
1.2072E-5	680.482999804743	586.231041653258	495.49569190067	419.467907143161	355.721051305653	301.325281076474	254.135593826748	212.628686337668
1.2096E-5	680.407579348617	586.129553635083	495.399108219861	419.379422989926	355.639402942709	301.249127334506	254.063911576726	212.560713630238
1.212E-5	680.332256662115	586.028264155324	495.302725430184	419.291123873331	355.557924905331	301.173131957817	253.992377977073	212.492881546567
1.2144E-5	680.257031501054	585.927172463159	495.206542721214	419.203009040957	355.476616501239	301.097294303746	253.920992425466	212.425189517598
1.2168E-5	680.181903622154	585.826277811967	495.110559287369	419.115077744925	355.395477042328	301.021613733504	253.849754323206	212.357636977698
1.2192E-5	680.106872783031	585.725579459299	495.014774327874	419.027329241856	355.314505844637	300.946089612147	253.778663075194	212.290223364628
1.2216E-5	680.031938742194	585.625076666846	494.919187046722	418.939762792837	355.233702228314	300.87072130854	253.707718089898	212.222948119519
1.224E-5	679.957101259041	585.524768700408	494.823796652634	418.852377663385	355.153065517584	300.79550819533	253.636918779327	212.155810686842
1.2264E-5	679.882360093853	585.424654829866	494.728602359026	418.765173123412	355.072595040717	300.720449648917	253.566264559002	212.088810514385
1.2288E-5	679.807715007793	585.324734329148	494.633603383972	418.678148447189	354.992290129997	300.645545049418	253.495754847929	212.021947053224
1.2312E-5	679.733165762897	585.225006476202	494.538798950161	418.591302913314	354.912150121686	300.570793780648	253.425389068569	211.9552197577
1.2336E-5	679.658712122075	585.125470552968	494.444188284871	418.504635804677	354.832174355998	300.496195230079	253.355166646815	211.888628085388
1.236E-5	679.584353849102	585.026125845344	494.349770619923	418.418146408423	354.752362177063	300.421748788823	253.285087011961	211.822171497077
1.2384E-5	679.510090708617	584.926971643164	494.255545191654	418.331834015923	354.672712932902	300.347453851592	253.215149596678	211.755849456744
1.2408E-5	679.435922466118	584.828007240162	494.161511240877	418.24569792274	354.593225975389	300.273309816678	253.145353836985	211.689661431525
1.2432E-5	679.361848887956	584.729231933948	494.067668012848	418.159737428592	354.513900660227	300.199316085923	253.075699172226	211.623606891695
1.2456E-5	679.287869741336	584.63064502598	493.97401475723	418.073951837325	354.434736346915	300.125472064689	253.006185045041	211.55768531064
1.248E-5	679.213984794305	584.532245821534	493.880550728062	417.988340456879	354.35573239872	300.051777161831	252.936810901341	211.491896164835
1.2504E-5	679.140193815756	584.434033629677	493.787275183721	417.902902599253	354.276888182645	299.978230789673	252.867576190285	211.426238933819
1.2528E-5	679.066496575419	584.336007763242	493.694187386894	417.817637580478	354.198203069404	299.904832363978	252.798480364252	211.360713100172
1.2552E-5	678.992892843857	584.238167538798	493.601286604539	417.732544720584	354.11967643339	299.831581303921	252.729522878815	211.295318149491
1.2576E-5	678.919382392466	584.140512276622	493.508572107856	417.647623343568	354.041307652646	299.758477032065	252.660703192721	211.230053570365
1.26E-5	678.845964993465	584.043041300678	493.416043172255	417.562872777364	353.96309610884	299.685518974334	252.592020767863	211.164918854356
1.2624E-5	678.772640419899	583.945753938585	493.32369907732	417.478292353814	353.885041187235	299.612706559984	252.523475069255	211.099913495972
1.2648E-5	678.699408445629	583.848649521592	493.23153910678	417.393881408634	353.807142276661	299.540039221583	252.45506556501	211.035036992645
1.2672E-5	678.62626884533	583.751727384554	493.139562548479	417.309639281389	353.729398769488	299.467516394981	252.386791726318	210.970288844712
1.2696E-5	678.553221394491	583.654986865907	493.047768694341	417.225565315462	353.651810061599	299.395137519287	252.318653027416	210.905668555388
1.272E-5	678.480265869404	583.558427307637	492.95615684034	417.141658858022	353.574375552364	299.322902036841	252.250648945572	210.841175630748
1.2744E-5	678.407402047166	583.462048055261	492.864726286473	417.05791926	353.497094644611	299.250809393196	252.182778961057	210.776809579703
1.2768E-5	678.334629705672	583.365848457798	492.773476336722	416.974345876055	353.419966744601	299.178859037085	252.115042557124	210.712569913977
1.2792E-5	678.261948623615	583.269827867748	492.682406299034	416.890938064549	353.342991262003	299.107050420403	252.047439219986	210.648456148091
1.2816E-5	678.189358580477	583.173985641062	492.591515485281	416.807695187518	353.266167609865	299.035382998182	251.979968438791	210.584467799336
1.284E-5	678.116859356528	583.078321137122	492.500803211238	416.724616610645	353.189495204593	298.963856228564	251.912629705603	210.520604387754
1.2864E-5	678.044450732823	582.982833718717	492.41026879655	416.64170170323	353.112973465921	298.892469572781	251.845422515376	210.456865436117
1.2888E-5	677.972132491197	582.887522752014	492.319911564705	416.558949838167	353.036601816887	298.821222495129	251.778346365937	210.393250469911
1.2912E-5	677.899904414263	582.792387606542	492.229730843002	416.47636039191	352.960379683811	298.750114462948	251.71140075796	210.329759017305
1.2936E-5	677.827766285404	582.697427655161	492.139725962527	416.393932744455	352.884306496266	298.679144946595	251.644585194948	210.266390609144
1.296E-5	677.755717888777	582.602642274043	492.049896258122	416.311666279304	352.808381687056	298.608313419427	251.577899183209	210.203144778917
1.2984E-5	677.6837590093	582.508030842647	491.960241068357	416.229560383447	352.732604692193	298.537619357772	251.511342231835	210.140021062745
1.3008E-5	677.611889432657	582.4135927437	491.870759735503	416.147614447331	352.656974950868	298.467062240911	251.444913852686	210.077018999359
1.3032E-5	677.540108945288	582.319327363167	491.781451605506	416.065827864835	352.581491905434	298.396641551054	251.378613560361	210.014138130078
1.3056E-5	677.468417334391	582.225234090236	491.692316027956	415.984200033246	352.506155001376	298.326356773321	251.312440872187	209.951377998794
1.308E-5	677.396814387913	582.13131231729	491.603352356066	415.902730353232	352.430963687294	298.256207395716	251.24639530819	209.888738151951
1.3104E-5	677.325299894551	582.037561439888	491.514559946638	415.821418228817	352.355917414872	298.18619290911	251.180476391081	209.826218138526
1.3128E-5	677.253873643744	581.943980856742	491.425938160042	415.740263067357	352.281015638864	298.116312807216	251.114683646234	209.763817510008
1.3152E-5	677.182535425675	581.850569969696	491.33748636019	415.659264279514	352.206257817063	298.04656658657	251.049016601666	209.701535820383
1.3176E-5	677.111285031262	581.757328183703	491.249203914505	415.578421279235	352.131643410286	297.97695374651	250.983474788017	209.639372626116
1.32E-5	677.040122252161	581.664254906806	491.161090193902	415.497733483722	352.057171882345	297.907473789155	250.918057738532	209.577327486129
1.3224E-5	676.969046880755	581.571349550114	491.073144572757	415.417200313412	351.982842700029	297.838126219384	250.852764989043	209.515399961785
1.3248E-5	676.898058710156	581.478611527782	490.985366428883	415.336821191953	351.908655333081	297.768910544818	250.787596077946	209.453589616869
1.3272E-5	676.827157534201	581.386040256991	490.897755143509	415.25659554618	351.834609254177	297.699826275796	250.722550546184	209.391896017575
1.3296E-5	676.756343147446	581.293635157926	490.81031010125	415.176522806092	351.760703938903	297.630872925358	250.657627937233	209.33031873248
1.332E-5	676.685615345165	581.201395653757	490.723030690084	415.096602404826	351.686938865736	297.562050009225	250.592827797075	209.268857332534
1.3344E-5	676.614973923347	581.109321170619	490.63591630133	415.01683377864	351.613313516019	297.493357045779	250.528149674185	209.207511391039
1.3368E-5	676.54441867869	581.017411137588	490.548966329621	414.937216366883	351.539827373945	297.424793556043	250.463593119515	209.146280483634
1.3392E-5	676.473949408601	580.925664986666	490.462180172881	414.857749611979	351.466479926532	297.356359063664	250.399157686469	209.085164188275
1.3416E-5	676.403565911191	580.834082152757	490.375557232301	414.778432959401	351.393270663606	297.288053094889	250.334842930891	209.024162085221
1.344E-5	676.333267985271	580.742662073652	490.289096912319	414.69926585765	351.320199077778	297.219875178553	250.270648411046	208.963273757017
1.3464E-5	676.263055430351	580.651404190005	490.20279862059	414.620247758233	351.247264664426	297.151824846055	250.206573687602	208.902498788476
1.3488E-5	676.192928046636	580.560307945315	490.116661767969	414.54137811564	351.174466921671	297.083901631342	250.142618323611	208.841836766664
1.3512E-5	676.122885635021	580.469372785909	490.030685768485	414.462656387327	351.101805350364	297.016105070889	250.078781884496	208.781287280884
1.3536E-5	676.052927997089	580.378598160921	489.944870039318	414.384082033688	351.029279454059	296.948434703683	250.01506393803	208.720849922657
1.356E-5	675.983054935109	580.287983522272	489.859214000781	414.305654518038	350.956888738999	296.880890071202	249.95146405432	208.660524285711
1.3584E-5	675.913266252033	580.197528324654	489.773717076292	414.227373306594	350.884632714095	296.813470717402	249.887981805793	208.600309965962
1.3608E-5	675.84356175149	580.107232025512	489.688378692354	414.149237868448	350.812510890904	296.746176188692	249.824616767176	208.540206561498
1.3632E-5	675.773941237786	580.017094085021	489.603198278536	414.071247675553	350.740522783616	296.679006033923	249.761368515481	208.480213672564
1.3656E-5	675.704404515898	579.927113966072	489.518175267446	413.993402202698	350.66866790903	296.611959804369	249.698236629989	208.42033090155
1.368E-5	675.634951391475	579.837291134253	489.433309094715	413.915700927489	350.596945786537	296.545037053707	249.635220692234	208.360557852969
1.3704E-5	675.565581670831	579.747625057832	489.348599198971	413.838143330332	350.525355938104	296.478237338003	249.572320285984	208.30089413345
1.3728E-5	675.496295160944	579.658115207735	489.264045021822	413.760728894408	350.453897888251	296.411560215693	249.509534997231	208.241339351715
1.3752E-5	675.427091669452	579.568761057533	489.179646007832	413.683457105657	350.382571164038	296.345005247569	249.446864414171	208.18189311857
1.3776E-5	675.357971004652	579.479562083424	489.095401604501	413.606327452758	350.311375295042	296.278571996758	249.384308127187	208.122555046888
1.38E-5	675.288932975494	579.390517764213	489.011311262245	413.529339427109	350.240309813345	296.212260028711	249.321865728841	208.063324751596
1.3824E-5	675.21997739158	579.301627581297	488.927374434377	413.452492522806	350.16937425351	296.146068911181	249.259536813847	208.004201849656
1.3848E-5	675.151104063162	579.212891018647	488.843590577084	413.375786236629	350.098568152569	296.079998214211	249.197320979069	207.945185960058
1.3872E-5	675.082312801136	579.124307562792	488.759959149408	413.299220068018	350.027891050002	296.014047510115	249.135217823496	207.886276703798
1.3896E-5	675.013603417042	579.035876702801	488.676479613227	413.222793519058	349.957342487721	295.948216373466	249.07322694823	207.827473703872
1.392E-5	674.944975723059	578.947597930269	488.593151433234	413.146506094457	349.886922010055	295.882504381076	249.011347956475	207.768776585255
1.3944E-5	674.876429532005	578.859470739296	488.509974076919	413.070357301533	349.81662916373	295.816911111981	248.949580453515	207.710184974889
1.3968E-5	674.80796465733	578.771494626473	488.426947014549	412.994346650188	349.746463497854	295.751436147428	248.887924046707	207.651698501674
1.3992E-5	674.739580913116	578.683669090869	488.344069719148	412.9184736529	349.676424563898	295.686079070859	248.826378345462	207.593316796447
1.4016E-5	674.671278114075	578.59599363401	488.261341666479	412.842737824694	349.606511915685	295.620839467894	248.764942961231	207.535039491975
1.404E-5	674.603056075544	578.508467759863	488.178762335025	412.767138683135	349.536725109367	295.555716926317	248.703617507495	207.476866222938
1.4064E-5	674.534914613481	578.421090974826	488.096331205969	412.691675748301	349.467063703416	295.490711036059	248.642401599744	207.418796625917
1.4088E-5	674.466853544468	578.333862787705	488.014047763179	412.616348542773	349.397527258599	295.425821389189	248.581294855469	207.360830339379
1.4112E-5	674.3988726857	578.246782709703	487.931911493186	412.541156591613	349.328115337972	295.361047579891	248.520296894147	207.302967003668
1.4136E-5	674.330971854991	578.159850254403	487.849921885166	412.466099422351	349.258827506856	295.296389204457	248.459407337224	207.245206260987
1.416E-5	674.263150870763	578.073064937755	487.768078430924	412.391176564962	349.189663332827	295.231845861268	248.398625808106	207.187547755392
1.4184E-5	674.195409552051	577.986426278055	487.686380624876	412.316387551857	349.120622385698	295.16741715078	248.337951932143	207.129991132771
1.4208E-5	674.127747718494	577.899933795936	487.604827964029	412.241731917858	349.051704237502	295.103102675512	248.277385336615	207.072536040837
1.4232E-5	674.060165190334	577.813587014351	487.523419947965	412.16720920019	348.982908462482	295.03890204003	248.216925650722	207.015182129117
1.4256E-5	673.992661788418	577.727385458556	487.442156078825	412.092818938456	348.914234637071	294.974814850933	248.156572505567	206.957929048932
1.428E-5	673.925237334189	577.641328656098	487.361035861287	412.018560674629	348.845682339878	294.910840716841	248.096325534147	206.900776453394
1.4304E-5	673.857891649684	577.555416136801	487.280058802554	411.944433953029	348.777251151676	294.84697924838	248.036184371337	206.843723997387
1.4328E-5	673.790624557536	577.469647432746	487.199224412334	411.870438320311	348.708940655385	294.783230058166	247.976148653878	206.786771337558
1.4352E-5	673.723435880969	577.384022078266	487.118532202825	411.796573325448	348.640750436055	294.719592760796	247.916218020365	206.729918132304
1.4376E-5	673.656325443792	577.29853960992	487.037981688696	411.722838519716	348.572680080858	294.656066972832	247.856392111234	206.673164041764
1.44E-5	673.589293070403	577.213199566492	486.957572387073	411.649233456678	348.504729179066	294.592652312788	247.79667056875	206.616508727798
1.4424E-5	673.522338585781	577.128001488964	486.877303817519	411.575757692167	348.436897322046	294.529348401118	247.737053036994	206.559951853987
1.4448E-5	673.455461815484	577.042944920511	486.797175502021	411.502410784273	348.369184103234	294.466154860199	247.677539161851	206.503493085613
1.4472E-5	673.38866258565	576.958029406485	486.717186964974	411.429192293328	348.301589118134	294.403071314323	247.618128590999	206.44713208965
1.4496E-5	673.321940722991	576.873254494399	486.637337733163	411.356101781887	348.234111964293	294.340097389684	247.558820973896	206.390868534754
1.452E-5	673.255296054792	576.788619733915	486.557627335746	411.283138814718	348.166752241295	294.277232714358	247.499615961765	206.334702091251
1.4544E-5	673.188728408909	576.704124676833	486.478055304242	411.210302958786	348.099509550742	294.214476918302	247.44051320759	206.278632431124
1.4568E-5	673.122237613764	576.619768877071	486.398621172512	411.137593783236	348.032383496246	294.15182963333	247.381512366096	206.222659228005
1.4592E-5	673.055823498346	576.535551890659	486.319324476747	411.065010859379	347.965373683409	294.089290493108	247.322613093742	206.166782157162
1.4616E-5	672.989485892205	576.451473275721	486.240164755447	410.992553760681	347.898479719817	294.026859133141	247.263815048709	206.111000895489
1.464E-5	672.923224625453	576.367532592464	486.161141549412	410.920222062744	347.831701215019	293.964535190756	247.205117890886	206.055315121495
1.4664E-5	672.857039528758	576.283729403165	486.082254401722	410.848015343295	347.765037780521	293.902318305095	247.146521281863	205.999724515291
1.4688E-5	672.790930433346	576.200063272158	486.003502857726	410.77593318217	347.698489029769	293.840208117101	247.088024884915	205.944228758584
1.4712E-5	672.724897170994	576.116533765818	485.924886465024	410.703975161302	347.632054578137	293.778204269506	247.029628364995	205.888827534663
1.4736E-5	672.65893957403	576.033140452554	485.846404773452	410.632140864706	347.565734042915	293.716306406819	246.971331388721	205.83352052839
1.476E-5	672.593057475331	575.949882902793	485.768057335072	410.560429878464	347.499527043296	293.654514175315	246.913133624363	205.778307426189
1.4784E-5	672.527250708319	575.866760688968	485.68984370415	410.488841790714	347.433433200361	293.592827223023	246.855034741837	205.723187916035
1.4808E-5	672.46151910696	575.783773385506	485.61176343715	410.417376191634	347.367452137071	293.531245199715	246.797034412689	205.668161687447
1.4832E-5	672.39586250576	575.700920568813	485.533816092712	410.346032673432	347.301583478253	293.469767756893	246.739132310089	205.613228431473
1.4856E-5	672.330280739767	575.618201817266	485.456001231642	410.274810830327	347.235826850585	293.408394547779	246.681328108816	205.558387840685
1.488E-5	672.264773644563	575.535616711202	485.3783184169	410.203710258542	347.170181882587	293.347125227303	246.623621485251	205.503639609164
1.4904E-5	672.199341056263	575.453164832897	485.300767213578	410.132730556288	347.10464820461	293.285959452095	246.566012117365	205.448983432495
1.4928E-5	672.133982811517	575.370845766564	485.223347188897	410.06187132375	347.039225448819	293.224896880467	246.508499684709	205.394419007755
1.4952E-5	672.068698747504	575.288659098337	485.146057912184	409.991132163076	346.973913249187	293.163937172409	246.451083868402	205.339946033501
1.4976E-5	672.003488701928	575.206604416259	485.068898954862	409.920512678364	346.908711241478	293.103079989576	246.393764351123	205.285564209766
1.5E-5	671.938352513021	575.12468131027	484.991869890439	409.850012475648	346.84361906324	293.042324995273	246.336540817103	205.231273238044
1.5024E-5	671.873290019536	575.042889372198	484.91497029449	409.779631162889	346.778636353791	292.981671854452	246.279412952107	205.177072821284
1.5048E-5	671.808301060747	574.961228195745	484.838199744647	409.709368349955	346.713762754206	292.921120233694	246.222380443433	205.122962663877
1.5072E-5	671.743385476448	574.879697376474	484.761557820584	409.639223648619	346.648997907311	292.860669801204	246.165442979897	205.068942471652
1.5096E-5	671.678543106946	574.798296511805	484.685044104005	409.569196672539	346.584341457664	292.800320226797	246.108600251825	205.015011951861
1.512E-5	671.613773793065	574.717025200996	484.60865817863	409.499287037246	346.519793051552	292.740071181889	246.051851951043	204.961170813176
1.5144E-5	671.54907737614	574.635883045133	484.532399630183	409.429494360138	346.455352336974	292.679922339486	245.995197770866	204.907418765672
1.5168E-5	671.484453698014	574.554869647125	484.45626804638	409.359818260463	346.391018963633	292.619873374176	245.938637406092	204.853755520827
1.5192E-5	671.41990260104	574.473984611685	484.380263016913	409.290258359306	346.326792582921	292.559923962116	245.882170552988	204.800180791505
1.5216E-5	671.355423928074	574.393227545324	484.304384133442	409.220814279582	346.262672847916	292.500073781022	245.825796909283	204.746694291953
1.524E-5	671.291017522477	574.31259805634	484.22863098958	409.151485646021	346.198659413362	292.440322510163	245.769516174159	204.693295737788
1.5264E-5	671.226683228109	574.232095754805	484.153003180878	409.082272085158	346.134751935665	292.380669830346	245.713328048242	204.639984845992
1.5288E-5	671.162420889332	574.151720252556	484.077500304819	409.013173225319	346.070950072882	292.32111542391	245.65723223359	204.586761334901
1.5312E-5	671.098230351002	574.071471163184	484.002121960802	408.944188696614	346.007253484704	292.261658974714	245.601228433689	204.533624924195
1.5336E-5	671.034111458471	573.991348102025	483.926867750128	408.875318130921	345.943661832455	292.202300168128	245.545316353437	204.480575334893
1.536E-5	670.970064057583	573.911350686145	483.851737275993	408.806561161877	345.880174779074	292.143038691024	245.489495699141	204.427612289343
