time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = 8.7 V	Vb = 9 V	Vb = 9.2 V	Vb = 9.5 V
1.23123123123123E-4	1332956.35000466	1391109.48397079	1441961.30070337	1536268.28458673
1.24124124124124E-4	1331642.28643588	1389795.86951952	1440648.50760255	1534958.31272373
1.25125125125125E-4	1330338.79291447	1388492.810849	1439346.25288511	1533658.8284591
1.26126126126126E-4	1329045.70125185	1387200.14010984	1438054.36911488	1532369.66556087
1.27127127127127E-4	1327762.847242	1385917.69342456	1436772.69281465	1531090.66171824
1.28128128128128E-4	1326490.07053677	1384645.31076331	1435501.06434231	1529821.65841925
1.29129129129129E-4	1325227.21452594	1383382.83582431	1434239.32777188	1528562.50083313
1.3013013013013E-4	1323974.12622192	1382130.11591896	1432987.33077899	1527313.03769717
1.31131131131131E-4	1322730.65614893	1380887.0018613	1431744.92453085	1526073.12120797
1.32132132132132E-4	1321496.65823627	1379653.34786173	1430511.96358034	1524842.6069167
1.33133133133133E-4	1320271.9897157	1378429.01142468	1429288.30576406	1523621.35362838
1.34134134134134E-4	1319056.51102263	1377213.85325008	1428073.81210428	1522409.22330489
1.35135135135135E-4	1317850.08570101	1376007.73713857	1426868.3467144	1521206.08097152
1.36136136136136E-4	1316652.58031164	1374810.52990011	1425671.77670801	1520011.794627
1.37137137137137E-4	1315463.86434391	1373622.10126601	1424483.97211116	1518826.23515682
1.38138138138138E-4	1314283.81013075	1372442.32380409	1423304.80577794	1517649.27624966
1.39139139139139E-4	1313112.29276659	1371271.07283694	1422134.15330893	1516480.7943168
1.4014014014014E-4	1311949.19002828	1370108.22636307	1420971.89297275	1515320.66841445
1.41141141141141E-4	1310794.38229887	1368953.66498087	1419817.90563025	1514168.78016881
1.42142142142142E-4	1309647.75249398	1367807.2718153	1418672.07466145	1513025.01370376
1.43143143143143E-4	1308509.18599086	1366668.93244707	1417534.28589502	1511889.25557112
1.44144144144144E-4	1307378.5705598	1365538.53484429	1416404.42754019	1510761.39468323
1.45145145145145E-4	1306255.79629807	1364415.96929661	1415282.39012101	1509641.32224794
1.46146146146146E-4	1305140.75556591	1363301.12835139	1414168.06641292	1508528.93170583
1.47147147147147E-4	1304033.34292495	1362193.90675227	1413061.3513814	1507424.11866947
1.48148148148148E-4	1302933.45507848	1361094.20137968	1411962.14212275	1506326.78086483
1.49149149149149E-4	1301840.99081391	1360001.91119342	1410870.33780683	1505236.81807461
1.5015015015015E-4	1300755.85094706	1358916.93717705	1409785.83962173	1504154.13208343
1.51151151151151E-4	1299677.93826829	1357839.1822843	1408708.55072026	1503078.6266249
1.52152152152152E-4	1298607.15749048	1356768.5513871	1407638.3761682	1502010.20733037
1.53153153153153E-4	1297543.41519861	1355704.95122533	1406575.22289425	1500948.78167937
1.54154154154154E-4	1296486.6198011	1354648.29035829	1405518.99964163	1499894.25895168
1.55155155155155E-4	1295436.6814826	1353598.47911765	1404469.61692116	1498846.5501809
1.56156156156156E-4	1294393.51215842	1352555.42956192	1403426.98696595	1497805.56810957
1.57157157157157E-4	1293357.02543027	1351519.05543243	1402391.02368749	1496771.22714563
1.58158158158158E-4	1292327.13654357	1350489.27211063	1401361.64263309	1495743.44332036
1.59159159159159E-4	1291303.76234595	1349465.99657681	1400338.76094471	1494722.13424754
1.6016016016016E-4	1290286.82124714	1348449.14737003	1399322.29731909	1493707.21908396
1.61161161161161E-4	1289276.23318011	1347438.64454939	1398312.17196904	1492698.61849111
1.62162162162162E-4	1288271.91956335	1346434.40965639	1397308.30658605	1491696.2545981
1.63163163163163E-4	1287273.80326437	1345436.36567853	1396310.6243039	1490700.05096565
1.64164164164164E-4	1286281.80856429	1344444.43701401	1395319.04966352	1489709.93255119
1.65165165165165E-4	1285295.86112349	1343458.54943747	1394333.50857881	1488725.82567514
1.66166166166166E-4	1284315.88794835	1342478.63006675	1393353.92830353	1487747.65798797
1.67167167167167E-4	1283341.81735889	1341504.60733072	1392380.23739925	1486775.35843847
1.68168168168168E-4	1282373.57895749	1340536.41093801	1391412.36570408	1485808.85724283
1.69169169169169E-4	1281411.10359847	1339573.97184665	1390450.24430255	1484848.08585468
1.7017017017017E-4	1280454.32335858	1338617.22223468	1389493.80549617	1483892.97693602
1.71171171171171E-4	1279503.17150832	1337666.09547153	1388542.98277499	1482943.46432898
1.72172172172172E-4	1278557.58248418	1336720.52609033	1387597.71078993	1481999.48302837
1.73173173173173E-4	1277617.49186161	1335780.4497609	1386657.92532592	1481060.9691551
1.74174174174174E-4	1276682.83632877	1334845.80326365	1385723.56327582	1480127.8599303
1.75175175175175E-4	1275753.55366109	1333916.52446413	1384794.56261505	1479200.0936502
1.76176176176176E-4	1274829.58269649	1332992.55228834	1383870.86237701	1478277.60966173
1.77177177177177E-4	1273910.86331134	1332073.82669873	1382952.40262911	1477360.34833876
1.78178178178178E-4	1272997.33639707	1331160.28867091	1382039.12444958	1476448.25105911
1.79179179179179E-4	1272088.94383747	1330251.88017092	1381130.96990481	1475541.26018208
1.8018018018018E-4	1271185.62848657	1329348.54413328	1380227.88202737	1474639.31902672
1.81181181181181E-4	1270287.33414718	1328450.22443946	1379329.80479471	1473742.37185055
1.82182182182182E-4	1269394.00555003	1327556.86589713	1378436.68310832	1472850.36382907
1.83183183183183E-4	1268505.58833339	1326668.41421986	1377548.46277354	1471963.24103562
1.84184184184184E-4	1267622.02902335	1325784.81600736	1376665.09047988	1471080.95042192
1.85185185185185E-4	1266743.2750146	1324906.01872636	1375786.51378194	1470203.43979911
1.86186186186186E-4	1265869.27455169	1324031.97069193	1374912.68108074	1469330.65781926
1.87187187187187E-4	1264999.97671082	1323162.62104927	1374043.54160561	1468462.5539574
1.88188188188188E-4	1264135.33138217	1322297.91975606	1373179.0453966	1467599.07849405
1.89189189189189E-4	1263275.28925259	1321437.81756526	1372319.14328725	1466740.18249816
1.9019019019019E-4	1262419.80178879	1320582.2660083	1371463.78688793	1465885.81781055
1.91191191191191E-4	1261568.82122104	1319731.21737881	1370612.9285695	1465035.93702775
1.92192192192192E-4	1260722.30052721	1318884.62471668	1369766.52144753	1464190.49348627
1.93193193193193E-4	1259880.19341721	1318042.4417926	1368924.51936679	1463349.44124729
1.94194194194194E-4	1259042.45431795	1317204.62309296	1368086.87688624	1462512.73508171
1.95195195195195E-4	1258209.03835855	1316371.12380518	1367253.54926437	1461680.33045562
1.96196196196196E-4	1257379.901356	1315541.89980334	1366424.49244491	1460852.18351614
1.97197197197197E-4	1256554.99980119	1314716.90763427	1365599.66304288	1460028.25107757
1.98198198198198E-4	1255734.29084524	1313896.10450391	1364779.01833109	1459208.49060795
1.99199199199199E-4	1254917.73228625	1313079.44826406	1363962.51622683	1458392.86021591
2.002002002002E-4	1254105.28255632	1312266.89739944	1363150.11527903	1457581.31863791
2.01201201201201E-4	1253296.9007089	1311458.41101512	1362341.77465566	1456773.8252257
2.02202202202202E-4	1252492.54640649	1310653.94882415	1361537.45413146	1455970.3399342
2.03203203203203E-4	1251692.17990862	1309853.47113563	1360737.11407598	1455170.82330959
2.04204204204204E-4	1250895.76206008	1309056.93884299	1359940.71544192	1454375.23647774
2.05205205205205E-4	1250103.25427958	1308264.31341256	1359148.21975376	1453583.54113291
2.06206206206206E-4	1249314.61854848	1307475.55687244	1358359.58909658	1452795.69952674
2.07207207207207E-4	1248529.81739998	1306690.63180167	1357574.78610533	1452011.67445743
2.08208208208208E-4	1247748.81390845	1305909.50131956	1356793.77395413	1451231.42925931
2.09209209209209E-4	1246971.57167909	1305132.1290754	1356016.51634604	1450454.92779255
2.1021021021021E-4	1246198.05483775	1304358.4792383	1355242.97750295	1449682.13443315
2.11211211211211E-4	1245428.22802112	1303588.51648738	1354473.1221557	1448913.0140632
2.12212212212212E-4	1244662.05636702	1302822.20600209	1353706.91553455	1448147.53206128
2.13213213213213E-4	1243899.50550498	1302059.51345282	1352944.32335971	1447385.65429322
2.14214214214214E-4	1243140.54154709	1301300.40499172	1352185.31183223	1446627.34710294
2.15215215215215E-4	1242385.13107892	1300544.84724375	1351429.84762504	1445872.5773036
2.16216216216216E-4	1241633.24115083	1299792.80729785	1350677.89787421	1445121.31216889
2.17217217217217E-4	1240884.83926932	1299044.25269845	1349929.43017038	1444373.51942455
2.18218218218218E-4	1240139.8933887	1298299.15143705	1349184.41255046	1443629.16724013
2.19219219219219E-4	1239398.37190286	1297557.47194408	1348442.81348943	1442888.22422083
2.2022022022022E-4	1238660.2436373	1296819.1830809	1347704.60189241	1442150.65939959
2.21221221221221E-4	1237925.47784127	1296084.25413199	1346969.74708683	1441416.44222941
2.22222222222222E-4	1237194.04418015	1295352.65479733	1346238.21881486	1440685.54257573
2.23223223223223E-4	1236465.91272799	1294624.35518491	1345509.98722592	1439957.93070907
2.24224224224224E-4	1235741.05396016	1293899.32580347	1344785.02286945	1439233.57729777
2.25225225225225E-4	1235019.43874624	1293177.53755536	1344063.29668777	1438512.45340097
2.26226226226226E-4	1234301.03834303	1292458.96172956	1343344.78000913	1437794.53046167
2.27227227227227E-4	1233585.82438767	1291743.56999485	1342629.44454087	1437079.78029995
2.28228228228228E-4	1232873.76889106	1291031.33439316	1341917.26236283	1436368.17510641
2.29229229229229E-4	1232164.8442312	1290322.22733306	1341208.20592082	1435659.68743567
2.3023023023023E-4	1231459.0231469	1289616.22158333	1340502.24802019	1434954.29020005
2.31231231231231E-4	1230756.27873145	1288913.29026675	1339799.3618197	1434251.95666339
2.32232232232232E-4	1230056.58442657	1288213.40685399	1339099.52082534	1433552.66043497
2.33233233233233E-4	1229359.91401633	1287516.54515761	1338402.69888442	1432856.37546361
2.34234234234234E-4	1228666.2416214	1286822.67932625	1337708.87017972	1432163.07603187
2.35235235235235E-4	1227975.5416932	1286131.78383885	1337018.00922373	1431472.73675036
2.36236236236236E-4	1227287.78900839	1285443.83349911	1336330.09085313	1430785.33255217
2.37237237237237E-4	1226602.95866329	1284758.80342995	1335645.0902233	1430100.83868748
2.38238238238238E-4	1225921.02606856	1284076.66906815	1334962.9828029	1429419.23071819
2.39239239239239E-4	1225241.9669439	1283397.40615912	1334283.7443687	1428740.48451272
2.4024024024024E-4	1224565.75731289	1282720.99075173	1333607.35100041	1428064.57624091
2.41241241241241E-4	1223892.37349797	1282047.39919327	1332933.77907563	1427391.48236903
2.42242242242242E-4	1223221.79211547	1281376.60812452	1332263.00526498	1426721.17965486
2.43243243243243E-4	1222553.99007078	1280708.59447489	1331595.0065272	1426053.6451429
2.44244244244244E-4	1221888.94455356	1280043.33545773	1330929.76010449	1425388.8561597
2.45245245245245E-4	1221226.63303318	1279380.80856565	1330267.24351785	1424726.79030922
2.46246246246246E-4	1220567.03325407	1278720.99156598	1329607.43456254	1424067.42546835
2.47247247247247E-4	1219910.12323135	1278063.86249634	1328950.31130363	1423410.73978249
2.48248248248248E-4	1219255.88124638	1277409.39966026	1328295.8520717	1422756.71166122
2.49249249249249E-4	1218604.28584254	1276757.58162291	1327644.0354585	1422105.31977404
2.5025025025025E-4	1217955.31582097	1276108.3872069	1326994.8403128	1421456.54304623
2.51251251251251E-4	1217308.95023653	1275461.79548817	1326348.24573633	1420810.36065481
2.52252252252252E-4	1216665.16839371	1274817.78579199	1325704.23107968	1420166.75202447
2.53253253253253E-4	1216023.9498427	1274176.33768901	1325062.77593844	1419525.69682373
2.54254254254254E-4	1215385.27437551	1273537.43099136	1324423.86014931	1418887.17496108
2.55255255255255E-4	1214749.1220222	1272901.04574889	1323787.46378631	1418251.16658118
2.56256256256256E-4	1214115.4730471	1272267.16224546	1323153.56715707	1417617.65206124
2.57257257257257E-4	1213484.30794521	1271635.76099525	1322522.15079921	1416986.61200734
2.58258258258258E-4	1212855.60743862	1271006.82273924	1321893.19547675	1416358.02725094
2.59259259259259E-4	1212229.35247294	1270380.32844167	1321266.68217664	1415731.87884536
2.6026026026026E-4	1211605.52421392	1269756.2592866	1320642.59210531	1415108.14806237
2.61261261261261E-4	1210984.10404406	1269134.59667456	1320020.90668529	1414486.81638889
2.62262262262262E-4	1210365.07355927	1268515.32221923	1319401.60755194	1413867.86552364
2.63263263263263E-4	1209748.41456563	1267898.41774421	1318784.6765502	1413251.27737399
2.64264264264264E-4	1209134.10907624	1267283.8652798	1318170.09573139	1412637.03405273
2.65265265265265E-4	1208522.13930804	1266671.64705992	1317557.84735015	1412025.11787505
2.66266266266266E-4	1207912.48767875	1266061.74551901	1316947.91386131	1411415.51135542
2.67267267267267E-4	1207305.1368039	1265454.14328906	1316340.27791696	1410808.19720466
2.68268268268268E-4	1206700.06949381	1264848.82319663	1315734.92236343	1410203.158327
2.69269269269269E-4	1206097.26875077	1264245.76825996	1315131.83023848	1409600.37781719
2.7027027027027E-4	1205496.7177661	1263644.96168614	1314530.98476839	1408999.8389577
2.71271271271271E-4	1204898.39991743	1263046.38686829	1313932.36936522	1408401.52521593
2.72272272272272E-4	1204302.29876594	1262450.02738288	1313335.96762408	1407805.4202415
2.73273273273273E-4	1203708.39805364	1261855.86698697	1312741.76332042	1407211.50786361
2.74274274274274E-4	1203116.68170075	1261263.88961564	1312149.7404074	1406619.77208838
2.75275275275275E-4	1202527.13380311	1260674.07937933	1311559.88301333	1406030.19709629
2.76276276276276E-4	1201939.7386296	1260086.42056136	1310972.1754391	1405442.76723965
2.77277277277277E-4	1201354.48061971	1259500.89761539	1310386.6021557	1404857.46704015
2.78278278278278E-4	1200771.34438097	1258917.49516299	1309803.14780179	1404274.2811864
2.79279279279279E-4	1200190.31468666	1258336.1979912	1309221.79718125	1403693.19453153
2.8028028028028E-4	1199611.37647335	1257756.99105021	1308642.53526086	1403114.19209086
2.81281281281281E-4	1199034.5148386	1257179.859451	1308065.34716797	1402537.25903958
2.82282282282282E-4	1198459.71503871	1256604.78846307	1307490.21818821	1401962.38071051
2.83283283283283E-4	1197886.96248642	1256031.76351219	1306917.13376325	1401389.54259181
2.84284284284284E-4	1197316.24274872	1255460.77017821	1306346.07948862	1400818.73032488
2.85285285285285E-4	1196747.54154471	1254891.7941929	1305777.04111155	1400249.92970215
2.86286286286286E-4	1196180.84474344	1254324.8214378	1305210.00452881	1399683.12666498
2.87287287287287E-4	1195616.13836182	1253759.83794213	1304644.95578467	1399118.3073016
2.88288288288288E-4	1195053.4085626	1253196.82988079	1304081.88106883	1398555.45784507
2.89289289289289E-4	1194492.64165228	1252635.78357226	1303520.76671442	1397994.56467125
2.9029029029029E-4	1193933.8240792	1252076.6854767	1302961.59919598	1397435.61429686
2.91291291291291E-4	1193376.94243154	1251519.52219393	1302404.36512757	1396878.59337754
2.92292292292292E-4	1192821.98343542	1250964.28046157	1301849.05126083	1396323.48870595
2.93293293293293E-4	1192268.93395302	1250410.94715313	1301295.6444831	1395770.28720988
2.94294294294294E-4	1191717.78098071	1249859.50927616	1300744.13181558	1395218.97595044
2.95295295295295E-4	1191168.51164724	1249309.95397044	1300194.50041149	1394669.54212024
2.96296296296296E-4	1190621.11321194	1248762.26850618	1299646.73755435	1394121.9730416
2.97297297297297E-4	1190075.57306297	1248216.44028229	1299100.83065614	1393576.25616484
2.98298298298298E-4	1189531.8787156	1247672.45682461	1298556.76725563	1393032.37906653
2.99299299299299E-4	1188990.01781048	1247130.30578424	1298014.53501669	1392490.32944782
3.003003003003E-4	1188449.97811197	1246589.97493586	1297474.12172656	1391950.09513277
3.01301301301301E-4	1187911.74750653	1246051.45217609	1296935.51529427	1391411.66406672
3.02302302302302E-4	1187375.31400105	1245514.72552187	1296398.70374903	1390875.0243147
3.03303303303303E-4	1186840.66572129	1244979.78310886	1295863.67523858	1390340.16405982
3.04304304304304E-4	1186307.79091032	1244446.61318991	1295330.41802769	1389807.07160174
3.05305305305305E-4	1185776.67792696	1243915.20413347	1294798.9204966	1389275.73535514
3.06306306306306E-4	1185247.31524427	1243385.54442214	1294269.17113951	1388746.14384822
3.07307307307307E-4	1184719.69144807	1242857.62265113	1293741.15856312	1388218.2857212
3.08308308308308E-4	1184193.79523546	1242331.42752682	1293214.8714851	1387692.14972489
3.09309309309309E-4	1183669.61541339	1241806.94786531	1292690.29873275	1387167.72471926
3.1031031031031E-4	1183147.14089724	1241284.17259101	1292167.42924151	1386644.99967202
