Voltage (V)	Current (mA)	Voltage (V)	Current (mA)	Voltage (V)	Current (mA)	Voltage (V)	Current (mA)
	R = 1.41 KÙ		R = 1.03 KÙ		R = 0.56 KÙ		R = 0.32 KÙ
0.17569209039039	0.132577266475154	0.130457251251251	0.132184824589416	0.0825702156156156	0.151867655549319	0.045111016026026	0.141937098389168
0.176015461861862	0.132840933217485	0.130752403403403	0.132497267362084	0.0827242744744745	0.15215611233679	0.0452010107907908	0.14222178383788
0.176338833333333	0.13310471013269	0.131047555555556	0.132809801680501	0.0828783333333333	0.152444597766178	0.0452910055555556	0.142506478422252
0.176662204804805	0.133368597439535	0.131342707707708	0.133122427760604	0.0830323921921922	0.152733111891789	0.0453810003203203	0.142791182160572
0.176985576276276	0.133632595356878	0.13163785985986	0.133435145818396	0.083186451051051	0.153021654767932	0.0454709950850851	0.143075895071127
0.177308947747748	0.133896704103667	0.131933012012012	0.13374795606994	0.0833405099099099	0.153310226448922	0.0455609898498499	0.143360617172207
0.177632319219219	0.134160923898944	0.132228164164164	0.134060858731365	0.0834945687687688	0.15359882698908	0.0456509846146146	0.143645348482101
0.177955690690691	0.134425254961841	0.132523316316316	0.134373854018864	0.0836486276276276	0.153887456442733	0.0457409793793794	0.143930089019098
0.178279062162162	0.134689697511584	0.132818468468468	0.134686942148694	0.0838026864864865	0.154176114864212	0.0458309741441441	0.144214838801489
0.178602433633634	0.134954251767492	0.133113620620621	0.135000123337174	0.0839567453453453	0.154464802307855	0.0459209689089089	0.144499597847564
0.178925805105105	0.135218917948974	0.133408772772773	0.13531339780069	0.0841108042042042	0.154753518828003	0.0460109636736737	0.144784366175616
0.179249176576577	0.135483696275534	0.133703924924925	0.135626765755692	0.0842648630630631	0.155042264479006	0.0461009584384384	0.145069143803937
0.179572548048048	0.135748586966768	0.133999077077077	0.135940227418692	0.0844189219219219	0.155331039315216	0.0461909532032032	0.145353930750818
0.17989591951952	0.136013590242367	0.134294229229229	0.13625378300627	0.0845729807807808	0.155619843390994	0.046280947967968	0.145638727034555
0.180219290990991	0.136278706322112	0.134589381381381	0.136567432735069	0.0847270396396396	0.155908676760702	0.0463709427327327	0.14592353267344
0.180542662462462	0.136543935425881	0.134884533533534	0.136881176821798	0.0848810984984985	0.156197539478712	0.0464609374974975	0.146208347685769
0.180866033933934	0.136809277773643	0.135179685685686	0.13719501548323	0.0850351573573574	0.156486431599399	0.0465509322622623	0.146493172089835
0.181189405405405	0.137074733585463	0.135474837837838	0.137508948936206	0.0851892162162162	0.156775353177144	0.046640927027027	0.146778005903937
0.181512776876877	0.1373403030815	0.13576998998999	0.137822977397629	0.0853432750750751	0.157064304266334	0.0467309217917918	0.147062849146368
0.181836148348348	0.137605986482004	0.136065142142142	0.13813710108447	0.0854973339339339	0.157353284921361	0.0468209165565566	0.147347701835428
0.18215951981982	0.137871784007325	0.136360294294294	0.138451320213764	0.0856513927927928	0.157642295196623	0.0469109113213213	0.147632563989412
0.182482891291291	0.138137695877903	0.136655446446446	0.138765635002615	0.0858054516516517	0.157931335146524	0.0470009060860861	0.14791743562662
0.182806262762763	0.138403722314275	0.136950598598599	0.139080045668189	0.0859595105105105	0.158220404825471	0.0470909008508509	0.14820231676535
0.183129634234234	0.138669863537072	0.137245750750751	0.139394552427722	0.0861135693693694	0.158509504287881	0.0471808956156156	0.148487207423902
0.183453005705706	0.138936119767021	0.137540902902903	0.139709155498514	0.0862676282282282	0.158798633588173	0.0472708903803804	0.148772107620576
0.183776377177177	0.139202491224945	0.137836055055055	0.140023855097932	0.0864216870870871	0.159087792780772	0.0473608851451451	0.149057017373671
0.184099748648649	0.13946897813176	0.138131207207207	0.140338651443411	0.0865757459459459	0.159376981920111	0.0474508799099099	0.149341936701491
0.18442312012012	0.139735580708481	0.138426359359359	0.140653544752451	0.0867298048048048	0.159666201060627	0.0475408746746747	0.149626865622336
0.184746491591592	0.140002299176216	0.138721511511511	0.14096853524262	0.0868838636636637	0.159955450256761	0.0476308694394394	0.149911804154509
0.185069863063063	0.140269133756171	0.139016663663664	0.141283623131553	0.0870379225225225	0.160244729562963	0.0477208642042042	0.150196752316313
0.185393234534535	0.140536084669648	0.139311815815816	0.141598808636953	0.0871919813813814	0.160534039033686	0.047810858968969	0.150481710126052
0.185716606006006	0.140803152138045	0.139606967967968	0.141914091976589	0.0873460402402402	0.16082337872339	0.0479008537337337	0.15076667760203
0.186039977477477	0.141070336382857	0.13990212012012	0.142229473368298	0.0875000990990991	0.161112748686541	0.0479908484984985	0.151051654762552
0.186363348948949	0.141337637625676	0.140197272272272	0.142544953029985	0.087654157957958	0.16140214897761	0.0480808432632633	0.151336641625924
0.18668672042042	0.141605056088191	0.140492424424424	0.142860531179624	0.0878082168168168	0.161691579651073	0.048170838028028	0.151621638210453
0.187010091891892	0.141872591992187	0.140787576576577	0.143176208035255	0.0879622756756757	0.161981040761413	0.0482608327927928	0.151906644534443
0.187333463363363	0.142140245559548	0.141082728728729	0.143491983814988	0.0881163345345345	0.162270532363118	0.0483508275575576	0.152191660616205
0.187656834834835	0.142408017012255	0.141377880880881	0.143807858737	0.0882703933933934	0.162560054510682	0.0484408223223223	0.152476686474044
0.187980206306306	0.142675906572387	0.141673033033033	0.144123833019538	0.0884244522522522	0.162849607258606	0.0485308170870871	0.152761722126271
0.188303577777778	0.14294391446212	0.141968185185185	0.144439906880915	0.0885785111111111	0.163139190661394	0.0486208118518519	0.153046767591194
0.188626949249249	0.143212040903729	0.142263337337337	0.144756080539516	0.08873256996997	0.163428804773558	0.0487108066166166	0.153331822887124
0.188950320720721	0.143480286119588	0.142558489489489	0.145072354213793	0.0888866288288288	0.163718449649615	0.0488008013813814	0.15361688803237
0.189273692192192	0.143748650332168	0.142853641641642	0.145388728122267	0.0890406876876877	0.164008125344087	0.0488907961461461	0.153901963045245
0.189597063663664	0.14401713376404	0.143148793793794	0.14570520248353	0.0891947465465465	0.164297831911504	0.0489807909109109	0.154187047944061
0.189920435135135	0.144285736637872	0.143443945945946	0.146021777516241	0.0893488054054054	0.164587569406399	0.0490707856756757	0.154472142747129
0.190243806606607	0.144554459176434	0.143739098098098	0.14633845343913	0.0895028642642643	0.164877337883314	0.0491607804404404	0.154757247472763
0.190567178078078	0.144823301602592	0.14403425025025	0.146655230470997	0.0896569231231231	0.165167137396793	0.0492507752052052	0.155042362139276
0.19089054954955	0.145092264139314	0.144329402402402	0.146972108830712	0.089810981981982	0.16545696800139	0.04934076996997	0.155327486764984
0.191213921021021	0.145361347009667	0.144624554554555	0.147289088737213	0.0899650408408408	0.165746829751662	0.0494307647347347	0.1556126213682
0.191537292492493	0.145630550436815	0.144919706706707	0.14760617040951	0.0901190996996997	0.166036722702173	0.0495207594994995	0.155897765967242
0.191860663963964	0.145899874644027	0.145214858858859	0.147923354066683	0.0902731585585586	0.166326646907491	0.0496107542642643	0.156182920580425
0.192184035435435	0.146169319854669	0.145510011011011	0.148240639927882	0.0904272174174174	0.166616602422194	0.049700749029029	0.156468085226066
0.192507406906907	0.146438886292207	0.145805163163163	0.148558028212328	0.0905812762762763	0.166906589300861	0.0497907437937938	0.156753259922483
0.192830778378378	0.146708574180209	0.146100315315315	0.148875519139313	0.0907353351351351	0.16719660759808	0.0498807385585586	0.157038444687994
0.19315414984985	0.146978383742343	0.146395467467467	0.149193112928199	0.090889393993994	0.167486657368445	0.0499707333233233	0.157323639540918
0.193477521321321	0.147248315202379	0.14669061961962	0.14951080979842	0.0910434528528529	0.167776738666554	0.0500607280880881	0.157608844499575
0.193800892792793	0.147518368784186	0.146985771771772	0.149828609969481	0.0911975117117117	0.168066851547013	0.0501507228528529	0.157894059582284
0.194124264264264	0.147788544711735	0.147280923923924	0.150146513660958	0.0913515705705706	0.168356996064431	0.0502407176176176	0.158179284807368
0.194447635735736	0.148058843209101	0.147576076076076	0.150464521092499	0.0915056294294294	0.168647172273427	0.0503307123823824	0.158464520193146
0.194771007207207	0.148329264500457	0.147871228228228	0.150782632483824	0.0916596882882883	0.168937380228623	0.0504207071471472	0.158749765757942
0.195094378678679	0.14859980881008	0.14816638038038	0.151100848054723	0.0918137471471471	0.169227619984648	0.0505107019119119	0.159035021520079
0.19541775015015	0.148870476362349	0.148461532532533	0.151419168025061	0.091967806006006	0.169517891596137	0.0506006966766767	0.159320287497879
0.195741121621622	0.149141267381743	0.148756684684685	0.151737592614771	0.0921218648648649	0.16980819511773	0.0506906914414414	0.159605563709667
0.196064493093093	0.149412182092846	0.149051836836837	0.152056122043863	0.0922759237237237	0.170098530604075	0.0507806862062062	0.159890850173768
0.196387864564565	0.149683220720345	0.149346988988989	0.152374756532416	0.0924299825825826	0.170388898109824	0.050870680970971	0.160176146908507
0.196711236036036	0.149954383489026	0.149642141141141	0.152693496300583	0.0925840414414414	0.170679297689636	0.0509606757357357	0.160461453932211
0.197034607507508	0.150225670623782	0.149937293293293	0.153012341568589	0.0927381003003003	0.170969729398176	0.0510506705005005	0.160746771263206
0.197357978978979	0.150497082349607	0.150232445445445	0.153331292556733	0.0928921591591592	0.171260193290116	0.0511406652652653	0.161032098919819
0.19768135045045	0.150768618891599	0.150527597597598	0.153650349485386	0.093046218018018	0.171550689420131	0.05123066003003	0.161317436920379
0.198004721921922	0.151040280474959	0.15082274974975	0.153969512574993	0.0932002768768769	0.171841217842905	0.0513206547947948	0.161602785283214
0.198328093393393	0.151312067324993	0.151117901901902	0.154288782046071	0.0933543357357357	0.172131778613128	0.0514106495595596	0.161888144026654
0.198651464864865	0.151583979667109	0.151413054054054	0.154608158119212	0.0935083945945946	0.172422371785494	0.0515006443243243	0.16217351316903
0.198974836336336	0.15185601772682	0.151708206206206	0.154927641015082	0.0936624534534534	0.172712997414705	0.0515906390890891	0.162458892728671
0.199298207807808	0.152128181729745	0.152003358358358	0.155247230954418	0.0938165123123123	0.173003655555468	0.0516806338538539	0.162744282723909
0.199621579279279	0.152400471901603	0.15229851051051	0.155566928158035	0.0939705711711712	0.173294346262498	0.0517706286186186	0.163029683173077
0.199944950750751	0.152672888468223	0.152593662662663	0.155886732846818	0.09412463003003	0.173585069590513	0.0518606233833834	0.163315094094506
0.200268322222222	0.152945431655535	0.152888814814815	0.156206645241729	0.0942786888888889	0.173875825594239	0.0519506181481482	0.163600515506532
0.200591693693694	0.153218101689575	0.153183966966967	0.156526665563805	0.0944327477477478	0.174166614328409	0.0520406129129129	0.163885947427487
0.200915065165165	0.153490898796485	0.153479119119119	0.156846794034154	0.0945868066066066	0.174457435847761	0.0521306076776777	0.164171389875706
0.201238436636637	0.153763823202512	0.153774271271271	0.157167030873962	0.0947408654654655	0.174748290207039	0.0522206024424424	0.164456842869526
0.201561808108108	0.154036875134008	0.154069423423423	0.157487376304488	0.0948949243243243	0.175039177460993	0.0523105972072072	0.164742306427282
0.20188517957958	0.154310054817431	0.154364575575576	0.157807830547069	0.0950489831831832	0.175330097664381	0.052400591971972	0.165027780567311
0.202208551051051	0.154583362479346	0.154659727727728	0.158128393823113	0.095203042042042	0.175621050871965	0.0524905867367367	0.16531326530795
0.202531922522523	0.154856798346423	0.15495487987988	0.158449066354106	0.0953571009009009	0.175912037138514	0.0525805815015015	0.165598760667538
0.202855293993994	0.155130362645437	0.155250032032032	0.158769848361608	0.0955111597597598	0.176203056518804	0.0526705762662663	0.165884266664414
0.203178665465465	0.155404055603273	0.155545184184184	0.159090740067257	0.0956652186186186	0.176494109067616	0.052760571031031	0.166169783316916
0.203502036936937	0.155677877446921	0.155840336336336	0.159411741692765	0.0958192774774775	0.176785194839738	0.0528505657957958	0.166455310643387
0.203825408408408	0.155951828403476	0.156135488488488	0.159732853459919	0.0959733363363363	0.177076313889964	0.0529405605605606	0.166740848662165
0.20414877987988	0.156225908700143	0.156430640640641	0.160054075590585	0.0961273951951952	0.177367466273095	0.0530305553253253	0.167026397391594
0.204472151351351	0.156500118564233	0.156725792792793	0.160375408306702	0.0962814540540541	0.177658652043937	0.0531205500900901	0.167311956850015
0.204795522822823	0.156774458223164	0.157020944944945	0.160696851830288	0.0964355129129129	0.177949871257303	0.0532105448548549	0.167597527055771
0.205118894294294	0.157048927904463	0.157316097097097	0.161018406383437	0.0965895717717718	0.178241123968012	0.0533005396196196	0.167883108027206
0.205442265765766	0.157323527835763	0.157611249249249	0.161340072188317	0.0967436306306306	0.17853241023089	0.0533905343843844	0.168168699782665
0.205765637237237	0.157598258244807	0.157906401401401	0.161661849467178	0.0968976894894895	0.178823730100769	0.0534805291491492	0.168454302340492
0.206089008708709	0.157873119359445	0.158201553553554	0.161983738442342	0.0970517483483483	0.179115083632486	0.0535705239139139	0.168739915719033
0.20641238018018	0.158148111407635	0.158496705705706	0.162305739336211	0.0972058072072072	0.179406470880887	0.0536605186786787	0.169025539936635
0.206735751651652	0.158423234617444	0.158791857857858	0.162627852371264	0.0973598660660661	0.179697891900821	0.0537505134434434	0.169311175011645
0.207059123123123	0.15869848921705	0.15908701001001	0.162950077770057	0.0975139249249249	0.179989346747147	0.0538405082082082	0.16959682096241
0.207382494594595	0.158973875434736	0.159382162162162	0.163272415755224	0.0976679837837838	0.180280835474728	0.053930502972973	0.16988247780728
0.207705866066066	0.159249393498897	0.159677314314314	0.163594866549476	0.0978220426426426	0.180572358138433	0.0540204977377377	0.170168145564603
0.208029237537538	0.159525043638036	0.159972466466466	0.163917430375602	0.0979761015015015	0.18086391479314	0.0541104925025025	0.17045382425273
0.208352609009009	0.159800826080766	0.160267618618619	0.164240107456471	0.0981301603603604	0.18115550549373	0.0542004872672673	0.170739513890011
0.20867598048048	0.160076741055811	0.160562770770771	0.164562898015028	0.0982842192192192	0.181447130295093	0.054290482032032	0.171025214494797
0.208999351951952	0.160352788792002	0.160857922922923	0.164885802274297	0.0984382780780781	0.181738789252125	0.0543804767967968	0.171310926085441
0.209322723423423	0.160628969518283	0.161153075075075	0.165208820457381	0.0985923369369369	0.182030482419727	0.0544704715615616	0.171596648680295
0.209646094894895	0.160905283463707	0.161448227227227	0.165531952787462	0.0987463957957958	0.182322209852807	0.0545604663263263	0.171882382297713
0.209969466366366	0.161181730857436	0.161743379379379	0.165855199487801	0.0989004546546546	0.182613971606282	0.0546504610910911	0.172168126956049
0.210292837837838	0.161458311928746	0.162038531531532	0.166178560781735	0.0990545135135135	0.182905767735072	0.0547404558558559	0.172453882673658
0.210616209309309	0.161735026907022	0.162333683683684	0.166502036892685	0.0992085723723724	0.183197598294104	0.0548304506206206	0.172739649468896
0.210939580780781	0.162011876021759	0.162628835835836	0.166825628044148	0.0993626312312312	0.183489463338314	0.0549204453853854	0.173025427360118
0.211262952252252	0.162288859502565	0.162923987987988	0.167149334459701	0.0995166900900901	0.183781362922641	0.0550104401501502	0.173311216365682
0.211586323723724	0.16256597757916	0.16321914014014	0.167473156363002	0.099670748948949	0.184073297102034	0.0551004349149149	0.173597016503946
0.211909695195195	0.162843230481372	0.163514292292292	0.167797093977787	0.0998248078078078	0.184365265931446	0.0551904296796797	0.173882827793267
0.212233066666667	0.163120618439146	0.163809444444444	0.168121147527872	0.0999788666666667	0.184657269465837	0.0552804244444444	0.174168650252006
0.212556438138138	0.163398141682534	0.164104596596597	0.168445317237156	0.100132925525526	0.184949307760174	0.0553704192092092	0.174454483898523
0.21287980960961	0.163675800441704	0.164399748748749	0.168769603329615	0.100286984384384	0.18524138086943	0.055460413973974	0.174740328751176
0.213203181081081	0.163953594946934	0.164694900900901	0.169094006029306	0.100441043243243	0.185533488848587	0.0555504087387387	0.175026184828329
0.213526552552553	0.164231525428617	0.164990053053053	0.169418525560369	0.100595102102102	0.185825631752629	0.0556404035035035	0.175312052148343
0.213849924024024	0.164509592117255	0.165285205205205	0.16974316214702	0.100749160960961	0.18611780963655	0.0557303982682683	0.175597930729581
0.214173295495496	0.164787795243467	0.165580357357357	0.170067916013561	0.10090321981982	0.186410022555349	0.055820393033033	0.175883820590406
0.214496666966967	0.165066135037982	0.165875509509509	0.170392787384372	0.101057278678679	0.186702270564034	0.0559103877977978	0.176169721749183
0.214820038438438	0.165344611731645	0.166170661661662	0.170717776483915	0.101211337537538	0.186994553717617	0.0560003825625626	0.176455634224277
0.21514340990991	0.165623225555413	0.166465813813814	0.171042883536733	0.101365396396396	0.187286872071117	0.0560903773273273	0.176741558034052
0.215466781381381	0.165901976740356	0.166760965965966	0.171368108767451	0.101519455255255	0.18757922567956	0.0561803720920921	0.177027493196877
0.215790152852853	0.16618086551766	0.167056118118118	0.171693452400776	0.101673514114114	0.187871614597979	0.0562703668568569	0.177313439731117
0.216113524324324	0.166459892118624	0.16735127027027	0.172018914661495	0.101827572972973	0.188164038881414	0.0563603616216216	0.177599397655141
0.216436895795796	0.166739056774661	0.167646422422422	0.172344495774479	0.101981631831832	0.188456498584911	0.0564503563863864	0.177885366987317
0.216760267267267	0.167018359717298	0.167941574574575	0.172670195964681	0.102135690690691	0.188748993763521	0.0565403511511512	0.178171347746014
0.217083638738739	0.167297801178179	0.168236726726727	0.172996015457134	0.10228974954955	0.189041524472306	0.0566303459159159	0.178457339949604
0.21740701021021	0.16757738138906	0.168531878878879	0.173321954476955	0.102443808408408	0.18933409076633	0.0567203406806807	0.178743343616455
0.217730381681682	0.167857100581815	0.168827031031031	0.173648013249345	0.102597867267267	0.189626692700667	0.0568103354454454	0.179029358764941
0.218053753153153	0.16813695898843	0.169122183183183	0.173974191999586	0.102751926126126	0.189919330330396	0.0569003302102102	0.179315385413433
0.218377124624625	0.16841695684101	0.169417335335335	0.174300490953043	0.102905984984985	0.190212003710603	0.056990324974975	0.179601423580304
0.218700496096096	0.168697094371772	0.169712487487487	0.174626910335164	0.103060043843844	0.190504712896381	0.0570803197397397	0.179887473283928
0.219023867567568	0.168977371813053	0.17000763963964	0.174953450371481	0.103214102702703	0.19079745794283	0.0571703145045045	0.18017353454268
0.219347239039039	0.169257789397301	0.170302791791792	0.175280111287608	0.103368161561562	0.191090238905056	0.0572603092692693	0.180459607374934
0.219670610510511	0.169538347357085	0.170597943943944	0.175606893309244	0.10352222042042	0.191383055838173	0.057350304034034	0.180745691799067
0.219993981981982	0.169819045925087	0.170893096096096	0.175933796662171	0.103676279279279	0.1916759087973	0.0574402987987988	0.181031787833456
0.220317353453453	0.170099885334109	0.171188248248248	0.176260821572255	0.103830338138138	0.191968797837564	0.0575302935635636	0.181317895496477
0.220640724924925	0.170380865817065	0.1714834004004	0.176587968265446	0.103984396996997	0.192261723014099	0.0576202883283283	0.18160401480651
0.220964096396396	0.170661987606991	0.171778552552553	0.176915236967778	0.104138455855856	0.192554684382045	0.0577102830930931	0.181890145781932
0.221287467867868	0.170943250937038	0.172073704704705	0.177242627905369	0.104292514714715	0.192847681996549	0.0578002778578579	0.182176288441124
0.221610839339339	0.171224656040473	0.172368856856857	0.177570141304421	0.104446573573574	0.193140715912765	0.0578902726226226	0.182462442802467
0.221934210810811	0.171506203150682	0.172664009009009	0.177897777391223	0.104600632432432	0.193433786185854	0.0579802673873874	0.182748608884341
0.222257582282282	0.17178789250117	0.172959161161161	0.178225536392146	0.104754691291291	0.193726892870984	0.0580702621521522	0.183034786705128
0.222580953753754	0.172069724325558	0.173254313313313	0.178553418533648	0.10490875015015	0.194020036023328	0.0581602569169169	0.183320976283212
0.222904325225225	0.172351698857586	0.173549465465465	0.17888142404227	0.105062809009009	0.19431321569807	0.0582502516816817	0.183607177636975
0.223227696696697	0.172633816331112	0.173844617617618	0.17920955314464	0.105216867867868	0.194606431950395	0.0583402464464464	0.183893390784802
0.223551068168168	0.172916076980113	0.17413976976977	0.179537806067471	0.105370926726727	0.194899684835501	0.0584302412112112	0.184179615745078
0.22387443963964	0.173198481038684	0.174434921921922	0.179866183037561	0.105524985585586	0.195192974408589	0.058520235975976	0.184465852536189
0.224197811111111	0.173481028741041	0.174730074074074	0.180194684281794	0.105679044444444	0.195486300724867	0.0586102307407407	0.18475210117652
0.224521182582583	0.173763720321515	0.175025226226226	0.18052331002714	0.105833103303303	0.195779663839552	0.0587002255055055	0.18503836168446
0.224844554054054	0.174046556014562	0.175320378378378	0.180852060500655	0.105987162162162	0.196073063807866	0.0587902202702703	0.185324634078396
0.225167925525526	0.174329536054752	0.175615530530531	0.181180935929482	0.106141221021021	0.196366500685039	0.058880215035035	0.185610918376718
0.225491296996997	0.174612660676778	0.175910682682683	0.181509936540847	0.10629527987988	0.196659974526308	0.0589702097997998	0.185897214597814
0.225814668468468	0.174895930115452	0.176205834834835	0.181839062562068	0.106449338738739	0.196953485386916	0.0590602045645646	0.186183522760076
0.22613803993994	0.175179344605706	0.176500986986987	0.182168314220544	0.106603397597598	0.197247033322115	0.0591501993293293	0.186469842881893
0.226461411411411	0.175462904382593	0.176796139139139	0.182497691743764	0.106757456456456	0.19754061838716	0.0592401940940941	0.186756174981659
0.226784782882883	0.175746609681286	0.177091291291291	0.182827195359305	0.106911515315315	0.197834240637318	0.0593301888588589	0.187042519077765
0.227108154354354	0.176030460737077	0.177386443443443	0.183156825294828	0.107065574174174	0.198127900127859	0.0594201836236236	0.187328875188605
0.227431525825826	0.176314457785383	0.177681595595596	0.183486581778082	0.107219633033033	0.198421596914063	0.0595101783883884	0.187615243332574
0.227754897297297	0.176598601061738	0.177976747747748	0.183816465036906	0.107373691891892	0.198715331051214	0.0596001731531532	0.187901623528065
0.228078268768769	0.1768828908018	0.1782718998999	0.184146475299224	0.107527750750751	0.199009102594606	0.0596901679179179	0.188188015793476
0.22840164024024	0.177167327241346	0.178567052052052	0.184476612793048	0.10768180960961	0.199302911599537	0.0597801626826827	0.188474420147202
0.228725011711712	0.177451910616277	0.178862204204204	0.184806877746479	0.107835868468468	0.199596758121315	0.0598701574474474	0.188760836607641
0.229048383183183	0.177736641162614	0.179157356356356	0.185137270387706	0.107989927327327	0.199890642215254	0.0599601522122122	0.18904726519319
0.229371754654655	0.178021519116502	0.179452508508509	0.185467790945004	0.108143986186186	0.200184563936674	0.060050146976977	0.189333705922249
0.229695126126126	0.178306544714207	0.179747660660661	0.18579843964674	0.108298045045045	0.200478523340903	0.0601401417417417	0.189620158813218
0.230018497597598	0.178591718192117	0.180042812812813	0.186129216721367	0.108452103903904	0.200772520483277	0.0602301365065065	0.189906623884495
0.230341869069069	0.178877039786744	0.180337964964965	0.186460122397427	0.108606162762763	0.201066555419137	0.0603201312712713	0.190193101154484
0.230665240540541	0.179162509734722	0.180633117117117	0.186791156903551	0.108760221621622	0.201360628203832	0.060410126036036	0.190479590641585
0.230988612012012	0.179448128272808	0.180928269269269	0.18712232046846	0.10891428048048	0.20165473889272	0.0605001208008008	0.190766092364201
0.231311983483483	0.179733895637882	0.181223421421421	0.187453613320963	0.109068339339339	0.201948887541162	0.0605901155655656	0.191052606340737
0.231635354954955	0.180019812066949	0.181518573573574	0.187785035689958	0.109222398198198	0.202243074204531	0.0606801103303303	0.191339132589596
0.231958726426426	0.180305877797135	0.181813725725726	0.188116587804435	0.109376457057057	0.202537298938204	0.0607701050950951	0.191625671129183
0.232282097897898	0.180592093065693	0.182108877877878	0.18844826989347	0.109530515915916	0.202831561797566	0.0608600998598599	0.191912221977904
0.232605469369369	0.180878458109996	0.18240403003003	0.188780082186231	0.109684574774775	0.203125862838009	0.0609500946246246	0.192198785154167
0.232928840840841	0.181164973167546	0.182699182182182	0.189112024911976	0.109838633633634	0.203420202114932	0.0610400893893894	0.192485360676377
0.233252212312312	0.181451638475966	0.182994334334334	0.189444098300053	0.109992692492492	0.203714579683741	0.0611300841541542	0.192771948562945
0.233575583783784	0.181738454273004	0.183289486486486	0.189776302579899	0.110146751351351	0.204008995599852	0.0612200789189189	0.193058548832278
0.233898955255255	0.182025420796534	0.183584638638639	0.190108637981044	0.11030081021021	0.204303449918684	0.0613100736836837	0.193345161502787
0.234222326726727	0.182312538284554	0.183879790790791	0.190441104733105	0.110454869069069	0.204597942695666	0.0614000684484485	0.193631786592882
0.234545698198198	0.182599806975188	0.184174942942943	0.190773703065794	0.110608927927928	0.204892473986232	0.0614900632132132	0.193918424120975
0.23486906966967	0.182887227106684	0.184470095095095	0.191106433208909	0.110762986786787	0.205187043845827	0.061580057977978	0.194205074105477
0.235192441141141	0.183174798917418	0.184765247247247	0.191439295392345	0.110917045645646	0.205481652329899	0.0616700527427427	0.194491736564803
0.235515812612613	0.18346252264589	0.185060399399399	0.191772289846082	0.111071104504505	0.205776299493906	0.0617600475075075	0.194778411517366
0.235839184084084	0.183750398530725	0.185355551551552	0.192105416800196	0.111225163363363	0.206070985393313	0.0618500422722723	0.19506509898158
0.236162555555556	0.184038426810678	0.185650703703704	0.192438676484853	0.111379222222222	0.206365710083591	0.061940037037037	0.195351798975861
0.236485927027027	0.184326607724625	0.185945855855856	0.192772069130309	0.111533281081081	0.206660473620219	0.0620300318018018	0.195638511518625
0.236809298498499	0.184614941511575	0.186241008008008	0.193105594966916	0.11168733993994	0.206955276058683	0.0621200265665666	0.19592523662829
0.23713266996997	0.184903428410657	0.18653616016016	0.193439254225114	0.111841398798799	0.207250117454478	0.0622100213313313	0.196211974323273
0.237456041441441	0.185192068661132	0.186831312312312	0.193773047135436	0.111995457657658	0.207544997863105	0.0623000160960961	0.196498724621992
0.237779412912913	0.185480862502387	0.187126464464464	0.19410697392851	0.112149516516517	0.207839917340071	0.0623900108608609	0.196785487542868
0.238102784384384	0.185769810173935	0.187421616616617	0.194441034835053	0.112303575375375	0.208134875940893	0.0624800056256256	0.197072263104321
0.238426155855856	0.186058911915417	0.187716768768769	0.194775230085877	0.112457634234234	0.208429873721093	0.0625700003903904	0.197359051324771
0.238749527327327	0.186348167966604	0.188011920920921	0.195109559911886	0.112611693093093	0.208724910736202	0.0626599951551552	0.197645852222642
0.239072898798799	0.186637578567391	0.188307073073073	0.195444024544077	0.112765751951952	0.209019987041759	0.0627499899199199	0.197932665816354
0.23939627027027	0.186927143957805	0.188602225225225	0.19577862421354	0.112919810810811	0.209315102693307	0.0628399846846847	0.198219492124333
0.239719641741742	0.187216864377999	0.188897377377377	0.196113359151458	0.11307386966967	0.209610257746401	0.0629299794494495	0.198506331165002
0.240043013213213	0.187506740068256	0.18919252952953	0.196448229589108	0.113227928528529	0.209905452256599	0.0630199742142142	0.198793182956786
0.240366384684685	0.187796771268986	0.189487681681682	0.196783235757862	0.113381987387387	0.21020068627947	0.063109968978979	0.199080047518113
0.240689756156156	0.188086958220731	0.189782833833834	0.197118377889183	0.113536046246246	0.210495959870589	0.0631999637437437	0.199366924867407
0.241013127627628	0.188377301164158	0.190077985985986	0.197453656214629	0.113690105105105	0.210791273085537	0.0632899585085085	0.199653815023098
0.241336499099099	0.188667800340067	0.190373138138138	0.197789070965853	0.113844163963964	0.211086625979905	0.0633799532732733	0.199940718003613
0.241659870570571	0.188958455989387	0.19066829029029	0.198124622374602	0.113998222822823	0.21138201860929	0.063469948038038	0.200227633827382
0.241983242042042	0.189249268353174	0.190963442442442	0.198460310672716	0.114152281681682	0.211677451029297	0.0635599428028028	0.200514562512836
0.242306613513514	0.189540237672617	0.191258594594595	0.198796136092131	0.114306340540541	0.211972923295537	0.0636499375675676	0.200801504078404
0.242629984984985	0.189831364189034	0.191553746746747	0.199132098864878	0.114460399399399	0.212268435463632	0.0637399323323323	0.201088458542518
0.242953356456456	0.190122648143874	0.191848898898899	0.199468199223082	0.114614458258258	0.212563987589209	0.0638299270970971	0.201375425923613
0.243276727927928	0.190414089778715	0.192144051051051	0.199804437398963	0.114768517117117	0.212859579727901	0.0639199218618619	0.20166240624012
0.243600099399399	0.190705689335268	0.192439203203203	0.200140813624836	0.114922575975976	0.213155211935351	0.0640099166266266	0.201949399510474
0.243923470870871	0.190997447055373	0.192734355355355	0.200477328133113	0.115076634834835	0.21345088426721	0.0640999113913914	0.20223640575311
