time (s)	Resistance (Ù)	Resistance (Ù)
	Device 1	Device 2
0.2247	15700	11820
0.2247	15700	11820
0.2247	15710	11810
0.2247	15710	11810
0.2248	15710	11800
0.2248	15720	11800
0.2248	15720	11790
0.2248	15720	11790
0.2248	15730	11780
0.2249	15730	11780
0.2249	15730	11770
0.2249	15740	11770
0.2249	15740	11770
0.225	15740	11760
0.225	15750	11760
0.225	15750	11760
0.225	15750	11760
0.225	15750	11760
0.225	15750	11760
0.225	15750	11760
0.225	15750	11750
0.225	15750	11750
0.225	15750	11750
0.225	15750	11750
0.225	15750	11750
0.225	15750	11750
0.2251	15750	11750
0.2251	15760	11740
0.2251	15760	11740
0.2251	15760	11740
0.2251	15760	11740
0.2251	15760	11730
0.2251	15760	11730
0.2251	15770	11730
0.2252	15770	11730
0.2252	15770	11730
0.2252	15770	11720
0.2252	15770	11720
0.2252	15770	11720
0.2252	15780	11720
0.2252	15780	11710
0.2252	15780	11710
0.2253	15780	11710
0.2253	15780	11710
0.2253	15780	11700
0.2253	15780	11700
0.2253	15790	11700
0.2253	15790	11700
0.2253	15790	11700
0.2253	15790	11690
0.2254	15790	11690
0.2254	15790	11690
0.2254	15800	11690
0.2254	15800	11680
0.2254	15800	11680
0.2254	15800	11680
0.2254	15800	11680
0.2254	15800	11670
0.2255	15810	11670
0.2255	15810	11670
0.2255	15810	11670
0.2255	15810	11670
0.2255	15810	11660
0.2255	15810	11660
0.2255	15820	11660
0.2256	15820	11660
0.2256	15820	11650
0.2256	15820	11650
0.2256	15820	11650
0.2256	15820	11650
0.2256	15820	11640
0.2256	15830	11640
0.2256	15830	11640
0.2257	15830	11640
0.2257	15830	11630
0.2257	15830	11630
0.2257	15830	11630
0.2257	15840	11630
0.2257	15840	11630
0.2257	15840	11620
0.2258	15840	11620
0.2258	15840	11620
0.2258	15840	11620
0.2258	15850	11610
0.2258	15850	11610
0.2258	15850	11610
0.2259	15850	11610
0.2259	15850	11600
0.2259	15850	11600
0.2259	15860	11600
0.2259	15860	11600
0.2259	15860	11590
0.2259	15860	11590
0.226	15860	11590
0.226	15860	11590
0.226	15870	11580
0.226	15870	11580
0.226	15870	11580
0.226	15870	11580
0.2261	15870	11570
0.2261	15870	11570
0.2261	15880	11570
0.2261	15880	11570
0.2261	15880	11560
0.2261	15880	11560
0.2262	15880	11560
0.2262	15890	11560
0.2262	15890	11550
0.2262	15890	11550
0.2262	15890	11550
0.2262	15890	11550
0.2263	15890	11540
0.2263	15900	11540
0.2263	15900	11540
0.2263	15900	11540
0.2263	15900	11530
0.2264	15900	11530
0.2264	15910	11530
0.2264	15910	11530
0.2264	15910	11520
0.2264	15910	11520
0.2265	15910	11520
0.2265	15920	11510
0.2265	15920	11510
0.2265	15920	11510
0.2266	15920	11510
0.2266	15920	11500
0.2266	15930	11500
0.2266	15930	11500
0.2267	15930	11490
0.2267	15930	11490
0.2267	15940	11490
0.2267	15940	11480
0.2268	15940	11480
0.2268	15940	11480
0.2268	15950	11470
0.2269	15950	11470
0.2269	15950	11470
0.2269	15960	11460
0.2269	15960	11460
0.227	15960	11460
0.227	15960	11450
0.227	15970	11450
0.2271	15970	11450
0.2271	15970	11450
0.2271	15970	11440
0.2271	15970	11440
0.2272	15980	11440
0.2272	15980	11440
0.2272	15980	11430
0.2272	15980	11430
0.2273	15980	11430
0.2273	15990	11430
0.2273	15990	11420
0.2273	15990	11420
0.2274	15990	11420
0.2274	15990	11420
0.2274	16000	11420
0.2274	16000	11420
0.2274	16000	11410
0.2275	16000	11410
0.2275	16000	11410
0.2275	16000	11410
0.2275	16010	11410
0.2275	16010	11410
0.2276	16010	11400
0.2276	16010	11400
0.2276	16010	11400
0.2276	16010	11400
0.2276	16010	11400
0.2277	16020	11400
0.2277	16020	11400
0.2277	16020	11390
0.2277	16020	11390
0.2277	16020	11390
0.2278	16020	11390
0.2278	16020	11390
0.2278	16030	11390
0.2278	16030	11390
0.2278	16030	11390
0.2279	16030	11390
0.2279	16030	11380
0.2279	16030	11380
0.2279	16030	11380
0.2279	16040	11380
0.2279	16040	11380
0.228	16040	11380
0.228	16040	11380
0.228	16040	11380
0.228	16040	11380
0.228	16040	11370
0.2281	16040	11370
0.2281	16050	11370
0.2281	16050	11370
0.2281	16050	11370
0.2281	16050	11370
0.2281	16050	11370
0.2282	16050	11370
0.2282	16050	11370
0.2282	16050	11370
0.2282	16060	11370
0.2282	16060	11370
0.2283	16060	11360
0.2283	16060	11360
0.2283	16060	11360
0.2283	16060	11360
0.2283	16060	11360
0.2283	16060	11360
0.2284	16060	11360
0.2284	16070	11360
0.2284	16070	11360
0.2284	16070	11360
0.2284	16070	11360
0.2285	16070	11360
0.2285	16070	11360
0.2285	16070	11360
0.2285	16070	11360
0.2285	16080	11350
0.2285	16080	11350
0.2286	16080	11350
0.2286	16080	11350
0.2286	16080	11350
0.2286	16080	11350
0.2286	16080	11350
0.2286	16080	11350
0.2287	16080	11350
0.2287	16080	11350
0.2287	16090	11350
0.2287	16090	11350
0.2287	16090	11350
0.2288	16090	11350
0.2288	16090	11350
0.2288	16090	11350
0.2288	16090	11350
0.2288	16090	11350
0.2288	16090	11350
0.2289	16100	11350
0.2289	16100	11340
0.2289	16100	11340
0.2289	16100	11340
0.2289	16100	11340
0.2289	16100	11340
0.229	16100	11340
0.229	16100	11340
0.229	16100	11340
0.229	16100	11340
0.229	16110	11340
0.2291	16110	11340
0.2291	16110	11340
0.2291	16110	11340
0.2291	16110	11340
0.2291	16110	11340
0.2291	16110	11340
0.2292	16110	11340
0.2292	16110	11340
0.2292	16110	11340
0.2292	16120	11340
0.2292	16120	11340
0.2293	16120	11340
0.2293	16120	11340
0.2293	16120	11340
0.2293	16120	11340
0.2293	16120	11340
0.2293	16120	11340
0.2294	16120	11340
0.2294	16120	11340
0.2294	16130	11340
0.2294	16130	11340
0.2294	16130	11340
0.2295	16130	11340
0.2295	16130	11340
0.2295	16130	11340
0.2295	16130	11340
0.2295	16130	11340
0.2295	16130	11340
0.2296	16130	11340
0.2296	16140	11340
0.2296	16140	11340
0.2296	16140	11340
0.2296	16140	11340
0.2297	16140	11340
0.2297	16140	11340
0.2297	16140	11340
0.2297	16140	11340
0.2297	16140	11340
0.2298	16140	11340
0.2298	16140	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2298	16150	11340
0.2299	16150	11340
0.2299	16150	11340
0.2299	16150	11340
0.2299	16150	11340
0.23	16150	11340
0.23	16160	11340
0.23	16160	11340
0.2301	16160	11340
0.2301	16160	11340
0.2302	16160	11340
0.2302	16160	11340
0.2302	16170	11340
0.2303	16170	11340
0.2303	16170	11340
0.2304	16170	11340
0.2304	16170	11340
0.2304	16180	11340
0.2305	16180	11340
0.2305	16180	11340
0.2306	16180	11340
0.2306	16180	11340
0.2306	16180	11340
0.2307	16190	11340
0.2307	16190	11340
0.2308	16190	11340
0.2308	16190	11340
0.2309	16190	11340
0.2309	16190	11340
0.2309	16200	11340
0.231	16200	11340
0.231	16200	11340
0.2311	16200	11340
0.2311	16200	11340
0.2312	16200	11340
0.2312	16210	11340
0.2312	16210	11340
0.2313	16210	11340
0.2313	16210	11340
0.2314	16210	11340
0.2314	16210	11340
0.2315	16220	11340
0.2315	16220	11340
0.2316	16220	11340
0.2316	16220	11340
0.2316	16220	11340
0.2317	16220	11340
0.2317	16230	11340
0.2318	16230	11340
0.2318	16230	11340
0.2319	16230	11340
0.2319	16230	11340
0.232	16230	11340
0.232	16230	11340
0.2321	16240	11340
0.2321	16240	11340
0.2322	16240	11340
0.2322	16240	11340
0.2322	16240	11340
0.2323	16240	11340
0.2323	16250	11340
0.2324	16250	11340
0.2324	16250	11340
0.2325	16250	11340
0.2325	16250	11340
0.2326	16250	11340
0.2326	16250	11340
0.2327	16260	11340
0.2327	16260	11340
0.2328	16260	11340
0.2328	16260	11340
0.2329	16260	11340
0.2329	16260	11340
0.233	16260	11340
0.233	16270	11340
0.2331	16270	11340
0.2331	16270	11340
0.2332	16270	11340
0.2332	16270	11340
0.2333	16270	11340
0.2333	16270	11340
0.2334	16270	11340
0.2334	16280	11340
0.2335	16280	11340
0.2335	16280	11340
0.2336	16280	11340
0.2337	16280	11340
0.2337	16280	11340
0.2338	16280	11340
0.2338	16290	11340
0.2339	16290	11340
0.2339	16290	11340
0.234	16290	11340
0.234	16290	11340
0.2341	16290	11340
0.2341	16290	11340
0.2342	16290	11340
0.2343	16300	11340
0.2343	16300	11340
0.2344	16300	11340
0.2344	16300	11340
0.2345	16300	11340
0.2345	16300	11340
0.2346	16300	11340
0.2347	16300	11340
0.2347	16310	11340
0.2348	16310	11340
0.2348	16310	11340
0.2349	16310	11340
0.2349	16310	11340
0.235	16310	11340
0.2351	16310	11340
0.2351	16310	11340
0.2352	16310	11340
0.2352	16320	11340
0.2353	16320	11340
0.2354	16320	11340
0.2354	16320	11340
0.2355	16320	11340
0.2355	16320	11340
0.2356	16320	11340
0.2357	16320	11340
0.2357	16320	11340
0.2358	16330	11340
0.2359	16330	11340
0.2359	16330	11340
0.236	16330	11340
0.2361	16330	11340
0.2361	16330	11340
0.2362	16330	11340
0.2362	16330	11340
0.2363	16330	11340
0.2364	16340	11340
0.2364	16340	11340
0.2365	16340	11340
0.2366	16340	11340
0.2366	16340	11340
0.2367	16340	11340
0.2368	16340	11340
0.2368	16340	11340
0.2369	16340	11340
0.237	16340	11340
0.237	16350	11340
0.2371	16350	11340
0.2372	16350	11340
0.2373	16350	11340
0.2373	16350	11340
0.2374	16350	11340
0.2375	16350	11340
0.2375	16350	11340
0.2376	16350	11340
0.2377	16350	11340
0.2378	16350	11340
0.2378	16360	11340
0.2379	16360	11340
0.238	16360	11340
0.238	16360	11340
0.2381	16360	11340
0.2382	16360	11340
0.2383	16360	11340
0.2383	16360	11340
0.2384	16360	11340
0.2385	16360	11340
0.2386	16360	11340
0.2387	16370	11340
0.2387	16370	11340
0.2388	16370	11340
0.2389	16370	11340
0.239	16370	11340
0.239	16370	11340
0.2391	16370	11340
0.2392	16370	11340
0.2393	16370	11340
0.2394	16370	11340
0.2394	16370	11340
0.2395	16370	11340
0.2396	16370	11340
0.2397	16380	11340
0.2398	16380	11340
0.2399	16380	11340
0.2399	16380	11340
0.24	16380	11340
0.2401	16380	11340
0.2402	16380	11340
0.2403	16380	11340
0.2404	16380	11340
0.2405	16380	11340
0.2405	16380	11340
0.2406	16380	11340
0.2407	16380	11340
0.2408	16380	11340
0.2409	16390	11340
0.241	16390	11340
0.2411	16390	11340
0.2412	16390	11340
0.2413	16390	11340
0.2414	16390	11340
0.2414	16390	11340
0.2415	16390	11340
0.2416	16390	11340
0.2417	16390	11340
0.2418	16390	11340
0.2419	16390	11340
0.242	16390	11340
0.2421	16390	11340
0.2422	16390	11340
0.2423	16400	11340
0.2424	16400	11340
0.2425	16400	11340
0.2426	16400	11340
0.2427	16400	11340
0.2428	16400	11340
0.2429	16400	11340
0.243	16400	11340
0.2431	16400	11340
0.2432	16400	11340
0.2433	16400	11340
0.2434	16400	11340
0.2435	16400	11340
0.2436	16400	11340
0.2437	16400	11340
0.2438	16400	11340
0.2439	16400	11340
0.244	16400	11340
0.2441	16400	11340
0.2442	16400	11340
0.2443	16400	11340
0.2444	16410	11340
0.2445	16410	11340
0.2446	16410	11340
0.2447	16410	11340
0.2448	16410	11340
0.2449	16410	11340
0.245	16410	11340
0.2451	16410	11340
0.2452	16410	11340
0.2453	16410	11340
0.2454	16410	11340
0.2455	16410	11340
0.2456	16410	11340
0.2457	16410	11340
0.2458	16410	11340
0.2459	16410	11340
0.246	16410	11340
0.2461	16410	11340
0.2462	16410	11340
0.2463	16410	11340
0.2464	16410	11340
0.2465	16410	11340
0.2466	16410	11340
0.2467	16410	11340
0.2468	16410	11340
0.2469	16410	11340
0.247	16410	11340
0.2471	16410	11340
0.2472	16410	11340
0.2473	16410	11340
0.2474	16410	11340
0.2475	16410	11340
0.2476	16410	11340
0.2477	16410	11340
0.2478	16410	11340
0.2479	16410	11340
0.248	16410	11340
0.2481	16410	11340
0.2482	16410	11340
0.2483	16410	11340
0.2484	16410	11340
0.2485	16410	11340
0.2486	16410	11340
0.2487	16410	11340
0.2488	16420	11340
0.2489	16420	11340
0.249	16420	11340
0.2491	16420	11340
0.2492	16420	11340
0.2493	16420	11340
0.2494	16420	11340
0.2495	16420	11340
0.2496	16420	11340
0.2497	16420	11340
0.2498	16420	11340
0.2499	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.25	16420	11340
0.2501	16420	11340
0.2501	16420	11340
0.2502	16420	11340
0.2502	16420	11340
0.2503	16420	11340
0.2503	16420	11340
0.2504	16420	11340
0.2504	16420	11340
0.2505	16420	11340
0.2505	16420	11340
0.2506	16420	11340
0.2506	16420	11340
0.2507	16420	11340
0.2507	16420	11340
0.2508	16420	11340
0.2508	16420	11340
0.2509	16420	11350
0.2509	16420	11350
0.251	16420	11350
0.251	16420	11350
0.2511	16420	11350
0.2511	16420	11350
0.2512	16420	11350
0.2513	16420	11360
0.2513	16420	11360
0.2514	16420	11360
0.2515	16420	11360
0.2515	16420	11360
0.2516	16420	11370
0.2516	16420	11370
0.2517	16420	11370
0.2518	16420	11380
0.2519	16420	11380
0.2519	16420	11380
0.252	16420	11390
0.2521	16420	11390
0.2522	16420	11400
0.2523	16420	11400
0.2524	16420	11410
0.2525	16420	11420
0.2526	16420	11420
0.2527	16420	11430
0.2528	16420	11440
0.2529	16420	11440
0.2529	16420	11450
0.253	16420	11450
0.2531	16420	11460
0.2531	16420	11460
0.2532	16420	11470
0.2533	16420	11470
0.2533	16420	11480
0.2534	16420	11480
0.2534	16420	11490
0.2535	16420	11490
0.2535	16420	11500
0.2536	16420	11500
0.2536	16420	11510
0.2537	16420	11510
0.2538	16420	11520
0.2538	16420	11520
0.2539	16420	11530
0.2539	16420	11530
0.254	16420	11540
0.254	16420	11540
0.254	16420	11550
0.2541	16420	11550
0.2541	16420	11560
0.2542	16420	11560
0.2542	16420	11570
0.2543	16420	11570
0.2543	16420	11580
0.2544	16420	11580
0.2544	16420	11590
0.2545	16420	11590
0.2545	16420	11600
0.2545	16420	11600
0.2546	16420	11610
0.2546	16420	11610
0.2547	16420	11620
0.2547	16420	11620
0.2548	16420	11630
0.2548	16420	11630
0.2548	16420	11640
0.2549	16420	11650
0.2549	16420	11650
0.255	16420	11660
0.255	16420	11660
0.255	16420	11670
0.2551	16420	11670
0.2551	16420	11680
0.2552	16420	11680
0.2552	16420	11690
0.2552	16420	11690
0.2553	16420	11700
0.2553	16420	11700
0.2554	16420	11710
0.2554	16420	11710
0.2554	16420	11720
0.2555	16420	11720
0.2555	16420	11730
0.2556	16420	11740
0.2556	16420	11740
0.2556	16420	11750
0.2557	16420	11750
0.2557	16420	11760
0.2557	16420	11760
0.2558	16420	11770
0.2558	16420	11770
0.2559	16420	11780
0.2559	16420	11780
0.2559	16420	11790
0.256	16420	11800
0.256	16420	11800
0.256	16420	11810
0.2561	16420	11810
0.2561	16420	11820
0.2561	16420	11820
0.2562	16420	11830
0.2562	16420	11830
0.2563	16420	11840
0.2563	16420	11850
0.2563	16420	11850
0.2564	16420	11860
0.2564	16420	11860
0.2564	16420	11870
0.2565	16420	11870
0.2565	16420	11880
0.2565	16420	11890
0.2566	16420	11890
0.2566	16420	11900
0.2566	16420	11900
0.2567	16420	11910
0.2567	16420	11910
0.2567	16420	11920
0.2568	16420	11930
0.2568	16420	11930
0.2568	16420	11940
0.2569	16420	11940
0.2569	16420	11950
0.2569	16420	11960
0.257	16420	11960
0.257	16420	11970
0.257	16420	11970
0.2571	16420	11980
0.2571	16420	11980
0.2571	16420	11990
0.2572	16420	12000
0.2572	16420	12000
0.2572	16420	12010
0.2573	16420	12010
0.2573	16420	12020
0.2573	16420	12030
0.2574	16420	12030
0.2574	16420	12040
0.2574	16420	12040
0.2575	16420	12050
0.2575	16420	12060
0.2575	16420	12060
0.2576	16420	12070
0.2576	16420	12070
0.2576	16420	12080
0.2577	16420	12090
0.2577	16420	12090
0.2577	16420	12100
0.2578	16420	12110
0.2578	16420	12110
0.2578	16420	12120
0.2579	16420	12120
0.2579	16420	12130
0.2579	16420	12140
0.258	16420	12140
0.258	16420	12150
0.258	16420	12150
0.2581	16420	12160
0.2581	16420	12170
0.2581	16420	12170
0.2582	16420	12180
0.2582	16420	12190
0.2582	16420	12190
0.2583	16420	12200
0.2583	16420	12200
0.2583	16420	12210
0.2583	16420	12220
0.2584	16420	12220
0.2584	16420	12230
0.2584	16420	12240
0.2585	16420	12240
0.2585	16420	12250
0.2585	16420	12260
0.2586	16420	12260
0.2586	16420	12270
0.2586	16420	12270
0.2587	16420	12280
0.2587	16420	12290
0.2587	16420	12290
0.2588	16420	12300
0.2588	16420	12310
0.2588	16420	12310
0.2589	16420	12320
0.2589	16420	12330
0.2589	16420	12330
0.2589	16420	12340
0.259	16420	12350
0.259	16420	12350
0.259	16420	12360
0.2591	16420	12370
0.2591	16420	12370
0.2591	16420	12380
0.2592	16420	12390
0.2592	16420	12390
0.2592	16420	12400
0.2593	16420	12410
0.2593	16420	12410
0.2593	16420	12420
0.2594	16420	12430
0.2594	16420	12430
0.2594	16420	12440
0.2594	16420	12450
0.2595	16420	12450
0.2595	16420	12460
0.2595	16420	12470
0.2596	16420	12470
0.2596	16420	12480
0.2596	16420	12490
0.2597	16420	12490
0.2597	16420	12500
0.2597	16420	12510
0.2598	16420	12510
0.2598	16420	12520
0.2598	16420	12530
0.2598	16420	12530
0.2599	16420	12540
0.2599	16420	12550
0.2599	16420	12550
0.26	16420	12560
0.26	16420	12570
0.26	16420	12570
0.2601	16420	12580
0.2601	16420	12590
0.2601	16420	12600
0.2602	16420	12600
0.2602	16420	12610
0.2602	16420	12620
0.2602	16420	12620
0.2603	16420	12630
0.2603	16420	12640
0.2603	16420	12640
0.2604	16420	12650
0.2604	16420	12660
0.2604	16420	12660
0.2605	16420	12670
0.2605	16420	12680
0.2605	16420	12690
0.2606	16420	12690
0.2606	16420	12700
0.2606	16420	12710
0.2606	16420	12710
0.2607	16420	12720
0.2607	16420	12730
0.2607	16420	12740
0.2608	16420	12740
0.2608	16420	12750
0.2608	16420	12760
0.2609	16420	12760
0.2609	16420	12770
0.2609	16420	12780
0.261	16420	12790
0.261	16420	12790
0.261	16420	12800
0.261	16420	12810
0.2611	16420	12810
0.2611	16420	12820
0.2611	16420	12830
0.2612	16420	12840
0.2612	16420	12840
0.2612	16420	12850
0.2613	16420	12860
0.2613	16420	12870
0.2613	16420	12870
0.2614	16420	12880
0.2614	16420	12890
0.2614	16420	12890
0.2615	16420	12900
0.2615	16420	12910
0.2615	16420	12920
0.2615	16420	12920
0.2616	16420	12930
0.2616	16420	12940
0.2616	16420	12950
0.2617	16420	12950
0.2617	16420	12960
0.2617	16420	12970
0.2618	16420	12980
0.2618	16420	12980
0.2618	16420	12990
0.2619	16420	13000
0.2619	16420	13010
0.2619	16420	13010
0.262	16420	13020
0.262	16420	13030
0.262	16420	13040
0.262	16420	13040
0.2621	16420	13050
0.2621	16420	13060
0.2621	16420	13070
0.2622	16420	13070
0.2622	16420	13080
0.2622	16420	13090
0.2623	16420	13100
0.2623	16420	13100
0.2623	16420	13110
0.2624	16420	13120
0.2624	16420	13130
0.2624	16420	13130
0.2625	16420	13140
0.2625	16420	13150
0.2625	16420	13160
0.2626	16420	13170
0.2626	16420	13170
0.2626	16420	13180
0.2626	16420	13190
0.2627	16420	13200
0.2627	16420	13200
0.2627	16420	13210
0.2628	16420	13220
0.2628	16420	13230
0.2628	16420	13230
0.2629	16420	13240
0.2629	16420	13250
0.2629	16420	13260
0.263	16420	13270
0.263	16420	13270
0.263	16420	13280
0.2631	16420	13290
0.2631	16420	13300
0.2631	16420	13310
0.2632	16420	13310
0.2632	16420	13320
0.2632	16420	13330
0.2633	16420	13340
0.2633	16420	13340
0.2633	16420	13350
0.2634	16420	13360
0.2634	16420	13370
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2634	16420	13380
0.2635	16420	13380
0.2635	16420	13390
0.2635	16420	13390
0.2635	16420	13390
0.2635	16420	13400
0.2635	16420	13400
0.2635	16420	13400
0.2635	16420	13410
0.2636	16420	13410
0.2636	16420	13410
0.2636	16420	13420
0.2636	16420	13420
0.2636	16420	13420
0.2636	16410	13430
0.2636	16410	13430
0.2637	16410	13430
0.2637	16410	13440
0.2637	16410	13440
0.2637	16410	13440
0.2637	16410	13450
0.2637	16410	13450
0.2637	16410	13450
0.2637	16410	13460
0.2638	16410	13460
0.2638	16410	13460
0.2638	16410	13470
0.2638	16410	13470
0.2638	16410	13470
0.2638	16410	13470
0.2638	16410	13480
0.2639	16410	13480
0.2639	16410	13480
0.2639	16410	13490
0.2639	16410	13490
0.2639	16410	13490
0.2639	16410	13500
0.2639	16410	13500
0.2639	16410	13500
0.2639	16410	13500
0.264	16410	13510
0.264	16410	13510
0.264	16410	13510
0.264	16410	13520
0.264	16410	13520
0.264	16410	13520
0.264	16410	13520
0.264	16410	13530
0.2641	16410	13530
0.2641	16410	13530
0.2641	16410	13540
0.2641	16410	13540
0.2641	16410	13540
0.2641	16410	13540
0.2641	16410	13550
0.2641	16410	13550
0.2641	16410	13550
0.2642	16410	13550
0.2642	16410	13560
0.2642	16410	13560
0.2642	16410	13560
0.2642	16410	13560
0.2642	16400	13570
0.2642	16400	13570
0.2642	16400	13570
0.2642	16400	13570
0.2642	16400	13580
0.2643	16400	13580
0.2643	16400	13580
0.2643	16400	13590
0.2643	16400	13590
0.2643	16400	13590
0.2643	16400	13590
0.2643	16400	13600
0.2643	16400	13600
0.2643	16400	13600
0.2644	16400	13600
0.2644	16400	13610
0.2644	16400	13610
0.2644	16400	13610
0.2644	16400	13610
0.2644	16400	13610
0.2644	16400	13620
0.2644	16400	13620
0.2644	16390	13620
0.2644	16390	13620
0.2645	16390	13630
0.2645	16390	13630
0.2645	16390	13630
0.2645	16390	13630
0.2645	16390	13640
0.2645	16390	13640
0.2645	16390	13640
0.2645	16390	13640
0.2645	16390	13650
0.2645	16390	13650
0.2646	16390	13650
0.2646	16390	13650
0.2646	16390	13660
0.2646	16390	13660
0.2646	16380	13660
0.2646	16380	13660
0.2646	16380	13660
0.2646	16380	13670
0.2646	16380	13670
0.2646	16380	13670
0.2646	16380	13670
0.2647	16380	13680
0.2647	16380	13680
0.2647	16380	13680
0.2647	16380	13680
0.2647	16380	13690
0.2647	16380	13690
0.2647	16370	13690
0.2647	16370	13690
0.2647	16370	13690
0.2647	16370	13700
0.2648	16370	13700
0.2648	16370	13700
0.2648	16370	13700
0.2648	16370	13710
0.2648	16370	13710
0.2648	16370	13710
0.2648	16370	13710
0.2648	16370	13710
0.2648	16360	13720
0.2648	16360	13720
0.2648	16360	13720
0.2649	16360	13720
0.2649	16360	13730
0.2649	16360	13730
0.2649	16360	13730
0.2649	16360	13730
0.2649	16360	13730
0.2649	16360	13740
0.2649	16350	13740
0.2649	16350	13740
0.2649	16350	13740
0.2649	16350	13750
0.265	16350	13750
0.265	16350	13750
0.265	16350	13750
0.265	16350	13750
0.265	16340	13760
0.265	16340	13760
0.265	16340	13760
0.265	16340	13760
0.265	16340	13770
0.265	16340	13770
0.265	16340	13770
0.2651	16340	13770
0.2651	16330	13770
0.2651	16330	13780
0.2651	16330	13780
0.2651	16330	13780
0.2651	16330	13780
0.2651	16330	13780
0.2651	16330	13790
0.2651	16320	13790
0.2651	16320	13790
0.2651	16320	13790
0.2652	16320	13800
0.2652	16320	13800
0.2652	16320	13800
0.2652	16320	13800
0.2652	16310	13800
0.2652	16310	13810
0.2652	16310	13810
0.2652	16310	13810
0.2652	16310	13810
0.2652	16310	13820
0.2652	16300	13820
0.2653	16300	13820
0.2653	16300	13820
0.2653	16300	13820
0.2653	16300	13830
0.2653	16300	13830
0.2653	16290	13830
0.2653	16290	13830
0.2653	16290	13840
0.2653	16290	13840
0.2653	16290	13840
0.2653	16280	13840
0.2654	16280	13850
0.2654	16280	13850
0.2654	16280	13850
0.2654	16280	13850
0.2654	16270	13850
0.2654	16270	13860
0.2654	16270	13860
0.2654	16270	13860
0.2654	16260	13860
0.2654	16260	13870
0.2655	16260	13870
0.2655	16260	13870
0.2655	16250	13870
0.2655	16250	13880
0.2655	16250	13880
0.2655	16250	13880
0.2655	16240	13880
0.2655	16240	13890
0.2655	16240	13890
0.2655	16240	13890
0.2656	16230	13890
0.2656	16230	13900
0.2656	16230	13900
0.2656	16220	13900
0.2656	16220	13900
0.2656	16220	13910
0.2656	16220	13910
0.2656	16210	13910
0.2656	16210	13910
0.2657	16210	13920
0.2657	16200	13920
0.2657	16200	13920
0.2657	16200	13930
0.2657	16190	13930
0.2657	16190	13930
0.2657	16180	13930
0.2657	16180	13940
0.2658	16170	13940
0.2658	16170	13940
0.2658	16170	13950
0.2658	16160	13950
0.2658	16160	13950
0.2658	16150	13960
0.2659	16140	13960
0.2659	16140	13970
0.2659	16130	13970
0.2659	16120	13980
0.2659	16110	13980
0.266	16100	13990
0.266	16100	13990
0.266	16090	14000
0.266	16080	14000
0.266	16080	14010
0.2661	16070	14010
0.2661	16060	14010
0.2661	16060	14020
0.2661	16050	14020
0.2661	16050	14020
0.2661	16040	14030
0.2661	16040	14030
0.2661	16030	14030
0.2662	16030	14030
0.2662	16020	14040
0.2662	16020	14040
0.2662	16010	14040
0.2662	16010	14040
0.2662	16000	14050
0.2662	16000	14050
0.2662	15990	14050
0.2662	15990	14050
0.2663	15980	14060
0.2663	15980	14060
0.2663	15970	14060
0.2663	15970	14060
0.2663	15960	14070
0.2663	15960	14070
0.2663	15960	14070
0.2663	15950	14070
0.2663	15950	14080
0.2663	15940	14080
0.2664	15940	14080
0.2664	15930	14080
0.2664	15930	14090
0.2664	15920	14090
0.2664	15920	14090
0.2664	15910	14090
0.2664	15910	14090
0.2664	15900	14100
0.2664	15900	14100
0.2664	15890	14100
0.2664	15890	14100
0.2665	15880	14110
0.2665	15880	14110
0.2665	15880	14110
0.2665	15870	14110
0.2665	15870	14110
0.2665	15860	14120
0.2665	15860	14120
0.2665	15850	14120
0.2665	15850	14120
0.2665	15840	14120
0.2665	15840	14130
0.2666	15830	14130
0.2666	15830	14130
0.2666	15820	14130
0.2666	15820	14140
0.2666	15810	14140
0.2666	15810	14140
0.2666	15800	14140
0.2666	15800	14140
0.2666	15790	14150
0.2666	15790	14150
0.2666	15780	14150
0.2667	15780	14150
0.2667	15770	14150
0.2667	15770	14160
0.2667	15770	14160
0.2667	15760	14160
0.2667	15760	14160
0.2667	15750	14160
0.2667	15750	14170
0.2667	15740	14170
0.2667	15740	14170
0.2667	15730	14170
0.2668	15730	14170
0.2668	15720	14180
0.2668	15720	14180
0.2668	15710	14180
0.2668	15710	14180
0.2668	15700	14180
0.2668	15700	14190
0.2668	15690	14190
