t`s`float	v(vcol1)`V`float	v(vcol2)`V`float	v(vcol3)`V`float	v(vrow1)`V`float	v(vrow2)`V`float	v(vrow3)`V`float	par(abs(i(vsrc9))`Params`float	par(abs(i(vsrc8))`Params`float	par(abs(i(vsrc7))`Params`float	par(abs(i(vsrc6))`Params`float	par(abs(i(vsrc5))`Params`float	par(abs(i(vsrc4))`Params`float	par(abs(i(vsrc3))`Params`float	par(abs(i(vsrc2))`Params`float	par(abs(i(vsrc1))`Params`float
4.14834	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.14934	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.15034	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.15134	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.15234	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.15334	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.15434	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.15534	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.15634	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.15734	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.15834	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.15934	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.16034	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.16134	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.16234	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.16334	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.16434	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.16534	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.16634	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.16734	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.16834	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.16934	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.17034	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.17134	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.17234	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.17334	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.17434	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.17534	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.17634	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.17734	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.17834	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.17934	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.18034	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.18134	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.18234	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.18334	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.18434	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.18534	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.18634	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.18734	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.18834	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.18934	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.19034	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.19134	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.19234	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.19334	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.19434	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.19534	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.19634	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.19734	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.19834	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.19934	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.20034	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.20134	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.20234	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.20334	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.20434	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.20534	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.20634	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.20734	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.20834	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.20934	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.21034	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.21134	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.21234	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.21334	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.21434	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.21534	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.21634	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.21734	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.21834	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.21934	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.22034	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.22134	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.22234	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.22334	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.22434	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.22534	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.22634	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.22734	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.22834	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.22934	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.23034	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.23134	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.23234	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.23334	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.23434	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.23534	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.23634	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.23734	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.23834	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.23934	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.24034	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.24134	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.24234	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.24334	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.24434	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.24534	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.24634	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.24734	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.24834	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.24934	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.25034	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.25134	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.25234	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.25334	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.25434	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.25534	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.25634	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.25734	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.25834	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.25934	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.26034	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.26134	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
4.26234	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.001	0	0	0	0
